Body,BodyName,ServiceLabel,ServiceDivisionLabel,ExpenditureCategory,DetailedExpenditureType,DetailedExpenditureCode,DatePaid,TransactionNumber,NetAmount,CapitalOrRevenue,SupplierName
http://statistics.data.gov.uk/doc/local-authority/00DA,Leeds City Council,Adult Social Care,Services For Older People Under 65 P/Dis,Third Party Payments,Home Care,568,30-Aug-13,1308-00512,1492.62,R,Ark Home Healthcare Ltd
http://statistics.data.gov.uk/doc/local-authority/00DA,Leeds City Council,Adult Social Care,Services For Older People Under 65 P/Dis,Third Party Payments,Home Care,568,30-Aug-13,1308-00513,2223.14,R,Ark Home Healthcare Ltd
http://statistics.data.gov.uk/doc/local-authority/00DA,Leeds City Council,Adult Social Care,Services For Older People Under 65 P/Dis,Third Party Payments,Home Care,568,02-Aug-13,1308-00514,2869.7,R,Ark Home Healthcare Ltd
http://statistics.data.gov.uk/doc/local-authority/00DA,Leeds City Council,Adult Social Care,Services For Older People Under 65 P/Dis,Third Party Payments,Home Care,568,30-Aug-13,1308-00515,3299.71,R,Ark Home Healthcare Ltd
http://statistics.data.gov.uk/doc/local-authority/00DA,Leeds City Council,Adult Social Care,Services For Older People Under 65 P/Dis,Third Party Payments,Home Care,568,02-Aug-13,1308-00516,3675.62,R,Ark Home Healthcare Ltd
http://statistics.data.gov.uk/doc/local-authority/00DA,Leeds City Council,Adult Social Care,Services For Older People Under 65 P/Dis,Third Party Payments,Home Care,568,30-Aug-13,1308-00517,3759.83,R,Ark Home Healthcare Ltd
http://statistics.data.gov.uk/doc/local-authority/00DA,Leeds City Council,Adult Social Care,Services For Older People Under 65 P/Dis,Third Party Payments,Home Care,568,02-Aug-13,1308-00518,3905.67,R,Ark Home Healthcare Ltd
http://statistics.data.gov.uk/doc/local-authority/00DA,Leeds City Council as Accountable Body,Social Services Pooled Budgets,Jcs For People With Learning Disabilitie,Third Party Payments,Home Care,568,08-Aug-13,1308-00519,2490.62,R,Ark Home Healthcare Ltd
http://statistics.data.gov.uk/doc/local-authority/00DA,Leeds City Council,City Development,Highways,Transport,Plant Hire - By Directorate,305,15-Aug-13,1308-00520,2000,R,Armcon Limited
http://statistics.data.gov.uk/doc/local-authority/00DA,Leeds City Council,City Development,Highways,Transport,Repairs to  External Hire Vehicles,343,07-Aug-13,1308-00521,1056.56,R,Armcon Limited
http://statistics.data.gov.uk/doc/local-authority/00DA,Leeds City Council,Adult Social Care,Services For Older People Under 65 P/Dis,Transfer Payments,Direct Payments,626,28-Aug-13,1308-00522,1138.2,R,REDACTED PERSONAL DATA
http://statistics.data.gov.uk/doc/local-authority/00DA,Leeds City Council,City Development,Libraries  Arts & Heritage,Supplies and Services,Operational Materials,205,27-Aug-13,1308-00523,2026.25,R,Arqadia Limited
http://statistics.data.gov.uk/doc/local-authority/00DA,Leeds City Council,Adult Social Care,Services For Older People - 65 And Over,Third Party Payments,Nursing Home,570,01-Aug-13,1308-00524,1323.64,R,Arrigadeen Nursing Home
http://statistics.data.gov.uk/doc/local-authority/00DA,Leeds City Council,Adult Social Care,Services For Older People - 65 And Over,Third Party Payments,Nursing Home,570,29-Aug-13,1308-00525,1323.64,R,Arrigadeen Nursing Home
http://statistics.data.gov.uk/doc/local-authority/00DA,Leeds City Council,City Development,Libraries  Arts & Heritage,Supplies and Services,Bought In Professional Services,277,14-Aug-13,1308-00526,2146,R,Arterium Ltd
http://statistics.data.gov.uk/doc/local-authority/00DA,Leeds City Council,Adult Social Care,Services For Adults Under 65 Mental/Dis,Third Party Payments,Payments To Voluntary Organisations,561,13-Aug-13,1308-00527,645.51,R,Articulate Advocacy
http://statistics.data.gov.uk/doc/local-authority/00DA,Leeds City Council,Adult Social Care,Services For Adults Under 65 Mental/Dis,Third Party Payments,Payments To Voluntary Organisations,561,15-Aug-13,1308-00528,1347.25,R,Articulate Advocacy
http://statistics.data.gov.uk/doc/local-authority/00DA,Leeds City Council,Adult Social Care,Services For Adults Under 65 Mental/Dis,Third Party Payments,Payments To Voluntary Organisations,561,15-Aug-13,1308-00529,15717.34,R,Articulate Advocacy
http://statistics.data.gov.uk/doc/local-authority/00DA,Leeds City Council as Accountable Body,Social Services Pooled Budgets,Jcs For People With Learning Disabilitie,Third Party Payments,Other Agency Services,561,15-Aug-13,1308-00530,4600.8,R,Articulate Advocacy
http://statistics.data.gov.uk/doc/local-authority/00DA,Leeds City Council,City Development,Libraries  Arts & Heritage,Supplies and Services,Computer Software & Equipment,214,21-Aug-13,1308-00531,7563.72,R,Artifax Software Ltd
http://statistics.data.gov.uk/doc/local-authority/00DA,Leeds City Council,City Development,Recreation,Supplies and Services,Resaleable Materials,204,01-Aug-13,1308-00532,472,R,Asa Awards Scheme
http://statistics.data.gov.uk/doc/local-authority/00DA,Leeds City Council,Central & Corporate,Commercial Services Trading Services,Supplies and Services,Other Hired And Contracted Services,265,30-Aug-13,1308-00533,420,R,Asbestos Sample Analysis Limited
http://statistics.data.gov.uk/doc/local-authority/00DA,Leeds City Council,Central & Corporate,Commercial Services Trading Services,Supplies and Services,Other Hired And Contracted Services,265,23-Aug-13,1308-00534,427.5,R,Asbestos Sample Analysis Limited
http://statistics.data.gov.uk/doc/local-authority/00DA,Leeds City Council,Central & Corporate,Commercial Services Trading Services,Supplies and Services,Other Hired And Contracted Services,265,14-Aug-13,1308-00535,435,R,Asbestos Sample Analysis Limited
http://statistics.data.gov.uk/doc/local-authority/00DA,Leeds City Council,Central & Corporate,Commercial Services Trading Services,Supplies and Services,Other Hired And Contracted Services,265,30-Aug-13,1308-00536,435,R,Asbestos Sample Analysis Limited
http://statistics.data.gov.uk/doc/local-authority/00DA,Leeds City Council,Central & Corporate,Commercial Services Trading Services,Supplies and Services,Other Hired And Contracted Services,265,19-Aug-13,1308-00537,502.5,R,Asbestos Sample Analysis Limited
http://statistics.data.gov.uk/doc/local-authority/00DA,Leeds City Council,Central & Corporate,Commercial Services Trading Services,Supplies and Services,Other Hired And Contracted Services,265,01-Aug-13,1308-00538,570,R,Asbestos Sample Analysis Limited
http://statistics.data.gov.uk/doc/local-authority/00DA,Leeds City Council,Central & Corporate,Commercial Services Trading Services,Supplies and Services,Other Hired And Contracted Services,265,30-Aug-13,1308-00539,645,R,Asbestos Sample Analysis Limited
http://statistics.data.gov.uk/doc/local-authority/00DA,Leeds City Council,Central & Corporate,Commercial Services Trading Services,Supplies and Services,Other Hired And Contracted Services,265,19-Aug-13,1308-00540,682.5,R,Asbestos Sample Analysis Limited
http://statistics.data.gov.uk/doc/local-authority/00DA,Leeds City Council,Central & Corporate,Commercial Services Trading Services,Supplies and Services,Other Hired And Contracted Services,265,02-Aug-13,1308-00541,817.5,R,Asbestos Sample Analysis Limited
http://statistics.data.gov.uk/doc/local-authority/00DA,Leeds City Council,Central & Corporate,Commercial Services Trading Services,Supplies and Services,Other Hired And Contracted Services,265,14-Aug-13,1308-00542,2310,R,Asbestos Sample Analysis Limited
http://statistics.data.gov.uk/doc/local-authority/00DA,Leeds City Council,Central & Corporate,Support And Facilities General Fund,Supplies and Services,Operational Materials,205,08-Aug-13,1308-00543,-1448.4,R,Asd Metal Services
http://statistics.data.gov.uk/doc/local-authority/00DA,Leeds City Council,Central & Corporate,Support And Facilities General Fund,Supplies and Services,Operational Materials,205,14-Aug-13,1308-00544,785.4,R,Asd Metal Services
http://statistics.data.gov.uk/doc/local-authority/00DA,Leeds City Council,Central & Corporate,Support And Facilities General Fund,Supplies and Services,Operational Materials,205,08-Aug-13,1308-00545,1448.4,R,Asd Metal Services
http://statistics.data.gov.uk/doc/local-authority/00DA,Leeds City Council,Central & Corporate,Support And Facilities General Fund,Supplies and Services,Operational Materials,205,08-Aug-13,1308-00546,1448.4,R,Asd Metal Services
http://statistics.data.gov.uk/doc/local-authority/00DA,Leeds City Council,Central & Corporate,Public Health,Support Services,Property Management  Charges,452,09-Aug-13,1308-00547,486.13,R,Asda Stores Ltd-Pharmacy
http://statistics.data.gov.uk/doc/local-authority/00DA,Leeds City Council,Adult Social Care,Services For Older People - 65 And Over,Third Party Payments,Residential,580,28-Aug-13,1308-00548,11947.86,R,Ashcroft House Residential Home
http://statistics.data.gov.uk/doc/local-authority/00DA,Leeds City Council,Adult Social Care,Services For Older People - 65 And Over,Third Party Payments,Nursing Home,570,28-Aug-13,1308-00549,1307.32,R,Ashcroft Nursing Home
http://statistics.data.gov.uk/doc/local-authority/00DA,Leeds City Council,Adult Social Care,Services For Older People - 65 And Over,Third Party Payments,Nursing Home,570,28-Aug-13,1308-00550,1312.76,R,Ashcroft Nursing Home
http://statistics.data.gov.uk/doc/local-authority/00DA,Leeds City Council,Adult Social Care,Services For Older People - 65 And Over,Third Party Payments,Residential Care Dementia,571,28-Aug-13,1308-00551,750.84,R,Ashcroft Nursing Home
http://statistics.data.gov.uk/doc/local-authority/00DA,Leeds City Council,Adult Social Care,Services For Adults Under 65 Mental/Dis,Third Party Payments,Residential,580,28-Aug-13,1308-00552,2318.4,R,Ashfield Nursing Home
http://statistics.data.gov.uk/doc/local-authority/00DA,Leeds City Council,Adult Social Care,Services For Older People - 65 And Over,Third Party Payments,Nursing Home,570,28-Aug-13,1308-00553,5312.16,R,Ashfield Nursing Home
http://statistics.data.gov.uk/doc/local-authority/00DA,Leeds City Council,Adult Social Care,Services For Older People - 65 And Over,Third Party Payments,Residential Care Dementia,571,28-Aug-13,1308-00554,1119.36,R,Ashfield Nursing Home
http://statistics.data.gov.uk/doc/local-authority/00DA,Leeds City Council,Adult Social Care,Services For Older People - 65 And Over,Third Party Payments,Residential,580,28-Aug-13,1308-00555,1208,R,Ashfield Nursing Home
http://statistics.data.gov.uk/doc/local-authority/00DA,Leeds City Council,Adult Social Care,Services For Older People - 65 And Over,Third Party Payments,Nursing Home,570,28-Aug-13,1308-00556,1860,R,Ashley Care Ltd
http://statistics.data.gov.uk/doc/local-authority/00DA,Leeds City Council as Accountable Body,Social Services Pooled Budgets,Jcs For People With Learning Disabilitie,Transfer Payments,Personal Budgets,627,28-Aug-13,1308-00557,791.32,R,REDACTED PERSONAL DATA
http://statistics.data.gov.uk/doc/local-authority/00DA,Leeds City Council,Adult Social Care,Services For Older People Under 65 P/Dis,Transfer Payments,Personalised Budgets,627,28-Aug-13,1308-00558,634.68,R,REDACTED PERSONAL DATA
http://statistics.data.gov.uk/doc/local-authority/00DA,Leeds City Council,Central & Corporate,Commercial Services Trading Services,Supplies and Services,Other Hired And Contracted Services,265,23-Aug-13,1308-00559,510,R,Ashtead Plant Hire Company Ltd
http://statistics.data.gov.uk/doc/local-authority/00DA,Leeds City Council,Central & Corporate,Commercial Services Trading Services,Supplies and Services,Other Hired And Contracted Services,265,12-Aug-13,1308-00560,680,R,Ashtead Plant Hire Company Ltd
http://statistics.data.gov.uk/doc/local-authority/00DA,Leeds City Council,Central & Corporate,Commercial Services Trading Services,Supplies and Services,Other Hired And Contracted Services,265,02-Aug-13,1308-00561,680,R,Ashtead Plant Hire Company Ltd
http://statistics.data.gov.uk/doc/local-authority/00DA,Leeds City Council,Central & Corporate,Commercial Services Trading Services,Supplies and Services,Other Hired And Contracted Services,265,30-Aug-13,1308-00562,782,R,Ashtead Plant Hire Company Ltd
http://statistics.data.gov.uk/doc/local-authority/00DA,Leeds City Council,Central & Corporate,Commercial Services Trading Services,Supplies and Services,Other Hired And Contracted Services,265,12-Aug-13,1308-00563,782,R,Ashtead Plant Hire Company Ltd
http://statistics.data.gov.uk/doc/local-authority/00DA,Leeds City Council,City Development,Highways,Transport,Plant Hire - By Directorate,305,02-Aug-13,1308-00564,580,R,Ashtead Plant Hire Company Ltd
http://statistics.data.gov.uk/doc/local-authority/00DA,Leeds City Council,City Development,Highways,Transport,Plant Hire - By Directorate,305,02-Aug-13,1308-00565,580,R,Ashtead Plant Hire Company Ltd
http://statistics.data.gov.uk/doc/local-authority/00DA,Leeds City Council,City Development,Highways,Transport,Plant Hire - By Directorate,305,02-Aug-13,1308-00566,580,R,Ashtead Plant Hire Company Ltd
http://statistics.data.gov.uk/doc/local-authority/00DA,Leeds City Council,City Development,Highways,Transport,Plant Hire - By Directorate,305,02-Aug-13,1308-00567,580,R,Ashtead Plant Hire Company Ltd
http://statistics.data.gov.uk/doc/local-authority/00DA,Leeds City Council,City Development,Highways,Transport,Plant Hire - By Directorate,305,02-Aug-13,1308-00568,580,R,Ashtead Plant Hire Company Ltd
http://statistics.data.gov.uk/doc/local-authority/00DA,Leeds City Council,City Development,Highways,Transport,Plant Hire - By Directorate,305,02-Aug-13,1308-00569,580,R,Ashtead Plant Hire Company Ltd
http://statistics.data.gov.uk/doc/local-authority/00DA,Leeds City Council,City Development,Highways,Transport,Plant Hire - By Directorate,305,02-Aug-13,1308-00570,580,R,Ashtead Plant Hire Company Ltd
http://statistics.data.gov.uk/doc/local-authority/00DA,Leeds City Council,City Development,Highways,Transport,Plant Hire - By Directorate,305,02-Aug-13,1308-00571,580,R,Ashtead Plant Hire Company Ltd
http://statistics.data.gov.uk/doc/local-authority/00DA,Leeds City Council,City Development,Highways,Transport,Plant Hire - By Directorate,305,02-Aug-13,1308-00572,580,R,Ashtead Plant Hire Company Ltd
http://statistics.data.gov.uk/doc/local-authority/00DA,Leeds City Council,City Development,Highways,Transport,Plant Hire - By Directorate,305,02-Aug-13,1308-00573,580,R,Ashtead Plant Hire Company Ltd
http://statistics.data.gov.uk/doc/local-authority/00DA,Leeds City Council,City Development,Highways,Transport,Plant Hire - By Directorate,305,02-Aug-13,1308-00574,580,R,Ashtead Plant Hire Company Ltd
http://statistics.data.gov.uk/doc/local-authority/00DA,Leeds City Council,City Development,Highways,Transport,Plant Hire - By Directorate,305,02-Aug-13,1308-00575,580,R,Ashtead Plant Hire Company Ltd
http://statistics.data.gov.uk/doc/local-authority/00DA,Leeds City Council,City Development,Highways,Transport,Plant Hire - By Directorate,305,02-Aug-13,1308-00576,580,R,Ashtead Plant Hire Company Ltd
http://statistics.data.gov.uk/doc/local-authority/00DA,Leeds City Council,City Development,Highways,Transport,Plant Hire - By Directorate,305,02-Aug-13,1308-00577,580,R,Ashtead Plant Hire Company Ltd
http://statistics.data.gov.uk/doc/local-authority/00DA,Leeds City Council,City Development,Highways,Transport,Plant Hire - By Directorate,305,02-Aug-13,1308-00578,580,R,Ashtead Plant Hire Company Ltd
http://statistics.data.gov.uk/doc/local-authority/00DA,Leeds City Council,City Development,Highways,Transport,Plant Hire - By Directorate,305,02-Aug-13,1308-00579,580,R,Ashtead Plant Hire Company Ltd
http://statistics.data.gov.uk/doc/local-authority/00DA,Leeds City Council,City Development,Highways,Transport,Plant Hire - By Directorate,305,02-Aug-13,1308-00580,580,R,Ashtead Plant Hire Company Ltd
http://statistics.data.gov.uk/doc/local-authority/00DA,Leeds City Council,City Development,Highways,Transport,Plant Hire - By Directorate,305,02-Aug-13,1308-00581,580,R,Ashtead Plant Hire Company Ltd
http://statistics.data.gov.uk/doc/local-authority/00DA,Leeds City Council,City Development,Highways,Transport,Plant Hire - By Directorate,305,02-Aug-13,1308-00582,580,R,Ashtead Plant Hire Company Ltd
http://statistics.data.gov.uk/doc/local-authority/00DA,Leeds City Council,City Development,Highways,Transport,Plant Hire - By Directorate,305,02-Aug-13,1308-00583,580,R,Ashtead Plant Hire Company Ltd
