Body,Body name,Service label,Service divison label,Expenditure category,Detailed expenditure type,Detailed expenditure code,Date paid,Transaction number,Net amount,Capital or revenue,Supplier name
http://statistics.data.gov.uk/doc/local-authority/00DA,West - North West ,West - North West,Property And Maintenance,Employees,Temporary Staff-Basic,009,27/10/2011,1110-03671,1572.68,R,Eden Brown Recruitment Ltd
http://statistics.data.gov.uk/doc/local-authority/00DA,Leeds City Council,Adult Social Care,Services For Older People - 65 And Over,Third Party Payments,Nursing Home,570,26/10/2011,1110-03672,2914.08,R,Eden Court
http://statistics.data.gov.uk/doc/local-authority/00DA,Leeds City Council,City Development,Recreation,Supplies and Services,Food & Drink,231,24/10/2011,1110-03673,434.38,R,Eden Farm Ltd
http://statistics.data.gov.uk/doc/local-authority/00DA,Leeds City Council,Childrens Services,Safeguarding Targeted & Specialist,Third Party Payments,Independent Fostering Agencies,509,06/10/2011,1110-03674,1000.00,R,Eden Foster Care
http://statistics.data.gov.uk/doc/local-authority/00DA,Leeds City Council,Childrens Services,Safeguarding Targeted & Specialist,Third Party Payments,Independent Fostering Agencies,509,06/10/2011,1110-03675,3100.00,R,Eden Foster Care
http://statistics.data.gov.uk/doc/local-authority/00DA,Leeds City Council,Childrens Services,Safeguarding Targeted & Specialist,Third Party Payments,Independent Fostering Agencies,509,06/10/2011,1110-03676,3542.68,R,Eden Foster Care
http://statistics.data.gov.uk/doc/local-authority/00DA,Leeds City Council,Childrens Services,Safeguarding Targeted & Specialist,Third Party Payments,Independent Fostering Agencies,509,06/10/2011,1110-03677,4995.28,R,Eden Foster Care
http://statistics.data.gov.uk/doc/local-authority/00DA,Leeds City Council,Childrens Services,Safeguarding Targeted & Specialist,Third Party Payments,Independent Fostering Agencies,509,06/10/2011,1110-03678,5668.35,R,Eden Foster Care
http://statistics.data.gov.uk/doc/local-authority/00DA,Leeds City Council,Childrens Services,Safeguarding Targeted & Specialist,Third Party Payments,Independent Fostering Agencies,509,06/10/2011,1110-03679,6182.02,R,Eden Foster Care
http://statistics.data.gov.uk/doc/local-authority/00DA,Leeds City Council,Childrens Services,Safeguarding Targeted & Specialist,Third Party Payments,Independent Fostering Agencies,509,06/10/2011,1110-03680,6642.68,R,Eden Foster Care
http://statistics.data.gov.uk/doc/local-authority/00DA,Leeds City Council,Childrens Services,Safeguarding Targeted & Specialist,Third Party Payments,Independent Fostering Agencies,509,06/10/2011,1110-03681,8192.37,R,Eden Foster Care
http://statistics.data.gov.uk/doc/local-authority/00DA,Leeds City Council,Childrens Services,Safeguarding Targeted & Specialist,Third Party Payments,Independent Fostering Agencies,509,06/10/2011,1110-03682,9299.69,R,Eden Foster Care
http://statistics.data.gov.uk/doc/local-authority/00DA,Leeds City Council,Childrens Services,Safeguarding Targeted & Specialist,Third Party Payments,Independent Fostering Agencies,509,10/10/2011,1110-03683,6428.40,R,Eden Foster Care
http://statistics.data.gov.uk/doc/local-authority/00DA,Leeds City Council,Childrens Services,Safeguarding Targeted & Specialist,Third Party Payments,Independent Fostering Agencies,509,25/10/2011,1110-03684,1499.96,R,Eden Foster Care
http://statistics.data.gov.uk/doc/local-authority/00DA,Leeds City Council,Childrens Services,Safeguarding Targeted & Specialist,Third Party Payments,Independent Fostering Agencies,509,25/10/2011,1110-03685,1838.46,R,Eden Foster Care
http://statistics.data.gov.uk/doc/local-authority/00DA,Leeds City Council,Childrens Services,Safeguarding Targeted & Specialist,Third Party Payments,Independent Fostering Agencies,509,25/10/2011,1110-03686,6642.68,R,Eden Foster Care
http://statistics.data.gov.uk/doc/local-authority/00DA,Leeds City Council,Adult Social Care,Services For Older People - 65 And Over,Third Party Payments,Nursing Home,570,26/10/2011,1110-03687,1241.84,R,Edensor Nursing And Residential Home
http://statistics.data.gov.uk/doc/local-authority/00DA,Leeds City Council,Central & Corporate Functions,Commercial Services Trading Services,Supplies and Services,Operational Materials,205,06/10/2011,1110-03688,479.16,R,Edmundson Electrical Ltd
http://statistics.data.gov.uk/doc/local-authority/00DA,Leeds City Council,Central & Corporate Functions,Commercial Services Trading Services,Supplies and Services,Operational Materials,205,06/10/2011,1110-03689,721.14,R,Edmundson Electrical Ltd
http://statistics.data.gov.uk/doc/local-authority/00DA,Leeds City Council,Central & Corporate Functions,Commercial Services Trading Services,Supplies and Services,Operational Materials,205,13/10/2011,1110-03690,419.10,R,Edmundson Electrical Ltd
http://statistics.data.gov.uk/doc/local-authority/00DA,Leeds City Council,Central & Corporate Functions,Commercial Services Trading Services,Supplies and Services,Operational Materials,205,13/10/2011,1110-03691,474.00,R,Edmundson Electrical Ltd
http://statistics.data.gov.uk/doc/local-authority/00DA,Leeds City Council,Central & Corporate Functions,Commercial Services Trading Services,Supplies and Services,Operational Materials,205,14/10/2011,1110-03692,763.50,R,Edmundson Electrical Ltd
http://statistics.data.gov.uk/doc/local-authority/00DA,Leeds City Council,Central & Corporate Functions,Commercial Services Trading Services,Supplies and Services,Operational Materials,205,19/10/2011,1110-03693,438.50,R,Edmundson Electrical Ltd
http://statistics.data.gov.uk/doc/local-authority/00DA,Leeds City Council,Central & Corporate Functions,Commercial Services Trading Services,Supplies and Services,Operational Materials,205,20/10/2011,1110-03694,561.00,R,Edmundson Electrical Ltd
http://statistics.data.gov.uk/doc/local-authority/00DA,Leeds City Council,Central & Corporate Functions,Commercial Services Trading Services,Supplies and Services,Operational Materials,205,21/10/2011,1110-03695,438.50,R,Edmundson Electrical Ltd
http://statistics.data.gov.uk/doc/local-authority/00DA,Leeds City Council,Central & Corporate Functions,Commercial Services Trading Services,Supplies and Services,Operational Materials,205,21/10/2011,1110-03696,826.86,R,Edmundson Electrical Ltd
http://statistics.data.gov.uk/doc/local-authority/00DA,Leeds City Council,Central & Corporate Functions,Commercial Services Trading Services,Supplies and Services,Operational Materials,205,24/10/2011,1110-03697,1744.40,R,Edmundson Electrical Ltd
http://statistics.data.gov.uk/doc/local-authority/00DA,Leeds City Council,City Development,Recreation,Supplies and Services,Other Hired And Contracted Services,265,27/10/2011,1110-03698,4435.00,R,Educ8 West Yorkshire Ltd
http://statistics.data.gov.uk/doc/local-authority/00DA,Leeds City Council,Central & Corporate Functions,Information Technology,Supplies and Services,Bought In Professional Services,277,13/10/2011,1110-03699,2191.03,R,Elan Computing Limited
http://statistics.data.gov.uk/doc/local-authority/00DA,Leeds City Council,Adult Social Care,Services For Older People - 65 And Over,Third Party Payments,Nursing Home,570,26/10/2011,1110-03700,16158.88,R,Eldercare (Halifax) Ltd
http://statistics.data.gov.uk/doc/local-authority/00DA,Leeds City Council,Adult Social Care,Services For Older People Under 65 P/Dis,Third Party Payments,Nursing Home,570,26/10/2011,1110-03701,1410.56,R,Eldercare (Halifax) Ltd
http://statistics.data.gov.uk/doc/local-authority/00DA,Leeds City Council,Adult Social Care,Services For Older People - 65 And Over,Third Party Payments,Nursing Care Emi,574,26/10/2011,1110-03702,1103.76,R,Eldercare (Halifax) Ltd
http://statistics.data.gov.uk/doc/local-authority/00DA,Leeds City Council,Adult Social Care,Services For Older People - 65 And Over,Third Party Payments,Residential Care Emi,571,26/10/2011,1110-03703,4626.56,R,Eldercare (Halifax)Ltd
http://statistics.data.gov.uk/doc/local-authority/00DA,Leeds City Council,Adult Social Care,Services For Older People - 65 And Over,Third Party Payments,Residential,580,26/10/2011,1110-03704,11780.96,R,Eldercare (Halifax)Ltd
http://statistics.data.gov.uk/doc/local-authority/00DA,Leeds City Council,City Development,Libraries  Arts & Heritage,Supplies and Services,Other Hired And Contracted Services,265,25/10/2011,1110-03705,700.00,R,Eleanor M H Harrison
http://statistics.data.gov.uk/doc/local-authority/00DA,Leeds City Council,Environment & Neighbourhoods,Hra,Support Services,Legal Disbursements,411,13/10/2011,1110-03706,1750.00,R,Eleanor Temple
http://statistics.data.gov.uk/doc/local-authority/00DA,Leeds City Council,Other Education Services,Refurbishment Works,Capital,Other Costs,7,25/10/2011,1110-03707,2628.00,C,Electrical Test Midlands Ltd
http://statistics.data.gov.uk/doc/local-authority/00DA,Leeds City Council,City Development,Economic Development,Supplies and Services,Resaleable Materials,204,20/10/2011,1110-03708,915.38,R,Elgate Products Ltd
http://statistics.data.gov.uk/doc/local-authority/00DA,Leeds City Council,City Development,Economic Development,Supplies and Services,Resaleable Materials,204,26/10/2011,1110-03709,535.08,R,Elgate Products Ltd
http://statistics.data.gov.uk/doc/local-authority/00DA,Leeds City Council as Accountable Body,Social Services Pooled Budgets,Jcs For People With Learning Disabilitie,Third Party Payments,Residential,580,26/10/2011,1110-03710,8628.60,R,Ellershaw House Ltd
http://statistics.data.gov.uk/doc/local-authority/00DA,Leeds City Council,Environment & Neighbourhoods,Environmental Health,Capital,Construction,3,10/10/2011,1110-03711,4386.36,C,Ellmond
http://statistics.data.gov.uk/doc/local-authority/00DA,Leeds City Council,Adult Social Care,Services For Older People - 65 And Over,Third Party Payments,Residential Care Emi,571,26/10/2011,1110-03712,1080.76,R,Elmhurst Residential Home
http://statistics.data.gov.uk/doc/local-authority/00DA,Leeds City Council,Adult Social Care,Services For Older People - 65 And Over,Third Party Payments,Nursing Home,570,26/10/2011,1110-03713,19759.80,R,Elmwood Nursing Home
http://statistics.data.gov.uk/doc/local-authority/00DA,Leeds City Council,Central & Corporate Functions,Leeds Initiative,Supplies and Services,Schools Examination Entry Fees,269,07/10/2011,1110-03714,2000.00,R,Emma Bearman
http://statistics.data.gov.uk/doc/local-authority/00DA,Leeds City Council,Environment & Neighbourhoods,Streetscene Environmental Services,Supplies and Services,Recycling & Reuse Charges,234,31/10/2011,1110-03715,713.52,R,Emmaus Leeds
http://statistics.data.gov.uk/doc/local-authority/00DA,Leeds City Council,Environment & Neighbourhoods,Strategy & Commissioning,Third Party Payments,Supporting Ppl - Block Gross Chargeable,514,07/10/2011,1110-03716,4144.88,R,Emmaus Leeds Supporting People Payments
http://statistics.data.gov.uk/doc/local-authority/00DA,Leeds City Council,Central & Corporate Functions,Commercial Services Trading Services,Supplies and Services,Other Hired And Contracted Services,265,20/10/2011,1110-03717,906.50,R,Emmerson Doors Ltd
http://statistics.data.gov.uk/doc/local-authority/00DA,Leeds City Council,Insurance,Insurance,Supplies and Services,Other Hired And Contracted Services,265,06/10/2011,1110-03718,500.00,R,Emsleys Solicitors
http://statistics.data.gov.uk/doc/local-authority/00DA,Leeds City Council,Insurance,Insurance,Supplies and Services,Other Hired And Contracted Services,265,06/10/2011,1110-03719,550.00,R,Emsleys Solicitors
http://statistics.data.gov.uk/doc/local-authority/00DA,Leeds City Council,Insurance,Insurance,Supplies and Services,Other Hired And Contracted Services,265,06/10/2011,1110-03720,10000.00,R,Emsleys Solicitors
http://statistics.data.gov.uk/doc/local-authority/00DA,Leeds City Council,Insurance,Insurance,Supplies and Services,Insurance Claims,248,13/10/2011,1110-03721,13000.00,R,Emsleys Solicitors
http://statistics.data.gov.uk/doc/local-authority/00DA,Leeds City Council,Insurance,Insurance,Supplies and Services,Insurance Claims,248,20/10/2011,1110-03722,600.00,R,Emsleys Solicitors
http://statistics.data.gov.uk/doc/local-authority/00DA,Leeds City Council,Insurance,Insurance,Supplies and Services,Insurance Claims,248,20/10/2011,1110-03723,6000.00,R,Emsleys Solicitors
http://statistics.data.gov.uk/doc/local-authority/00DA,Leeds City Council,Insurance,Insurance,Supplies and Services,Insurance Claims,248,27/10/2011,1110-03724,600.00,R,Emsleys Solicitors
http://statistics.data.gov.uk/doc/local-authority/00DA,Leeds City Council,Environment & Neighbourhoods,Environmental Health,Capital,Land,1,31/10/2011,1110-03725,45668.00,C,Emsleys Solicitors
http://statistics.data.gov.uk/doc/local-authority/00DA,Leeds City Council,Environment & Neighbourhoods,Streetscene Environmental Services,Supplies and Services,Other Hired And Contracted Services,265,10/10/2011,1110-03726,17660.00,R,Ener-G Natural Power Ltd
http://statistics.data.gov.uk/doc/local-authority/00DA,Leeds City Council,Environment & Neighbourhoods,Strategy & Commissioning,Third Party Payments,Supporting Ppl - Block Gross Chargeable,514,07/10/2011,1110-03727,13152.40,R,English Churches Housing Group
http://statistics.data.gov.uk/doc/local-authority/00DA,Leeds City Council,Environment & Neighbourhoods,Strategy & Commissioning,Third Party Payments,Supporting Ppl - Block Gross Chargeable,514,07/10/2011,1110-03728,18797.75,R,English Churches Housing Group
http://statistics.data.gov.uk/doc/local-authority/00DA,Leeds City Council,Environment & Neighbourhoods,Strategy & Commissioning,Third Party Payments,Supporting Ppl - Block Gross Chargeable,514,07/10/2011,1110-03729,22919.58,R,English Churches Housing Group
http://statistics.data.gov.uk/doc/local-authority/00DA,Leeds City Council,City Development,Planning & Sustainable Development,Supplies and Services,Other Hired And Contracted Services,265,31/10/2011,1110-03730,2849.15,R,English Heritage
http://statistics.data.gov.uk/doc/local-authority/00DA,Leeds City Council,Insurance,Insurance,Supplies and Services,Insurance Claims,248,27/10/2011,1110-03731,476.64,R,Enterprise Rent-A-Car
http://statistics.data.gov.uk/doc/local-authority/00DA,Leeds City Council,Environment & Neighbourhoods,Streetscene Environmental Services,Supplies and Services,Licences,266,03/10/2011,1110-03732,1844.75,R,Environment Agency
http://statistics.data.gov.uk/doc/local-authority/00DA,Leeds City Council,Joint Committees And Other Bodies,National Rivers Authority,Third Party Payments,Services Provided By Other Public Bodies,521,03/10/2011,1110-03733,56815.50,R,Environment Agency
http://statistics.data.gov.uk/doc/local-authority/00DA,Leeds City Council,City Development,Highways,Supplies and Services,Other Hired And Contracted Services,265,28/10/2011,1110-03734,680.00,R,Environmental Scientifics Group Ltd
http://statistics.data.gov.uk/doc/local-authority/00DA,Leeds City Council,City Development,Recreation,Supplies and Services,PFI Unitary Charges,278,31/10/2011,1110-03735,292630.97,R,Environments For Learning Leeds Pfi
http://statistics.data.gov.uk/doc/local-authority/00DA,Leeds City Council,Childrens Services,Strategy Policy Planning & Participation,Supplies and Services,Other Hired And Contracted Services,265,04/10/2011,1110-03736,-12251.25,R,Environments For Learning Leeds Pfi Two
