Supplier Name,Category Family,Invoice GL Date,Spend
Unipart Rail Ltd,Electrification and Fixed Plant,2018-07-04,26520.00
Unipart Rail Ltd,Electrification and Fixed Plant,2018-07-05,143359.80
Unipart Rail Ltd,Electrification and Fixed Plant,2018-07-23,143359.80
Unipart Rail Ltd,Electrification and Fixed Plant,2018-07-27,143359.80
Unipart Rail Ltd,Electrification and Fixed Plant,2018-07-27,143359.80
University of Huddersfield,Professional Services Direct,2018-07-17,41840.04
University of Nottingham,Professional Services Direct,2018-07-28,96173.47
University of Nottingham,Professional Services Direct,2018-07-28,96173.47
University of Sheffield,Professional Services Direct,2018-07-28,50000.00
VINCI Construction UK Ltd t/a Taylor Woodrow,Track,2018-07-16,702882.27
VOESTALPINE VAE UK LTD,Switches and Crossings,2018-07-05,49292.50
VOESTALPINE VAE UK LTD,Switches and Crossings,2018-07-05,32261.00
VOESTALPINE VAE UK LTD,Switches and Crossings,2018-07-24,52614.86
VOESTALPINE VAE UK LTD,Switches and Crossings,2018-07-03,50000.00
VTG Rail UK Ltd,Rail Fleet,2018-07-22,27228.38
Van Elle Ltd,General Civils,2018-07-04,226890.76
Van Elle Ltd,General Civils,2018-07-20,385437.35
Vital Human Resources Ltd,Infrastructure Support Services,2018-07-22,119442.14
Vital Human Resources Ltd,Facilities & Utilities,2018-07-24,41957.46
Vital Human Resources Ltd,General Civils,2018-07-12,65012.77
Vital Human Resources Ltd,General Civils,2018-07-12,65012.77
Vital Human Resources Ltd,General Civils,2018-07-04,65012.77
Vital Human Resources Ltd,Infrastructure Support Services,2018-07-25,147289.00
Vital Human Resources Ltd,Infrastructure Support Services,2018-07-25,189314.68
Vital Human Resources Ltd,Infrastructure Support Services,2018-07-25,95070.25
Vital Human Resources Ltd,Infrastructure Support Services,2018-07-25,92881.42
Vitra Limited,Supplies and Services,2018-07-03,28835.39
Vitra Limited,Supplies and Services,2018-07-27,146006.13
Voestalpine Schienen GMBH,Rail and Ancillaries,2018-07-18,116155.44
VolkerFitzpatrick Ltd,Buildings,2018-07-11,127480.56
VolkerFitzpatrick Ltd,Buildings,2018-07-23,427573.85
VolkerFitzpatrick Ltd,Buildings,2018-07-24,185710.08
VolkerFitzpatrick Ltd,Buildings,2018-07-06,1843098.33
VolkerFitzpatrick Ltd,General Civils,2018-07-17,256878.14
VolkerFitzpatrick Ltd,General Civils,2018-07-27,79815.98
VolkerFitzpatrick Ltd,Buildings,2018-07-18,71660.56
VolkerFitzpatrick Ltd,Professional Services Direct,2018-07-16,230963.51
VolkerFitzpatrick Ltd,Buildings,2018-07-11,5322573.25
VolkerFitzpatrick Ltd,General Civils,2018-07-18,117237.59
VolkerFitzpatrick Ltd,General Civils,2018-07-23,55026.63
VolkerFitzpatrick Ltd,Buildings,2018-07-25,301542.00
VolkerFitzpatrick Ltd,General Civils,2018-07-18,60055.57
VolkerFitzpatrick Ltd,Professional Services Direct,2018-07-17,57201.90
VolkerRail Ltd,Signalling,2018-07-23,216180.18
VolkerRail Ltd,Electrification and Fixed Plant,2018-07-19,1642704.24
VolkerRail Ltd,Electrification and Fixed Plant,2018-07-19,296653.08
VolkerRail Ltd,Electrification and Fixed Plant,2018-07-23,1431072.72
VolkerRail Ltd,Electrification and Fixed Plant,2018-07-11,65969.25
VolkerRail Ltd,Signalling,2018-07-13,300961.95
VolkerRail Ltd,Electrification and Fixed Plant,2018-07-16,543905.44
VolkerRail Ltd,Electrification and Fixed Plant,2018-07-23,1088907.30
VolkerRail Ltd,On Track Machines,2018-07-14,42453.55
VolkerRail Ltd,On Track Machines,2018-07-14,201111.03
VolkerRail Ltd,On Track Machines,2018-07-27,592378.85
VolkerRail Ltd,Electrification and Fixed Plant,2018-07-18,46885.34
VolkerRail Ltd,Electrification and Fixed Plant,2018-07-18,30287.32
VolkerRail Specialist Businesses Ltd,Electrification and Fixed Plant,2018-07-16,377907.85
VolkerRail Specialist Businesses Ltd,Electrification and Fixed Plant,2018-07-23,253583.22
Vossloh Cogifer UK Ltd,Switches and Crossings,2018-07-22,38968.72
Vossloh Cogifer UK Ltd,Switches and Crossings,2018-07-27,27188.83
Vossloh Cogifer UK Ltd,Switches and Crossings,2018-07-22,44613.89
Vossloh Cogifer UK Ltd,Switches and Crossings,2018-07-22,45767.16
Vossloh Cogifer UK Ltd,Switches and Crossings,2018-07-22,44943.51
Vossloh Cogifer UK Ltd,Switches and Crossings,2018-07-22,112828.41
Vossloh Cogifer UK Ltd,Switches and Crossings,2018-07-22,137167.73
Vossloh Cogifer UK Ltd,Switches and Crossings,2018-07-22,60662.80
Vossloh Cogifer UK Ltd,Switches and Crossings,2018-07-27,103368.05
Vossloh Cogifer UK Ltd,Switches and Crossings,2018-07-27,209054.34
Vossloh Cogifer UK Ltd,Switches and Crossings,2018-07-27,129810.80
Vossloh Cogifer UK Ltd,Switches and Crossings,2018-07-27,50355.86
Vossloh Cogifer UK Ltd,Switches and Crossings,2018-07-27,87078.73
Vossloh Cogifer UK Ltd,Switches and Crossings,2018-07-27,123544.77
WJ Project Services Ltd,Electrification and Fixed Plant,2018-07-25,107025.00
WSP UK Ltd,Professional Services Direct,2018-07-02,159809.00
WSP UK Ltd,Professional Services Direct,2018-07-26,30365.85
WSP UK Ltd,Land & Property Acquisitions (incl. Business Consultancy),2018-07-28,26813.76
WSP UK Ltd,Professional Services Direct,2018-07-20,69802.36
WSP UK Ltd,General Civils,2018-07-02,48422.94
WSP UK Ltd,Professional Services Direct,2018-07-06,89857.21
WSP UK Ltd,Professional Services Direct,2018-07-20,30175.86
WSP UK Ltd,General Civils,2018-07-02,40749.77
WSP UK Ltd,General Civils,2018-07-22,42517.62
WSP UK Ltd,Professional Services Direct,2018-07-23,74540.22
WSP UK Ltd,Professional Services Direct,2018-07-27,58067.55
WSP UK Ltd,Professional Services Direct,2018-07-02,80189.31
WSP UK Ltd,Professional Services Direct,2018-07-27,25915.43
WSP UK Ltd,Professional Services Direct,2018-07-27,31936.41
WSP UK Ltd,Professional Services Direct,2018-07-02,152632.77
WSP UK Ltd,Professional Services Direct,2018-07-26,33086.00
WSP UK Ltd,Professional Services Direct,2018-07-06,26882.24
WSP UK Ltd,General Civils,2018-07-04,28013.51
WSP UK Ltd,General Civils,2018-07-04,82917.63
WSP UK Ltd,Professional Services Direct,2018-07-26,83690.59
WSP UK Ltd,Professional Services Direct,2018-07-27,31812.82
Wabtec Rail Ltd t/a Axion Rail Freight,Rail Fleet,2018-07-20,71328.40
Water Plus Ltd,Utilities,2018-07-09,44746.13
Weedfree Limited,Infrastructure Support Services,2018-07-20,117207.31
West Coast Trains Ltd t/a Virgin Trains,Buildings,2018-07-24,165000.00
Western Power Distribution plc,Electrification and Fixed Plant,2018-07-30,255498.96
Western Power Distribution plc,Electrification and Fixed Plant,2018-07-30,255498.96
Winckworth Sherwood LLP,Land & Property Acquisitions (incl. Business Consultancy),2018-07-16,80417.28
Winckworth Sherwood LLP,Land & Property Acquisitions (incl. Business Consultancy),2018-07-06,35515.78
Windhoff Bahn-Und Anlagentechnik GmbH,Professional Services Direct,2018-07-06,111259.67
Woma (UK) Limited,Rail Fleet,2018-07-06,153224.77
Womble Bond Dickinson (UK) LLP,Land & Property Acquisitions (incl. Business Consultancy),2018-07-27,27400.00
Worldline UK IT Services,Signalling,2018-07-03,378232.00
Worldline UK IT Services,Signalling,2018-07-03,29246.00
XC Trains Ltd,Regulatory Charges,2018-07-28,86098.74
XEIAD Ltd,General Civils,2018-07-23,229057.10
Zetica Ltd,Intelligent Infrastructure,2018-07-05,62475.70
voestalpine SIGNALING Fareham Ltd.,Information Technology,2018-07-30,48835.00
voestalpine SIGNALING Siershahn GmbH,Intelligent Infrastructure,2018-07-26,47923.75
Grand Total,,,494070139.81
