Body Name,Expenditure Category,Capital /Revenue,Service Label,Service Code,Expenditure Code,Payment Date,Supplier Name,Transaction No.,Net amount,Narrative
Harrogate Borough Council,Premises,R,Economy & Culture,Building Maintenance - DC,Gas,01/04/2015,BRITISH GAS TRADING LTD,4627181,359.92,VICTORIA PARK HOUSE
Harrogate Borough Council,Premises,R,Economy & Culture,Building Maintenance - DC,Gas,13/04/2015,BRITISH GAS TRADING LTD,4627575,570.23,ACCR1415 - VICTORIA PARK HOUSE
Harrogate Borough Council,Premises,R,Economy & Culture,Building Maintenance - DC,Gas,13/04/2015,BRITISH GAS TRADING LTD,4627589,775.48,ACCR1415-KILLINGHALL MOOR
Harrogate Borough Council,Premises,R,Economy & Culture,Building Maintenance - DC,Gas,13/04/2015,BRITISH GAS TRADING LTD,4627467,"2,847.11",ACC14/15-STONEFALL CREM.
Harrogate Borough Council,Premises,R,Economy & Culture,Building Maintenance - DC,Gas,13/04/2015,BRITISH GAS TRADING LTD,4627468,"3,629.43",ACCR14/15-HARLOW HILL NURSERY
Harrogate Borough Council,Premises,R,Economy & Culture,Building Maintenance - DC,Gas,13/04/2015,BRITISH GAS TRADING LTD,4627469,"4,373.21",ACCR14/15-HARLOW HILL NURSERY
Harrogate Borough Council,Premises,R,Economy & Culture,Building Maintenance - DC,Gas,01/04/2015,BRITISH GAS TRADING LTD,4627146,"8,440.42",STONEFALL CREMATORIUM
Harrogate Borough Council,Premises,R,Economy & Culture,Building Maintenance - DC,Climate Change Levy,13/04/2015,BRITISH GAS TRADING LTD,4627466,-213.21,ACC14/15-STONEFALL CREMATORIUM
Harrogate Borough Council,Premises,R,Economy & Culture,Building Maintenance - DC,Climate Change Levy,13/04/2015,BRITISH GAS TRADING LTD,4627470,11.09,ACCR14/15-ROECLIFFE PARKS DEPOT
Harrogate Borough Council,Premises,R,Economy & Culture,Building Maintenance - DC,Climate Change Levy,13/04/2015,BRITISH GAS TRADING LTD,4627465,11.77,ACCR14/15-STONEFALL CEM (OFFICE)
Harrogate Borough Council,Premises,R,Economy & Culture,Building Maintenance - DC,Climate Change Levy,01/04/2015,BRITISH GAS TRADING LTD,4627181,21.14,VICTORIA PARK HOUSE
Harrogate Borough Council,Premises,R,Economy & Culture,Building Maintenance - DC,Climate Change Levy,13/04/2015,BRITISH GAS TRADING LTD,4627575,33.49,ACCR1415 - VICTORIA PARK HOUSE
Harrogate Borough Council,Premises,R,Economy & Culture,Building Maintenance - DC,Climate Change Levy,13/04/2015,BRITISH GAS TRADING LTD,4627467,179.43,ACC14/15-STONEFALL CREM.
Harrogate Borough Council,Premises,R,Economy & Culture,Building Maintenance - DC,Climate Change Levy,13/04/2015,BRITISH GAS TRADING LTD,4627468,228.74,ACCR14/15-HARLOW HILL NURSERY
Harrogate Borough Council,Premises,R,Economy & Culture,Building Maintenance - DC,Climate Change Levy,13/04/2015,BRITISH GAS TRADING LTD,4627469,275.62,ACCR14/15-HARLOW HILL NURSERY
Harrogate Borough Council,Premises,R,Economy & Culture,Building Maintenance - DC,Climate Change Levy,01/04/2015,BRITISH GAS TRADING LTD,4627146,531.95,STONEFALL CREMATORIUM
Harrogate Borough Council,Premises,R,Economy & Culture,Building Maintenance - DC,Cleaning & Hygiene Services,27/04/2015,BULLOUGHS CLEANING SERVICES LTD,4627263,197.82,ACCR1415  CONT 1231 INSTALMENT 12
Harrogate Borough Council,Premises,R,Economy & Culture,Building Maintenance - DC,Security Systems-Inst & Maint,27/04/2015,CARELINE SECURITY LTD,4628747,235.00,JUBILEE MSCP
Harrogate Borough Council,Premises,R,Economy & Culture,Building Maintenance - DC,Security Systems-Inst & Maint,27/04/2015,CARELINE SECURITY LTD,4628760,235.00,KENNION ROAD
Harrogate Borough Council,Premises,R,Economy & Culture,Building Maintenance - DC,Security Systems-Inst & Maint,27/04/2015,CARELINE SECURITY LTD,4628761,235.00,VICTORIA PARK HOUSE
Harrogate Borough Council,Premises,R,Economy & Culture,Building Maintenance - DC,Security Systems-Inst & Maint,27/04/2015,CARELINE SECURITY LTD,4628767,235.00,CLARO ROAD DEPOT
Harrogate Borough Council,Premises,R,Economy & Culture,Building Maintenance - DC,Security Systems-Inst & Maint,27/04/2015,CARELINE SECURITY LTD,4628768,235.00,HARLOW HILL NURSERY
Harrogate Borough Council,Premises,R,Economy & Culture,Building Maintenance - DC,Security Systems-Inst & Maint,27/04/2015,CARELINE SECURITY LTD,4628775,235.00,CLARO ROAD DEPOT
Harrogate Borough Council,Premises,R,Economy & Culture,Building Maintenance - DC,Security Systems-Inst & Maint,27/04/2015,CARELINE SECURITY LTD,4628776,235.00,CLARO ROAD DEPOT
Harrogate Borough Council,Premises,R,Economy & Culture,Building Maintenance - DC,Security Systems-Inst & Maint,27/04/2015,CARELINE SECURITY LTD,4628779,235.00,STONEFALL CEMETERY
Harrogate Borough Council,Premises,R,Economy & Culture,Building Maintenance - DC,Security Systems-Inst & Maint,27/04/2015,CARELINE SECURITY LTD,4628780,235.00,STONEFALL CEMETERY
Harrogate Borough Council,Premises,R,Economy & Culture,Building Maintenance - DC,Reactive Repairs & Maint - Bldgs,13/04/2015,DE-SIGNS SIGNS & GRAPHICS CENTRE LTD,4626855,364.00,
Harrogate Borough Council,Premises,R,Economy & Culture,Building Maintenance - DC,Reactive Repairs & Maint - Bldgs,29/04/2015,DTMS LTD,4629094,349.00,
Harrogate Borough Council,Premises,R,Economy & Culture,Building Maintenance - DC,Reactive Repairs & Maint - Bldgs,01/04/2015,DTMS LTD,4625483,990.00,
Harrogate Borough Council,Premises,R,Economy & Culture,Building Maintenance - DC,Reactive Repairs & Maint - Bldgs,20/04/2015,DTMS LTD,4626989,990.00,
Harrogate Borough Council,Premises,R,Economy & Culture,Building Maintenance - DC,Reactive Repairs & Maint - Bldgs,29/04/2015,DTMS LTD,4629093,"2,290.00",
Harrogate Borough Council,Premises,R,Economy & Culture,Building Maintenance - DC,Reactive Repairs & Maint - Bldgs,08/04/2015,DUFFIELDS,4625813,"20,572.75",
Harrogate Borough Council,Premises,R,Economy & Culture,Building Maintenance - DC,Security Systems-Inst & Maint,29/04/2015,G4S SECURITY SERVICES (UK) LTD,4627867,667.26,Contract Number 4809
Harrogate Borough Council,Premises,R,Economy & Culture,Building Maintenance - DC,Electrical Repairs & Maint,15/04/2015,GLOBAL ENVIRONMENTAL EXCELLENCE LTD,4626980,44.85,
Harrogate Borough Council,Premises,R,Economy & Culture,Building Maintenance - DC,Electrical Repairs & Maint,15/04/2015,GLOBAL ENVIRONMENTAL EXCELLENCE LTD,4626980,44.85,
Harrogate Borough Council,Premises,R,Economy & Culture,Building Maintenance - DC,Electrical Repairs & Maint,15/04/2015,GLOBAL ENVIRONMENTAL EXCELLENCE LTD,4626980,44.85,
Harrogate Borough Council,Premises,R,Economy & Culture,Building Maintenance - DC,Electrical Repairs & Maint,15/04/2015,GLOBAL ENVIRONMENTAL EXCELLENCE LTD,4626980,44.85,
Harrogate Borough Council,Premises,R,Economy & Culture,Building Maintenance - DC,Electrical Repairs & Maint,15/04/2015,GLOBAL ENVIRONMENTAL EXCELLENCE LTD,4626980,89.70,
Harrogate Borough Council,Premises,R,Economy & Culture,Building Maintenance - DC,Electrical Repairs & Maint,15/04/2015,GLOBAL ENVIRONMENTAL EXCELLENCE LTD,4626980,44.85,
Harrogate Borough Council,Premises,R,Economy & Culture,Building Maintenance - DC,Electrical Repairs & Maint,15/04/2015,GLOBAL ENVIRONMENTAL EXCELLENCE LTD,4626980,44.85,
Harrogate Borough Council,Premises,R,Economy & Culture,Building Maintenance - DC,Electrical Repairs & Maint,15/04/2015,GLOBAL ENVIRONMENTAL EXCELLENCE LTD,4626980,44.85,
Harrogate Borough Council,Premises,R,Economy & Culture,Building Maintenance - DC,Electrical Repairs & Maint,15/04/2015,GLOBAL ENVIRONMENTAL EXCELLENCE LTD,4626980,44.85,
Harrogate Borough Council,Premises,R,Economy & Culture,Building Maintenance - DC,Electrical Repairs & Maint,15/04/2015,GLOBAL ENVIRONMENTAL EXCELLENCE LTD,4626980,44.85,
Harrogate Borough Council,Premises,R,Economy & Culture,Building Maintenance - DC,Electrical Repairs & Maint,15/04/2015,GLOBAL ENVIRONMENTAL EXCELLENCE LTD,4626980,44.85,
Harrogate Borough Council,Premises,R,Economy & Culture,Building Maintenance - DC,Electrical Repairs & Maint,15/04/2015,GLOBAL ENVIRONMENTAL EXCELLENCE LTD,4626980,44.85,
Harrogate Borough Council,Premises,R,Economy & Culture,Building Maintenance - DC,Electrical Repairs & Maint,15/04/2015,GLOBAL ENVIRONMENTAL EXCELLENCE LTD,4626980,44.85,
Harrogate Borough Council,Premises,R,Economy & Culture,Building Maintenance - DC,Electrical Repairs & Maint,15/04/2015,GLOBAL ENVIRONMENTAL EXCELLENCE LTD,4626980,44.85,
Harrogate Borough Council,Premises,R,Economy & Culture,Building Maintenance - DC,Electrical Repairs & Maint,15/04/2015,GLOBAL ENVIRONMENTAL EXCELLENCE LTD,4626980,44.85,
Harrogate Borough Council,Premises,R,Economy & Culture,Building Maintenance - DC,Roof Servicing,15/04/2015,HAMBLETON ROOFING LTD,4626977,"4,850.00",
Harrogate Borough Council,Premises,R,Economy & Culture,Building Maintenance - DC,Reactive Repairs & Maint - Bldgs,01/04/2015,IMTECH TRAFFIC & INFRA.,4627143,"1,083.15",ACCR1415 WORKS CARRIED OUT WEST CAR PARK TOWER ST
Harrogate Borough Council,Premises,R,Economy & Culture,Building Maintenance - DC,Reactive Repairs & Maint - Bldgs,01/04/2015,J HEWSON (BUILDERS) LTD,4626286,"1,380.00",
Harrogate Borough Council,Premises,R,Economy & Culture,Building Maintenance - DC,Reactive Repairs & Maint - Bldgs,22/04/2015,J HEWSON (BUILDERS) LTD,4628461,"2,605.00",
Harrogate Borough Council,Premises,R,Economy & Culture,Building Maintenance - DC,Electrical Repairs & Maint,01/04/2015,JACKSON LIFT SERVICES LIMITED,4625827,"1,206.00",M33344
Harrogate Borough Council,Premises,R,Economy & Culture,Building Maintenance - DC,Reactive Repairs & Maint - Bldgs,20/04/2015,MULBRAND LTD,4627935,288.50,
Harrogate Borough Council,Premises,R,Economy & Culture,Building Maintenance - DC,Electricity,29/04/2015,NPOWER LTD,4628584,241.98,"ELEC - SUN PAVILLION, VERANDAH"
Harrogate Borough Council,Premises,R,Economy & Culture,Building Maintenance - DC,Electricity,29/04/2015,NPOWER LTD,4628615,254.93,ELEC - KENNION ROAD HOUSING OFFICE
Harrogate Borough Council,Premises,R,Economy & Culture,Building Maintenance - DC,Electricity,29/04/2015,NPOWER LTD,4628511,241.36,"ELEC - MARKET STALL STORE, RIPON"
Harrogate Borough Council,Premises,R,Economy & Culture,Building Maintenance - DC,Electricity,29/04/2015,NPOWER LTD,4628628,352.95,ELEC - VICTORIA PARK HOUSE
Harrogate Borough Council,Premises,R,Economy & Culture,Building Maintenance - DC,Electricity,29/04/2015,NPOWER LTD,4628503,764.00,ELEC - TOWER ST MSCP
Harrogate Borough Council,Premises,R,Economy & Culture,Building Maintenance - DC,Electricity,29/04/2015,NPOWER LTD,4628505,902.11,ELEC - STONEFALL CEMETARY
Harrogate Borough Council,Premises,R,Economy & Culture,Building Maintenance - DC,Electricity,29/04/2015,NPOWER LTD,4628506,911.47,ELEC - STONEFALL CREMATORIUM
Harrogate Borough Council,Premises,R,Economy & Culture,Building Maintenance - DC,Electricity,29/04/2015,NPOWER LTD,4628509,976.24,ELEC - CLARO ROAD DEPOT (OFFICES)
Harrogate Borough Council,Premises,R,Economy & Culture,Building Maintenance - DC,Electricity,22/04/2015,NPOWER LTD,4628088,"2,368.90",ELEC - JUBILEE MSCP
Harrogate Borough Council,Premises,R,Economy & Culture,Building Maintenance - DC,Electricity,22/04/2015,NPOWER LTD,4628089,"3,719.28",ELEC - VICTORIA MSCP INC PCS
Harrogate Borough Council,Premises,R,Economy & Culture,Building Maintenance - DC,Climate Change Levy,29/04/2015,NPOWER LTD,4628511,11.22,"ELEC - MARKET STALL STORE, RIPON"
Harrogate Borough Council,Premises,R,Economy & Culture,Building Maintenance - DC,Electrical Repairs & Maint,29/04/2015,SPIE MATTHEW HALL LTD,4628276,50.83,
Harrogate Borough Council,Premises,R,Economy & Culture,Building Maintenance - DC,Electrical Repairs & Maint,29/04/2015,SPIE MATTHEW HALL LTD,4628276,13.08,
Harrogate Borough Council,Premises,R,Economy & Culture,Building Maintenance - DC,Electrical Repairs & Maint,29/04/2015,SPIE MATTHEW HALL LTD,4628276,7.33,
Harrogate Borough Council,Premises,R,Economy & Culture,Building Maintenance - DC,Electrical Repairs & Maint,29/04/2015,SPIE MATTHEW HALL LTD,4628276,6.59,
Harrogate Borough Council,Premises,R,Economy & Culture,Building Maintenance - DC,Electrical Repairs & Maint,29/04/2015,SPIE MATTHEW HALL LTD,4628276,8.58,
Harrogate Borough Council,Premises,R,Economy & Culture,Building Maintenance - DC,Electrical Repairs & Maint,29/04/2015,SPIE MATTHEW HALL LTD,4628276,12.58,
Harrogate Borough Council,Premises,R,Economy & Culture,Building Maintenance - DC,Electrical Repairs & Maint,29/04/2015,SPIE MATTHEW HALL LTD,4628276,6.58,
Harrogate Borough Council,Premises,R,Economy & Culture,Building Maintenance - DC,Electrical Repairs & Maint,29/04/2015,SPIE MATTHEW HALL LTD,4628276,6.00,
Harrogate Borough Council,Premises,R,Economy & Culture,Building Maintenance - DC,Electrical Repairs & Maint,29/04/2015,SPIE MATTHEW HALL LTD,4628276,44.00,
Harrogate Borough Council,Premises,R,Economy & Culture,Building Maintenance - DC,Electrical Repairs & Maint,29/04/2015,SPIE MATTHEW HALL LTD,4628276,25.91,
Harrogate Borough Council,Premises,R,Economy & Culture,Building Maintenance - DC,Electrical Repairs & Maint,29/04/2015,SPIE MATTHEW HALL LTD,4628276,143.50,
Harrogate Borough Council,Premises,R,Economy & Culture,Building Maintenance - DC,Electrical Repairs & Maint,29/04/2015,SPIE MATTHEW HALL LTD,4628276,6.58,
Harrogate Borough Council,Premises,R,Economy & Culture,Building Maintenance - DC,Water & Sewerage,27/04/2015,YORKSHIRE WATER PLC,4628650,130.63,WATER - KILLINGHALL MOOR CHANGING ROOMS
Harrogate Borough Council,Premises,R,Economy & Culture,Building Maintenance - DC,Water & Sewerage,27/04/2015,YORKSHIRE WATER PLC,4628650,133.84,WATER - KILLINGHALL MOOR CHANGING ROOMS
Harrogate Borough Council,Premises,R,Economy & Culture,Building Maintenance - DC,Water & Sewerage,27/04/2015,YORKSHIRE WATER PLC,4628653,190.76,WATER - TOWER ST MSCP
Harrogate Borough Council,Premises,R,Economy & Culture,Building Maintenance - DC,Water & Sewerage,27/04/2015,YORKSHIRE WATER PLC,4628653,100.57,WATER - TOWER ST MSCP
Harrogate Borough Council,Premises,R,Economy & Culture,Building Maintenance - DC,Water & Sewerage,15/04/2015,YORKSHIRE WATER PLC,4627995,229.54,WATER - CLARO ROAD DEPT (REFUSE)
Harrogate Borough Council,Premises,R,Economy & Culture,Building Maintenance - DC,Water & Sewerage,15/04/2015,YORKSHIRE WATER PLC,4627995,97.34,WATER - CLARO ROAD DEPT (REFUSE)
Harrogate Borough Council,Premises,R,Economy & Culture,Building Maintenance - DC,Water & Sewerage,15/04/2015,YORKSHIRE WATER PLC,4627997,373.00,WATER - CLARO ROAD DEPOT (WORKSHOPS)
Harrogate Borough Council,Premises,R,Economy & Culture,Building Maintenance - DC,Water & Sewerage,27/04/2015,YORKSHIRE WATER PLC,4628647,263.81,"WATER - VALLEY GARDENS, PADDLING POOL"
Harrogate Borough Council,Premises,R,Economy & Culture,Building Maintenance - DC,Water & Sewerage,27/04/2015,YORKSHIRE WATER PLC,4628647,472.60,"WATER - VALLEY GARDENS, PADDLING POOL"
Harrogate Borough Council,Premises,R,Economy & Culture,Building Maintenance - DC,Water & Sewerage,27/04/2015,YORKSHIRE WATER PLC,4628656,495.93,WATER - HARLOW HILL NURSERY
Harrogate Borough Council,Premises,R,Economy & Culture,Building Maintenance - DC,Water & Sewerage,27/04/2015,YORKSHIRE WATER PLC,4628656,265.13,WATER - HARLOW HILL NURSERY
Harrogate Borough Council,Premises,R,Economy & Culture,Building Maintenance - DC,Water & Sewerage,27/04/2015,YORKSHIRE WATER PLC,4628645,"1,226.49","WATER - VALLEY GARDENS, BOATING POOL"
Harrogate Borough Council,Premises,R,Economy & Culture,Building Maintenance - DC,Water & Sewerage,27/04/2015,YORKSHIRE WATER PLC,4628645,646.61,"WATER - VALLEY GARDENS, BOATING POOL"
Harrogate Borough Council,Premises,R,Economy & Culture,Building Maintenance - DCA,Planned Maintenance,20/04/2015,ACORN ANALYTICAL SERVICES LTD,4627231,50.00,
Harrogate Borough Council,Premises,R,Economy & Culture,Building Maintenance - DCA,Planned Maintenance,22/04/2015,ACORN ANALYTICAL SERVICES LTD,4628018,102.00,Various Sites  Asbestos Surveys  Phase 3
Harrogate Borough Council,Premises,R,Economy & Culture,Building Maintenance - DCA,Gas,13/04/2015,BRITISH GAS TRADING LTD,4627573,-289.85,ACCR1415-SCOTTSDALE HOUSE
Harrogate Borough Council,Premises,R,Economy & Culture,Building Maintenance - DCA,Gas,13/04/2015,BRITISH GAS TRADING LTD,4627574,-274.29,ACCR1415-SCOTTSDALE HOUSE
Harrogate Borough Council,Premises,R,Economy & Culture,Building Maintenance - DCA,Gas,13/04/2015,BRITISH GAS TRADING LTD,4627555,457.13,ACCR1415-KNAPPING MT HOUSE
Harrogate Borough Council,Premises,R,Economy & Culture,Building Maintenance - DCA,Gas,01/04/2015,BRITISH GAS TRADING LTD,4627180,473.00,SCOTTSDALE HOUSE
Harrogate Borough Council,Premises,R,Economy & Culture,Building Maintenance - DCA,Gas,01/04/2015,BRITISH GAS TRADING LTD,4627177,572.86,SCOTTSDALE HOUSE
Harrogate Borough Council,Premises,R,Economy & Culture,Building Maintenance - DCA,Gas,13/04/2015,BRITISH GAS TRADING LTD,4627556,741.69,ACCR1415-KNAPPING MOUNT HOUSE
Harrogate Borough Council,Premises,R,Economy & Culture,Building Maintenance - DCA,Gas,13/04/2015,BRITISH GAS TRADING LTD,4627582,884.28,ACC1415-SCOTTSDALE HOUSE
Harrogate Borough Council,Premises,R,Economy & Culture,Building Maintenance - DCA,Climate Change Levy,13/04/2015,BRITISH GAS TRADING LTD,4627573,-17.02,ACCR1415-SCOTTSDALE HOUSE
Harrogate Borough Council,Premises,R,Economy & Culture,Building Maintenance - DCA,Climate Change Levy,13/04/2015,BRITISH GAS TRADING LTD,4627574,-16.11,ACCR1415-SCOTTSDALE HOUSE
Harrogate Borough Council,Premises,R,Economy & Culture,Building Maintenance - DCA,Climate Change Levy,13/04/2015,BRITISH GAS TRADING LTD,4627555,26.85,ACCR1415-KNAPPING MT HOUSE
Harrogate Borough Council,Premises,R,Economy & Culture,Building Maintenance - DCA,Climate Change Levy,01/04/2015,BRITISH GAS TRADING LTD,4627180,27.78,SCOTTSDALE HOUSE
Harrogate Borough Council,Premises,R,Economy & Culture,Building Maintenance - DCA,Climate Change Levy,01/04/2015,BRITISH GAS TRADING LTD,4627177,33.64,SCOTTSDALE HOUSE
Harrogate Borough Council,Premises,R,Economy & Culture,Building Maintenance - DCA,Climate Change Levy,13/04/2015,BRITISH GAS TRADING LTD,4627556,43.56,ACCR1415-KNAPPING MOUNT HOUSE
Harrogate Borough Council,Premises,R,Economy & Culture,Building Maintenance - DCA,Climate Change Levy,13/04/2015,BRITISH GAS TRADING LTD,4627582,51.93,ACC1415-SCOTTSDALE HOUSE
