Body Name,Expenditure Category,Capital/ Revenue,Service Label,Service Code,Expenditure Code,Pay date,Supplier Name,Transaction No.,Net Amount,Narrative
Harrogate Borough Council,Premises,R,Community,Repairs & Maintenance,Heating  Maintenance,2017-12-06,HELP-LINK UK LTD,1688628,98.16,263332/1
Harrogate Borough Council,Premises,R,Community,Repairs & Maintenance,Heating  Maintenance,2017-12-06,HELP-LINK UK LTD,1688628,98.16,263351/1
Harrogate Borough Council,Premises,R,Community,Repairs & Maintenance,Heating  Maintenance,2017-12-06,HELP-LINK UK LTD,1688628,98.16,265664/1
Harrogate Borough Council,Premises,R,Community,Repairs & Maintenance,Heating  Maintenance,2017-12-06,HELP-LINK UK LTD,1688628,98.16,267062/1
Harrogate Borough Council,Premises,R,Community,Repairs & Maintenance,Heating  Maintenance,2017-12-06,HELP-LINK UK LTD,1688628,98.16,267920/1
Harrogate Borough Council,Premises,R,Community,Repairs & Maintenance,Heating  Maintenance,2017-12-06,HELP-LINK UK LTD,1688628,98.16,267943/1
Harrogate Borough Council,Premises,R,Community,Repairs & Maintenance,Heating  Maintenance,2017-12-06,HELP-LINK UK LTD,1688628,98.16,268809/1
Harrogate Borough Council,Premises,R,Community,Repairs & Maintenance,Heating  Maintenance,2017-12-06,HELP-LINK UK LTD,1688628,98.16,269459/1
Harrogate Borough Council,Premises,R,Community,Repairs & Maintenance,Heating  Maintenance,2017-12-06,HELP-LINK UK LTD,1688628,98.16,269468/1
Harrogate Borough Council,Premises,R,Community,Repairs & Maintenance,Heating  Maintenance,2017-12-06,HELP-LINK UK LTD,1688628,98.16,269475/1
Harrogate Borough Council,Premises,R,Community,Repairs & Maintenance,Heating  Maintenance,2017-12-06,HELP-LINK UK LTD,1688628,98.16,256908/1
Harrogate Borough Council,Premises,R,Community,Repairs & Maintenance,Heating  Maintenance,2017-12-06,HELP-LINK UK LTD,1688628,98.16,261400/1
Harrogate Borough Council,Premises,R,Community,Repairs & Maintenance,Heating  Maintenance,2017-12-06,HELP-LINK UK LTD,1688628,98.16,262746/1
Harrogate Borough Council,Premises,R,Community,Repairs & Maintenance,Heating  Maintenance,2017-12-06,HELP-LINK UK LTD,1688628,98.16,263362/1
Harrogate Borough Council,Premises,R,Community,Repairs & Maintenance,Heating  Maintenance,2017-12-06,HELP-LINK UK LTD,1688628,98.16,263366/1
Harrogate Borough Council,Premises,R,Community,Repairs & Maintenance,Heating  Maintenance,2017-12-06,HELP-LINK UK LTD,1688628,98.16,263371/1
Harrogate Borough Council,Premises,R,Community,Repairs & Maintenance,Heating  Maintenance,2017-12-06,HELP-LINK UK LTD,1688628,98.16,263936/1
Harrogate Borough Council,Premises,R,Community,Repairs & Maintenance,Heating  Maintenance,2017-12-06,HELP-LINK UK LTD,1688628,98.16,265502/1
Harrogate Borough Council,Premises,R,Community,Repairs & Maintenance,Heating  Maintenance,2017-12-06,HELP-LINK UK LTD,1688628,98.16,265505/1
Harrogate Borough Council,Premises,R,Community,Repairs & Maintenance,Heating  Maintenance,2017-12-20,HELP-LINK UK LTD,1690932,98.16,262684/1
Harrogate Borough Council,Premises,R,Community,Repairs & Maintenance,Heating  Maintenance,2017-12-20,HELP-LINK UK LTD,1690932,98.16,267544/1
Harrogate Borough Council,Premises,R,Community,Repairs & Maintenance,Heating  Maintenance,2017-12-20,HELP-LINK UK LTD,1690932,98.16,267913/1
Harrogate Borough Council,Premises,R,Community,Repairs & Maintenance,Heating  Maintenance,2017-12-20,HELP-LINK UK LTD,1690932,98.16,265643/1
Harrogate Borough Council,Premises,R,Community,Repairs & Maintenance,Heating  Maintenance,2017-12-20,HELP-LINK UK LTD,1690932,98.16,268820/1
Harrogate Borough Council,Premises,R,Community,Repairs & Maintenance,Heating  Maintenance,2017-12-20,HELP-LINK UK LTD,1690932,98.16,269452/1
Harrogate Borough Council,Premises,R,Community,Repairs & Maintenance,Heating  Maintenance,2017-12-20,HELP-LINK UK LTD,1690932,98.16,273100/1
Harrogate Borough Council,Premises,R,Community,Repairs & Maintenance,Heating  Maintenance,2017-12-20,HELP-LINK UK LTD,1690932,98.16,247463/1
Harrogate Borough Council,Premises,R,Community,Repairs & Maintenance,Heating  Maintenance,2017-12-20,HELP-LINK UK LTD,1690932,98.16,265658/1
Harrogate Borough Council,Premises,R,Community,Repairs & Maintenance,Heating  Maintenance,2017-12-20,HELP-LINK UK LTD,1690932,98.16,266126/1
Harrogate Borough Council,Premises,R,Community,Repairs & Maintenance,Heating  Maintenance,2017-12-20,HELP-LINK UK LTD,1690932,98.16,266165/1
Harrogate Borough Council,Premises,R,Community,Repairs & Maintenance,Heating  Maintenance,2017-12-20,HELP-LINK UK LTD,1690932,98.16,267048/1
Harrogate Borough Council,Premises,R,Community,Repairs & Maintenance,Heating  Maintenance,2017-12-20,HELP-LINK UK LTD,1690932,98.16,267067/1
Harrogate Borough Council,Premises,R,Community,Repairs & Maintenance,Heating  Maintenance,2017-12-20,HELP-LINK UK LTD,1690932,98.16,268267/1
Harrogate Borough Council,Premises,R,Community,Repairs & Maintenance,Heating  Maintenance,2017-12-20,HELP-LINK UK LTD,1690932,98.16,268694/1
Harrogate Borough Council,Premises,R,Community,Repairs & Maintenance,Heating  Maintenance,2017-12-20,HELP-LINK UK LTD,1690932,98.16,268789/1
Harrogate Borough Council,Premises,R,Community,Repairs & Maintenance,Heating  Maintenance,2017-12-20,HELP-LINK UK LTD,1690932,98.16,256202/1
Harrogate Borough Council,Premises,R,Community,Repairs & Maintenance,Heating  Maintenance,2017-12-20,HELP-LINK UK LTD,1690932,98.16,259491/1
Harrogate Borough Council,Premises,R,Community,Repairs & Maintenance,Heating  Maintenance,2017-12-20,HELP-LINK UK LTD,1690932,98.16,259495/1
Harrogate Borough Council,Premises,R,Community,Repairs & Maintenance,Heating  Maintenance,2017-12-20,HELP-LINK UK LTD,1690932,98.16,259601/1
Harrogate Borough Council,Premises,R,Community,Repairs & Maintenance,Heating  Maintenance,2017-12-20,HELP-LINK UK LTD,1690932,98.16,262316/1
Harrogate Borough Council,Premises,R,Community,Repairs & Maintenance,Heating  Maintenance,2017-12-20,HELP-LINK UK LTD,1690932,98.16,262327/1
Harrogate Borough Council,Premises,R,Community,Repairs & Maintenance,Heating  Maintenance,2017-12-20,HELP-LINK UK LTD,1690932,98.16,267942/1
Harrogate Borough Council,Premises,R,Community,Repairs & Maintenance,Heating  Maintenance,2017-12-20,HELP-LINK UK LTD,1690932,98.16,268256/1
Harrogate Borough Council,Premises,R,Community,Repairs & Maintenance,Heating  Maintenance,2017-12-20,HELP-LINK UK LTD,1690932,98.16,268259/1
Harrogate Borough Council,Premises,R,Community,Repairs & Maintenance,Heating  Maintenance,2017-12-20,HELP-LINK UK LTD,1690932,98.16,268264/1
Harrogate Borough Council,Premises,R,Community,Repairs & Maintenance,Heating  Maintenance,2017-12-20,HELP-LINK UK LTD,1690932,98.16,262697/1
Harrogate Borough Council,Premises,R,Community,Repairs & Maintenance,Heating  Maintenance,2017-12-20,HELP-LINK UK LTD,1690932,98.16,263356/1
Harrogate Borough Council,Premises,R,Community,Repairs & Maintenance,Heating  Maintenance,2017-12-20,HELP-LINK UK LTD,1690932,98.16,263947/1
Harrogate Borough Council,Premises,R,Community,Repairs & Maintenance,Heating  Maintenance,2017-12-20,HELP-LINK UK LTD,1690932,98.16,264681/1
Harrogate Borough Council,Premises,R,Community,Repairs & Maintenance,Heating  Maintenance,2017-12-20,HELP-LINK UK LTD,1690932,98.16,264910/1
Harrogate Borough Council,Premises,R,Community,Repairs & Maintenance,Heating  Maintenance,2017-12-20,HELP-LINK UK LTD,1690932,98.16,265499/1
Harrogate Borough Council,Supplies and Services,R,Community,Repairs & Maintenance,Materials,2017-12-27,HOWDENS JOINERY LTD,4688637,217.05,IHMT supplies
Harrogate Borough Council,Premises,R,Community,Repairs & Maintenance,Electrical Repairs & Maint,2017-12-13,JACKSON LIFT SERVICES LIMITED,1688885,21,272407/1
Harrogate Borough Council,Premises,R,Community,Repairs & Maintenance,Electrical Repairs & Maint,2017-12-13,JACKSON LIFT SERVICES LIMITED,1688885,59.83,272403/1
Harrogate Borough Council,Premises,R,Community,Repairs & Maintenance,Electrical Repairs & Maint,2017-12-13,JACKSON LIFT SERVICES LIMITED,1688885,21,272406/1
Harrogate Borough Council,Premises,R,Community,Repairs & Maintenance,Electrical Repairs & Maint,2017-12-13,JACKSON LIFT SERVICES LIMITED,1688885,59.83,272401/1
Harrogate Borough Council,Premises,R,Community,Repairs & Maintenance,Electrical Repairs & Maint,2017-12-13,JACKSON LIFT SERVICES LIMITED,1688885,59.83,272405/1
Harrogate Borough Council,Premises,R,Community,Repairs & Maintenance,Electrical Repairs & Maint,2017-12-13,JACKSON LIFT SERVICES LIMITED,1688885,59.83,272404/1
Harrogate Borough Council,Premises,R,Community,Repairs & Maintenance,Electrical Repairs & Maint,2017-12-13,JACKSON LIFT SERVICES LIMITED,1688885,59.83,272402/1
Harrogate Borough Council,Employees,R,Community,Repairs & Maintenance,Staff Advertising,2017-12-13,JOHNSTON PUBLISHING LTD,4687633,299.25,
Harrogate Borough Council,Supplies and Services,R,Community,Repairs & Maintenance,Materials,2017-12-06,MAGRINI LTD,4686582,227.95,Baby Changing Unit Horiz White
Harrogate Borough Council,Premises,R,Community,Repairs & Maintenance,Payments to Ext Contractors,2017-12-13,MASTERDOR LIMITED,1688887,796.69,268220/1
Harrogate Borough Council,Premises,R,Community,Repairs & Maintenance,Planned Repairs,2017-12-13,MASTERDOR LIMITED,1688888,711.49,265813/1
Harrogate Borough Council,Premises,R,Community,Repairs & Maintenance,Planned Repairs,2017-12-13,MASTERDOR LIMITED,1688889,720.01,267292/1
Harrogate Borough Council,Premises,R,Community,Repairs & Maintenance,Planned Repairs,2017-12-13,MASTERDOR LIMITED,1688890,739.18,267885/1
Harrogate Borough Council,Premises,R,Community,Repairs & Maintenance,Planned Repairs,2017-12-13,MASTERDOR LIMITED,1688886,860.03,267979/1
Harrogate Borough Council,Premises,R,Community,Repairs & Maintenance,Electrical Repairs & Maint,2017-12-27,MATTHEW FLETCHER,1688863,30,268909/1
Harrogate Borough Council,Premises,R,Community,Repairs & Maintenance,Electrical Repairs & Maint,2017-12-27,MATTHEW FLETCHER,1688863,30,262457/1
Harrogate Borough Council,Premises,R,Community,Repairs & Maintenance,Electrical Repairs & Maint,2017-12-27,MATTHEW FLETCHER,1688863,30,268104/1
Harrogate Borough Council,Premises,R,Community,Repairs & Maintenance,Electrical Repairs & Maint,2017-12-27,MATTHEW FLETCHER,1688863,30,270679/1
Harrogate Borough Council,Premises,R,Community,Repairs & Maintenance,Electrical Repairs & Maint,2017-12-27,MATTHEW FLETCHER,1688863,30,264437/1
Harrogate Borough Council,Premises,R,Community,Repairs & Maintenance,Electrical Repairs & Maint,2017-12-27,MATTHEW FLETCHER,1688863,30,269689/1
Harrogate Borough Council,Premises,R,Community,Repairs & Maintenance,Electrical Repairs & Maint,2017-12-27,MATTHEW FLETCHER,1688863,30,269312/1
Harrogate Borough Council,Premises,R,Community,Repairs & Maintenance,Electrical Repairs & Maint,2017-12-27,MATTHEW FLETCHER,1688863,30,263266/1
Harrogate Borough Council,Premises,R,Community,Repairs & Maintenance,Electrical Repairs & Maint,2017-12-27,MATTHEW FLETCHER,1688863,30,268907/1
Harrogate Borough Council,Premises,R,Community,Repairs & Maintenance,Electrical Repairs & Maint,2017-12-27,MATTHEW FLETCHER,1688863,30,269691/1
Harrogate Borough Council,Premises,R,Community,Repairs & Maintenance,Electrical Repairs & Maint,2017-12-27,MATTHEW FLETCHER,1688863,30,269311/1
Harrogate Borough Council,Premises,R,Community,Repairs & Maintenance,Electrical Repairs & Maint,2017-12-27,MATTHEW FLETCHER,1688863,30,260391/1
Harrogate Borough Council,Premises,R,Community,Repairs & Maintenance,Electrical Repairs & Maint,2017-12-27,MATTHEW FLETCHER,1688863,30,268910/1
Harrogate Borough Council,Premises,R,Community,Repairs & Maintenance,Electrical Repairs & Maint,2017-12-27,MATTHEW FLETCHER,1688863,30,263162/1
Harrogate Borough Council,Premises,R,Community,Repairs & Maintenance,Payments to Ext Contractors,2017-12-27,METRO ROD LTD,1688897,220,267655/2
Harrogate Borough Council,Premises,R,Community,Repairs & Maintenance,Payments to Ext Contractors,2017-12-20,METRO ROD LTD,1688895,238.4,271275/1
Harrogate Borough Council,Premises,R,Community,Repairs & Maintenance,Payments to Ext Contractors,2017-12-27,METRO ROD LTD,1688898,450,270954/1
Harrogate Borough Council,Premises,R,Community,Repairs & Maintenance,Electrical Repairs & Maint,2017-12-13,MITIE PROPERTY SERVICES (UK) LTD,1688953,209.35,265942/1
Harrogate Borough Council,Premises,R,Community,Repairs & Maintenance,Electrical Repairs & Maint,2017-12-13,MITIE PROPERTY SERVICES (UK) LTD,1688960,209.81,265949/1
Harrogate Borough Council,Premises,R,Community,Repairs & Maintenance,Electrical Repairs & Maint,2017-12-20,MITIE PROPERTY SERVICES (UK) LTD,1691009,209.91,268464/1
Harrogate Borough Council,Premises,R,Community,Repairs & Maintenance,Electrical Repairs & Maint,2017-12-13,MITIE PROPERTY SERVICES (UK) LTD,1688972,211.33,266768/1
Harrogate Borough Council,Premises,R,Community,Repairs & Maintenance,Electrical Repairs & Maint,2017-12-27,MITIE PROPERTY SERVICES (UK) LTD,1691167,212.4,268460/1
Harrogate Borough Council,Premises,R,Community,Repairs & Maintenance,Electrical Repairs & Maint,2017-12-27,MITIE PROPERTY SERVICES (UK) LTD,1691163,214.52,268453/1
Harrogate Borough Council,Premises,R,Community,Repairs & Maintenance,Electrical Repairs & Maint,2017-12-20,MITIE PROPERTY SERVICES (UK) LTD,1690989,217.71,266285/1
Harrogate Borough Council,Premises,R,Community,Repairs & Maintenance,Electrical Repairs & Maint,2017-12-20,MITIE PROPERTY SERVICES (UK) LTD,1690990,217.71,266286/1
Harrogate Borough Council,Premises,R,Community,Repairs & Maintenance,Electrical Repairs & Maint,2017-12-20,MITIE PROPERTY SERVICES (UK) LTD,1690991,217.71,266287/1
Harrogate Borough Council,Premises,R,Community,Repairs & Maintenance,Electrical Repairs & Maint,2017-12-20,MITIE PROPERTY SERVICES (UK) LTD,1690992,217.71,266288/1
Harrogate Borough Council,Premises,R,Community,Repairs & Maintenance,Electrical Repairs & Maint,2017-12-20,MITIE PROPERTY SERVICES (UK) LTD,1690993,217.71,266289/1
Harrogate Borough Council,Premises,R,Community,Repairs & Maintenance,Electrical Repairs & Maint,2017-12-20,MITIE PROPERTY SERVICES (UK) LTD,1690994,217.71,266290/1
Harrogate Borough Council,Premises,R,Community,Repairs & Maintenance,Electrical Repairs & Maint,2017-12-13,MITIE PROPERTY SERVICES (UK) LTD,1688956,220.23,265945/1
Harrogate Borough Council,Premises,R,Community,Repairs & Maintenance,Electrical Repairs & Maint,2017-12-20,MITIE PROPERTY SERVICES (UK) LTD,1690980,221.09,266276/1
Harrogate Borough Council,Premises,R,Community,Repairs & Maintenance,Electrical Repairs & Maint,2017-12-20,MITIE PROPERTY SERVICES (UK) LTD,1690981,221.09,266277/1
Harrogate Borough Council,Premises,R,Community,Repairs & Maintenance,Electrical Repairs & Maint,2017-12-20,MITIE PROPERTY SERVICES (UK) LTD,1690982,221.09,266278/1
Harrogate Borough Council,Premises,R,Community,Repairs & Maintenance,Electrical Repairs & Maint,2017-12-20,MITIE PROPERTY SERVICES (UK) LTD,1690983,221.09,266279/1
Harrogate Borough Council,Premises,R,Community,Repairs & Maintenance,Electrical Repairs & Maint,2017-12-20,MITIE PROPERTY SERVICES (UK) LTD,1690984,221.09,266280/1
Harrogate Borough Council,Premises,R,Community,Repairs & Maintenance,Electrical Repairs & Maint,2017-12-20,MITIE PROPERTY SERVICES (UK) LTD,1690985,221.09,266281/1
Harrogate Borough Council,Premises,R,Community,Repairs & Maintenance,Electrical Repairs & Maint,2017-12-27,MITIE PROPERTY SERVICES (UK) LTD,1691168,227.96,268461/1
Harrogate Borough Council,Premises,R,Community,Repairs & Maintenance,Electrical Repairs & Maint,2017-12-20,MITIE PROPERTY SERVICES (UK) LTD,1690953,230.16,266810/1
Harrogate Borough Council,Premises,R,Community,Repairs & Maintenance,Electrical Repairs & Maint,2017-12-13,MITIE PROPERTY SERVICES (UK) LTD,1688943,236.07,264292/1
Harrogate Borough Council,Premises,R,Community,Repairs & Maintenance,Electrical Repairs & Maint,2017-12-13,MITIE PROPERTY SERVICES (UK) LTD,1688947,256.49,265936/1
Harrogate Borough Council,Premises,R,Community,Repairs & Maintenance,Electrical Repairs & Maint,2017-12-06,MITIE PROPERTY SERVICES (UK) LTD,1688641,271.88,265932/1
Harrogate Borough Council,Premises,R,Community,Repairs & Maintenance,Electrical Repairs & Maint,2017-12-13,MITIE PROPERTY SERVICES (UK) LTD,1688902,285.22,266787/1
Harrogate Borough Council,Premises,R,Community,Repairs & Maintenance,Electrical Repairs & Maint,2017-12-13,MITIE PROPERTY SERVICES (UK) LTD,1688922,293.91,266747/1
Harrogate Borough Council,Premises,R,Community,Repairs & Maintenance,Electrical Repairs & Maint,2017-12-13,MITIE PROPERTY SERVICES (UK) LTD,1688954,318.66,265943/1
Harrogate Borough Council,Premises,R,Community,Repairs & Maintenance,Electrical Repairs & Maint,2017-12-06,MITIE PROPERTY SERVICES (UK) LTD,1688640,322.28,265931/1
Harrogate Borough Council,Premises,R,Community,Repairs & Maintenance,Electrical Repairs & Maint,2017-12-13,MITIE PROPERTY SERVICES (UK) LTD,1688977,337.11,266784/1
Harrogate Borough Council,Premises,R,Community,Repairs & Maintenance,Electrical Repairs & Maint,2017-12-13,MITIE PROPERTY SERVICES (UK) LTD,1688963,339.64,266775/1
Harrogate Borough Council,Premises,R,Community,Repairs & Maintenance,Electrical Repairs & Maint,2017-12-13,MITIE PROPERTY SERVICES (UK) LTD,1688955,345.15,265944/1
Harrogate Borough Council,Premises,R,Community,Repairs & Maintenance,Electrical Repairs & Maint,2017-12-20,MITIE PROPERTY SERVICES (UK) LTD,1691016,358.44,268523/1
Harrogate Borough Council,Premises,R,Community,Repairs & Maintenance,Electrical Repairs & Maint,2017-12-20,MITIE PROPERTY SERVICES (UK) LTD,1691005,366.98,268454/1
Harrogate Borough Council,Premises,R,Community,Repairs & Maintenance,Electrical Repairs & Maint,2017-12-13,MITIE PROPERTY SERVICES (UK) LTD,1688900,396.34,266785/1
Harrogate Borough Council,Premises,R,Community,Repairs & Maintenance,Electrical Repairs & Maint,2017-12-13,MITIE PROPERTY SERVICES (UK) LTD,1688934,405.84,266778/1
Harrogate Borough Council,Premises,R,Community,Repairs & Maintenance,Electrical Repairs & Maint,2017-12-13,MITIE PROPERTY SERVICES (UK) LTD,1688971,409.06,266772/1
Harrogate Borough Council,Premises,R,Community,Repairs & Maintenance,Electrical Repairs & Maint,2017-12-13,MITIE PROPERTY SERVICES (UK) LTD,1688926,416.56,266765/1
Harrogate Borough Council,Premises,R,Community,Repairs & Maintenance,Electrical Repairs & Maint,2017-12-13,MITIE PROPERTY SERVICES (UK) LTD,1688939,418.22,263976/1
Harrogate Borough Council,Premises,R,Community,Repairs & Maintenance,Electrical Repairs & Maint,2017-12-13,MITIE PROPERTY SERVICES (UK) LTD,1688978,432.02,266788/1
Harrogate Borough Council,Premises,R,Community,Repairs & Maintenance,Electrical Repairs & Maint,2017-12-13,MITIE PROPERTY SERVICES (UK) LTD,1688973,438.35,266771/1
