Body,Organisation Name,Date,Internal Ref Number,Invoice Number,Net Amount,Irrecoverable VAT,Supplier(Beneficiary) Name,Supplier Registered Company Number,Supplier Registered Charity Number,Supplier ID,VAT Registration Number,Expense Area,Procurement Classification: Council's Procurement Category Name,Expense Code,BVACOP,Proclass,Extended Description,Source,Subsource,Definition,Purpose of Spend (Summary),Voluntary Community and Social Enterprise Supplier
http://statistics.data.gov.uk/doc/local-authority-district/00CY,The Borough of Calderdale,2019-12-31,29575020,3008126,2657.01,N/A,Capstone Foster Care,,,S14733,,Children and Young People's Services-Childrens Care Services,Private Contractors,72465550,,,,IV,AP,Accounts Payable Invoices,Payment of accounts payable invoices,
http://statistics.data.gov.uk/doc/local-authority-district/00CY,The Borough of Calderdale,2019-12-31,29575019,3008127,3277.01,N/A,Capstone Foster Care,,,S14733,,Children and Young People's Services-Childrens Care Services,Private Contractors,72465550,,,,IV,AP,Accounts Payable Invoices,Payment of accounts payable invoices,
http://statistics.data.gov.uk/doc/local-authority-district/00CY,The Borough of Calderdale,2019-12-31,29575021,3008129,3337.55,N/A,Capstone Foster Care,,,S14733,,Children and Young People's Services-Childrens Care Services,Private Contractors,72465550,,,,IV,AP,Accounts Payable Invoices,Payment of accounts payable invoices,
http://statistics.data.gov.uk/doc/local-authority-district/00CY,The Borough of Calderdale,2019-12-31,29575018,3008131,3337.55,N/A,Capstone Foster Care,,,S14733,,Children and Young People's Services-Childrens Care Services,Private Contractors,72465550,,,,IV,AP,Accounts Payable Invoices,Payment of accounts payable invoices,
http://statistics.data.gov.uk/doc/local-authority-district/00CY,The Borough of Calderdale,2019-12-19,29564157,CACP262,163759.61,N/A,Cardinal Project Management Ltd,03497817,,S347245,,Economy and Environment (obsolete)-Regeneration - Capital,Construction & Conversion,17740020,,,,IV,AP,Accounts Payable Invoices,Payment of accounts payable invoices,
http://statistics.data.gov.uk/doc/local-authority-district/00CY,The Borough of Calderdale,2019-12-20,29566818,CACP264,164057.17,N/A,Cardinal Project Management Ltd,03497817,,S347245,,Economy and Environment (obsolete)-Regeneration - Capital,Construction & Conversion,17740020,,,,IV,AP,Accounts Payable Invoices,Payment of accounts payable invoices,
http://statistics.data.gov.uk/doc/local-authority-district/00CY,The Borough of Calderdale,2019-12-02,29509992,5794,8905.68,N/A,Care Unique Ltd,,,S111547,,Adult Services and Wellbeing-Adult Health & Social Care,Private Contractors,887C5500,,,,IV,AP,Accounts Payable Invoices,Payment of accounts payable invoices,
http://statistics.data.gov.uk/doc/local-authority-district/00CY,The Borough of Calderdale,2019-12-31,29574973,000000462,96.00,N/A,Carers Trust Mid Yorkshire,,,S306287,,Adult Services and Wellbeing-Adult Health & Social Care,Voluntary Associations,88745400,,,,IV,AP,Accounts Payable Invoices,Payment of accounts payable invoices,Y
http://statistics.data.gov.uk/doc/local-authority-district/00CY,The Borough of Calderdale,2019-12-31,29574972,000000462,512.00,N/A,Carers Trust Mid Yorkshire,,,S306287,,Adult Services and Wellbeing-Adult Health & Social Care,Voluntary Associations,46445401,,,,IV,AP,Accounts Payable Invoices,Payment of accounts payable invoices,Y
http://statistics.data.gov.uk/doc/local-authority-district/00CY,The Borough of Calderdale,2019-12-31,29574974,000000764,512.00,N/A,Carers Trust Mid Yorkshire,,,S306287,,Adult Services and Wellbeing-Adult Health & Social Care,Voluntary Associations,46445401,,,,IV,AP,Accounts Payable Invoices,Payment of accounts payable invoices,Y
http://statistics.data.gov.uk/doc/local-authority-district/00CY,The Borough of Calderdale,2019-12-31,29574975,000000764,360.00,N/A,Carers Trust Mid Yorkshire,,,S306287,,Adult Services and Wellbeing-Adult Health & Social Care,Voluntary Associations,88745400,,,,IV,AP,Accounts Payable Invoices,Payment of accounts payable invoices,Y
http://statistics.data.gov.uk/doc/local-authority-district/00CY,The Borough of Calderdale,2019-12-02,29510031,3143344,30275.02,N/A,Carlton Fuels,,,S114686,,Economy and Environment (obsolete)-Transport Services,Direct Transport Costs,78573021,,,,IV,AP,Accounts Payable Invoices,Payment of accounts payable invoices,
http://statistics.data.gov.uk/doc/local-authority-district/00CY,The Borough of Calderdale,2019-12-02,29510029,3143354,3329.31,N/A,Carlton Fuels,,,S114686,,Economy and Environment (obsolete)-Transport Services,Direct Transport Costs,78573019,,,,IV,AP,Accounts Payable Invoices,Payment of accounts payable invoices,
http://statistics.data.gov.uk/doc/local-authority-district/00CY,The Borough of Calderdale,2019-12-02,29510027,3247959,30202.03,N/A,Carlton Fuels,,,S114686,,Economy and Environment (obsolete)-Transport Services,Direct Transport Costs,78573021,,,,IV,AP,Accounts Payable Invoices,Payment of accounts payable invoices,
http://statistics.data.gov.uk/doc/local-authority-district/00CY,The Borough of Calderdale,2019-12-18,29562624,3288553,12136.80,N/A,Carlton Fuels,,,S114686,,Economy and Environment (obsolete)-Transport Services,Direct Transport Costs,78573021,,,,IV,AP,Accounts Payable Invoices,Payment of accounts payable invoices,
http://statistics.data.gov.uk/doc/local-authority-district/00CY,The Borough of Calderdale,2019-12-18,29562622,3329402,3313.20,N/A,Carlton Fuels,,,S114686,,Economy and Environment (obsolete)-Transport Services,Direct Transport Costs,78573019,,,,IV,AP,Accounts Payable Invoices,Payment of accounts payable invoices,
http://statistics.data.gov.uk/doc/local-authority-district/00CY,The Borough of Calderdale,2019-12-03,29512764,6592,10890.88,N/A,Carlton Nursing Homes Ltd,,,S78837,,Adult Services and Wellbeing-Adult Health & Social Care,Private Contractors,88705562,,,,IV,AP,Accounts Payable Invoices,Payment of accounts payable invoices,
http://statistics.data.gov.uk/doc/local-authority-district/00CY,The Borough of Calderdale,2019-12-10,29535943,6895,4293.52,N/A,Carlton Nursing Homes Ltd,,,S78837,,Adult Services and Wellbeing-Adult Health & Social Care,Private Contractors,88705562,,,,IV,AP,Accounts Payable Invoices,Payment of accounts payable invoices,
http://statistics.data.gov.uk/doc/local-authority-district/00CY,The Borough of Calderdale,2019-12-11,29553821,02DEC-29DEC,23404.36,N/A,Carlton Nursing Homes Ltd,,,S78837,,Adult Services and Wellbeing-Adult Health & Social Care,Private Contractors,88765599,,,,CQ,RC,Residential Care,Payments to homes for people assessed as needing residential/nursing care,
http://statistics.data.gov.uk/doc/local-authority-district/00CY,The Borough of Calderdale,2019-12-11,29553822,02DEC-29DEC,1276.20,N/A,Carlton Nursing Homes Ltd,,,S78837,,Adult Services and Wellbeing-Adult Health & Social Care,Customer And Client Receipts,88769499,,,,CQ,RC,Residential Care,Payments to homes for people assessed as needing residential/nursing care,
http://statistics.data.gov.uk/doc/local-authority-district/00CY,The Borough of Calderdale,2019-12-16,29559269,SBS 18Dec19,95668.00,N/A,Carr Green J & I & N School,,,S12903,,Children and Young People's Services-Education,Contributions To Funds And Provisions,22124951,,,,CQ,SBS,Schools Budget Share,Monthly payment of school budgets to schools,
http://statistics.data.gov.uk/doc/local-authority-district/00CY,The Borough of Calderdale,2019-12-17,29561355,TP213861,517.50,N/A,Carr Green J & I & N School,,,S12903,,Children and Young People's Services-Childrens Services Unit,Grants And Subscriptions,70514761,,,,IV,AP,Accounts Payable Invoices,Payment of accounts payable invoices,
http://statistics.data.gov.uk/doc/local-authority-district/00CY,The Borough of Calderdale,2019-12-16,29559270,SBS 18Dec19,82854.00,N/A,Castle Hill J & I School,,,S9328,,Children and Young People's Services-Education,Contributions To Funds And Provisions,22124951,,,,CQ,SBS,Schools Budget Share,Monthly payment of school budgets to schools,
http://statistics.data.gov.uk/doc/local-authority-district/00CY,The Borough of Calderdale,2019-12-10,29535816,TP213734,756.00,N/A,Castle Hill Private Day Nursery Ltd,,,S7402,,Children and Young People's Services-Childrens Services Unit,Grants And Subscriptions,70514761,,,,IV,AP,Accounts Payable Invoices,Payment of accounts payable invoices,
http://statistics.data.gov.uk/doc/local-authority-district/00CY,The Borough of Calderdale,2019-12-11,29553828,02DEC-29DEC,9656.88,N/A,Castle Villas Ltd,,,S88002,,Adult Services and Wellbeing-Adult Health & Social Care,Customer And Client Receipts,88739499,,,,CQ,RC,Residential Care,Payments to homes for people assessed as needing residential/nursing care,
http://statistics.data.gov.uk/doc/local-authority-district/00CY,The Borough of Calderdale,2019-12-11,29553827,02DEC-29DEC,33604.76,N/A,Castle Villas Ltd,,,S88002,,Adult Services and Wellbeing-Adult Health & Social Care,Private Contractors,88735599,,,,CQ,RC,Residential Care,Payments to homes for people assessed as needing residential/nursing care,
http://statistics.data.gov.uk/doc/local-authority-district/00CY,The Borough of Calderdale,2019-12-16,29558806,425,3048.96,N/A,Catholic Care (Diocese Of Leeds),,,S780,,Adult Services and Wellbeing-Adult Health & Social Care,Private Contractors,88705559,,,,IV,AP,Accounts Payable Invoices,Payment of accounts payable invoices,
http://statistics.data.gov.uk/doc/local-authority-district/00CY,The Borough of Calderdale,2019-12-16,29558805,425,3493.60,N/A,Catholic Care (Diocese Of Leeds),,,S780,,Adult Services and Wellbeing-Adult Health & Social Care,Private Contractors,88705559,,,,IV,AP,Accounts Payable Invoices,Payment of accounts payable invoices,
http://statistics.data.gov.uk/doc/local-authority-district/00CY,The Borough of Calderdale,2019-12-16,29558804,425,3048.96,N/A,Catholic Care (Diocese Of Leeds),,,S780,,Adult Services and Wellbeing-Adult Health & Social Care,Private Contractors,88705559,,,,IV,AP,Accounts Payable Invoices,Payment of accounts payable invoices,
http://statistics.data.gov.uk/doc/local-authority-district/00CY,The Borough of Calderdale,2019-12-16,29558803,425,3048.96,N/A,Catholic Care (Diocese Of Leeds),,,S780,,Adult Services and Wellbeing-Adult Health & Social Care,Private Contractors,88705559,,,,IV,AP,Accounts Payable Invoices,Payment of accounts payable invoices,
http://statistics.data.gov.uk/doc/local-authority-district/00CY,The Borough of Calderdale,2019-12-16,29558807,425,3557.12,N/A,Catholic Care (Diocese Of Leeds),,,S780,,Adult Services and Wellbeing-Adult Health & Social Care,Private Contractors,88705559,,,,IV,AP,Accounts Payable Invoices,Payment of accounts payable invoices,
http://statistics.data.gov.uk/doc/local-authority-district/00CY,The Borough of Calderdale,2019-12-16,29558800,426,2985.44,N/A,Catholic Care (Diocese Of Leeds),,,S780,,Adult Services and Wellbeing-Adult Health & Social Care,Private Contractors,88705560,,,,IV,AP,Accounts Payable Invoices,Payment of accounts payable invoices,
http://statistics.data.gov.uk/doc/local-authority-district/00CY,The Borough of Calderdale,2019-12-16,29558799,426,3303.04,N/A,Catholic Care (Diocese Of Leeds),,,S780,,Adult Services and Wellbeing-Adult Health & Social Care,Private Contractors,88705560,,,,IV,AP,Accounts Payable Invoices,Payment of accounts payable invoices,
http://statistics.data.gov.uk/doc/local-authority-district/00CY,The Borough of Calderdale,2019-12-16,29558798,426,3303.04,N/A,Catholic Care (Diocese Of Leeds),,,S780,,Adult Services and Wellbeing-Adult Health & Social Care,Private Contractors,88705560,,,,IV,AP,Accounts Payable Invoices,Payment of accounts payable invoices,
http://statistics.data.gov.uk/doc/local-authority-district/00CY,The Borough of Calderdale,2019-12-16,29558801,426,3557.12,N/A,Catholic Care (Diocese Of Leeds),,,S780,,Adult Services and Wellbeing-Adult Health & Social Care,Private Contractors,88705560,,,,IV,AP,Accounts Payable Invoices,Payment of accounts payable invoices,
http://statistics.data.gov.uk/doc/local-authority-district/00CY,The Borough of Calderdale,2019-12-16,29558802,426,2240.00,N/A,Catholic Care (Diocese Of Leeds),,,S780,,Adult Services and Wellbeing-Adult Health & Social Care,Private Contractors,88705560,,,,IV,AP,Accounts Payable Invoices,Payment of accounts payable invoices,
http://statistics.data.gov.uk/doc/local-authority-district/00CY,The Borough of Calderdale,2019-12-12,29554876,868,2190.32,N/A,Cedar Grange,,,S786,,Adult Services and Wellbeing-Adult Health & Social Care,Private Contractors,887E5524,,,,IV,AP,Accounts Payable Invoices,Payment of accounts payable invoices,
http://statistics.data.gov.uk/doc/local-authority-district/00CY,The Borough of Calderdale,2019-12-12,29554875,868,2190.32,N/A,Cedar Grange,,,S786,,Adult Services and Wellbeing-Adult Health & Social Care,Private Contractors,887E5524,,,,IV,AP,Accounts Payable Invoices,Payment of accounts payable invoices,
http://statistics.data.gov.uk/doc/local-authority-district/00CY,The Borough of Calderdale,2019-12-12,29554921,INV173848,6650.00,N/A,Celebration Paper & Plastics Ltd,,,S14846,,Economy and Environment (obsolete)-Economy and Investment,Catering Clothing And Uniforms,16604240,,,,IV,AP,Accounts Payable Invoices,Payment of accounts payable invoices,
http://statistics.data.gov.uk/doc/local-authority-district/00CY,The Borough of Calderdale,2019-12-19,29564498,INV173982,1093.50,N/A,Celebration Paper & Plastics Ltd,,,S14846,,Economy and Environment (obsolete)-Economy and Investment,Catering Clothing And Uniforms,16604240,,,,IV,AP,Accounts Payable Invoices,Payment of accounts payable invoices,
http://statistics.data.gov.uk/doc/local-authority-district/00CY,The Borough of Calderdale,2019-12-19,29564496,INV173982,1093.50,N/A,Celebration Paper & Plastics Ltd,,,S14846,,Economy and Environment (obsolete)-Economy and Investment,Catering Clothing And Uniforms,16604240,,,,IV,AP,Accounts Payable Invoices,Payment of accounts payable invoices,
http://statistics.data.gov.uk/doc/local-authority-district/00CY,The Borough of Calderdale,2019-12-19,29564497,INV173982,90.00,N/A,Celebration Paper & Plastics Ltd,,,S14846,,Economy and Environment (obsolete)-Economy and Investment,Catering Clothing And Uniforms,16604240,,,,IV,AP,Accounts Payable Invoices,Payment of accounts payable invoices,
http://statistics.data.gov.uk/doc/local-authority-district/00CY,The Borough of Calderdale,2019-12-03,29512765,0912-050120,623.40,N/A,REDACTED PERSONAL DATA,,,S287144,,Adult Services and Wellbeing-Adult Health & Social Care,Private Contractors,88705529,,,,IV,AP,Accounts Payable Invoices,Payment of accounts payable invoices,
http://statistics.data.gov.uk/doc/local-authority-district/00CY,The Borough of Calderdale,2019-12-31,29574976,0601-020220,623.40,N/A,REDACTED PERSONAL DATA,,,S287144,,Adult Services and Wellbeing-Adult Health & Social Care,Private Contractors,88705529,,,,IV,AP,Accounts Payable Invoices,Payment of accounts payable invoices,
http://statistics.data.gov.uk/doc/local-authority-district/00CY,The Borough of Calderdale,2019-12-05,29515956,451605,640.00,N/A,Central Manchester University Hospitals NHSFT,,,S248880,,Chief Executive's Office (obsolete)-Public Health,Private Contractors,44025504,,,,IV,AP,Accounts Payable Invoices,Payment of accounts payable invoices,
http://statistics.data.gov.uk/doc/local-authority-district/00CY,The Borough of Calderdale,2019-12-16,29559271,SBS 18Dec19,24895.00,N/A,Central Street Infants School,,,S14434,,Children and Young People's Services-Education,Contributions To Funds And Provisions,22124951,,,,CQ,SBS,Schools Budget Share,Monthly payment of school budgets to schools,
http://statistics.data.gov.uk/doc/local-authority-district/00CY,The Borough of Calderdale,2019-12-17,29561356,TP213863,675.00,N/A,Central Street Infants School,,,S14434,,Children and Young People's Services-Childrens Services Unit,Grants And Subscriptions,70514761,,,,IV,AP,Accounts Payable Invoices,Payment of accounts payable invoices,
