Benificiary Name,Payment Date,Amount,Organisational Unit,Organisational Unit
FAIRBURN CHASE HEALTH CARE LTD,2015-02-09,1321.86,Adult Services,Sub Category To Be Classified
FAIRBURN CHASE HEALTH CARE LTD,2015-03-30,2782.86,Adult Services,Sub Category To Be Classified
FAIRBURN CHASE HEALTH CARE LTD,2015-01-26,2435.00,Adult Services,Sub Category To Be Classified
FAIRBURN CHASE HEALTH CARE LTD,2015-03-23,1391.43,Adult Services,Sub Category To Be Classified
FAIRBURN CHASE HEALTH CARE LTD,2015-02-02,1948.00,Adult Services,Sub Category To Be Classified
DETAILS REDACTED,2015-02-02,2436.57,Adult Services,Sub Category To Be Classified
THE GROVE RESIDENTIAL HOME,2015-02-09,2496.00,Adult Services,Sub Category To Be Classified
THE GROVE RESIDENTIAL HOME,2015-02-02,1129.14,Adult Services,Sub Category To Be Classified
THE GROVE RESIDENTIAL HOME,2015-02-09,4041.14,Adult Services,Sub Category To Be Classified
THE SYCAMORES,2015-02-16,1842.29,Adult Services,Sub Category To Be Classified
THE SYCAMORES,2015-02-16,1426.29,Adult Services,Sub Category To Be Classified
THE SYCAMORES,2015-03-30,3803.43,Adult Services,Sub Category To Be Classified
THE SYCAMORES,2015-03-09,1545.14,Adult Services,Sub Category To Be Classified
THE SYCAMORES,2015-03-09,950.86,Adult Services,Sub Category To Be Classified
THE GLYNN RESIDENTIAL HOME,2015-03-02,594.29,Adult Services,Sub Category To Be Classified
THE GLYNN RESIDENTIAL HOME,2015-03-16,2852.57,Adult Services,Sub Category To Be Classified
SNYDALE NURSING HOME,2015-03-16,713.14,Adult Services,Sub Category To Be Classified
SNYDALE NURSING HOME,2015-03-16,3625.14,Adult Services,Sub Category To Be Classified
SNYDALE NURSING HOME,2015-03-02,1010.29,Adult Services,Sub Category To Be Classified
SNYDALE NURSING HOME,2015-03-09,832.00,Adult Services,Sub Category To Be Classified
SNYDALE NURSING HOME,2015-02-09,891.43,Adult Services,Sub Category To Be Classified
SNYDALE NURSING HOME,2015-01-26,594.29,Adult Services,Sub Category To Be Classified
STELLA HOUSE,2015-01-26,1664.00,Adult Services,Sub Category To Be Classified
STELLA HOUSE,2015-02-02,1842.29,Adult Services,Sub Category To Be Classified
THE LAURELS RESIDENTIAL HOME,2015-02-16,832.00,Adult Services,Sub Category To Be Classified
WEST VILLA RESIDENTIAL HOME,2015-02-16,1248.00,Adult Services,Sub Category To Be Classified
WEST RIDINGS NURSING HOME,2015-02-16,1842.29,Adult Services,Sub Category To Be Classified
WEST RIDINGS NURSING HOME,2015-02-16,1842.29,Adult Services,Sub Category To Be Classified
WEST RIDINGS NURSING HOME,2015-03-02,2674.29,Adult Services,Sub Category To Be Classified
WEST RIDINGS NURSING HOME,2015-03-02,2674.29,Adult Services,Sub Category To Be Classified
WEST RIDINGS NURSING HOME,2015-03-02,1842.29,Adult Services,Sub Category To Be Classified
INWOOD HOUSE,2015-03-02,1545.14,Adult Services,Sub Category To Be Classified
INWOOD HOUSE,2015-03-09,2793.14,Adult Services,Sub Category To Be Classified
INWOOD HOUSE,2015-03-16,832.00,Adult Services,Sub Category To Be Classified
INWOOD HOUSE,2015-02-16,1664.00,Adult Services,Sub Category To Be Classified
INWOOD HOUSE,2015-02-16,1664.00,Adult Services,Sub Category To Be Classified
INWOOD HOUSE,2015-02-23,4338.29,Adult Services,Sub Category To Be Classified
INWOOD HOUSE,2015-02-09,832.00,Adult Services,Sub Category To Be Classified
INWOOD HOUSE,2015-01-26,2258.29,Adult Services,Sub Category To Be Classified
THE CROFT NURSING HOME,2015-02-16,1069.71,Adult Services,Sub Category To Be Classified
HALL STEADS EMI NURSING HOME,2015-03-09,950.86,Adult Services,Sub Category To Be Classified
HALL STEADS EMI NURSING HOME,2015-03-09,832.00,Adult Services,Sub Category To Be Classified
THE BEECHES,2015-01-12,1188.57,Adult Services,Sub Category To Be Classified
THE HOLLIES CARE SERVICES LTD,2015-02-09,2080.00,Adult Services,Sub Category To Be Classified
THE HOLLIES CARE SERVICES LTD,2015-02-09,1010.29,Adult Services,Sub Category To Be Classified
THE HOLLIES CARE SERVICES LTD,2015-03-02,3328.00,Adult Services,Sub Category To Be Classified
THE HOLLIES CARE SERVICES LTD,2015-02-09,10162.29,Adult Services,Sub Category To Be Classified
ROOP COTTAGE NURSING HOME,2015-03-02,2555.43,Adult Services,Sub Category To Be Classified
ROOP COTTAGE NURSING HOME,2015-03-23,653.71,Adult Services,Sub Category To Be Classified
BURNTWOOD HALL,2015-03-09,534.86,Adult Services,Sub Category To Be Classified
BURNTWOOD HALL,2015-03-09,1248.00,Adult Services,Sub Category To Be Classified
BURNTWOOD HALL,2015-03-16,534.86,Adult Services,Sub Category To Be Classified
WOODLANDS OF WOOLLEY LTD,2015-01-12,653.71,Adult Services,Sub Category To Be Classified
EARLS LODGE,2015-03-16,950.86,Adult Services,Sub Category To Be Classified
BRANTWOOD HALL CARE COMPLEX,2015-03-16,832.00,Adult Services,Sub Category To Be Classified
BRANTWOOD HALL CARE COMPLEX,2015-03-09,832.00,Adult Services,Sub Category To Be Classified
BRANTWOOD HALL CARE COMPLEX,2015-02-16,950.86,Adult Services,Sub Category To Be Classified
BRANTWOOD HALL CARE COMPLEX,2015-02-16,3030.86,Adult Services,Sub Category To Be Classified
BRANTWOOD HALL CARE COMPLEX,2015-02-02,950.86,Adult Services,Sub Category To Be Classified
BRANTWOOD HALL CARE COMPLEX,2015-02-02,891.43,Adult Services,Sub Category To Be Classified
BRANTWOOD HALL CARE COMPLEX,2015-02-02,772.57,Adult Services,Sub Category To Be Classified
BRANTWOOD HALL CARE COMPLEX,2015-01-26,2258.29,Adult Services,Sub Category To Be Classified
ROCHE HEALTHCARE LTD,2015-02-02,1723.43,Adult Services,Sub Category To Be Classified
OAKLANDS PRIVATE RESIDENTIAL HOME,2015-03-16,1604.57,Adult Services,Sub Category To Be Classified
EDEN PLACE RESIDENTIAL HOME,2015-02-02,7758.00,Adult Services,Sub Category To Be Classified
ATTLEE COURT,2015-02-16,1307.43,Adult Services,Sub Category To Be Classified
DENESTAR LTD T/A TREES RESIDENTIAL CARE HOME,2015-02-23,1664.00,Adult Services,Sub Category To Be Classified
VICARAGE COURT,2015-02-09,1069.71,Adult Services,Sub Category To Be Classified
VICARAGE COURT,2015-02-16,1664.00,Adult Services,Sub Category To Be Classified
VICARAGE COURT,2015-03-16,1664.00,Adult Services,Sub Category To Be Classified
VICARAGE COURT,2015-03-23,2614.86,Adult Services,Sub Category To Be Classified
VICARAGE COURT,2015-03-23,534.86,Adult Services,Sub Category To Be Classified
VICARAGE COURT,2015-03-23,4873.14,Adult Services,Sub Category To Be Classified
ASHGROVE HOUSE CARE HOME,2015-01-12,3387.43,Adult Services,Sub Category To Be Classified
ASHGROVE HOUSE CARE HOME,2015-03-16,1664.00,Adult Services,Sub Category To Be Classified
ASHGROVE HOUSE CARE HOME,2015-03-09,653.71,Adult Services,Sub Category To Be Classified
ASHGROVE HOUSE CARE HOME,2015-03-30,10756.57,Adult Services,Sub Category To Be Classified
MAGICARE LTD,2015-02-23,9746.29,Adult Services,Sub Category To Be Classified
MAGICARE LTD,2015-02-16,1307.43,Adult Services,Sub Category To Be Classified
MAGICARE LTD,2015-02-16,832.00,Adult Services,Sub Category To Be Classified
MAGICARE LTD,2015-03-09,2674.29,Adult Services,Sub Category To Be Classified
MAGICARE LTD,2015-02-02,713.14,Adult Services,Sub Category To Be Classified
THE MANSE,2015-02-02,594.29,Adult Services,Sub Category To Be Classified
THE MANSE,2015-02-02,1248.00,Adult Services,Sub Category To Be Classified
THE MANSE,2015-01-19,1604.57,Adult Services,Sub Category To Be Classified
THE MANSE,2015-02-16,653.71,Adult Services,Sub Category To Be Classified
DEANGATE ONE,2015-01-26,2627.65,Adult Services,Sub Category To Be Classified
WARMEST WELCOME LTD T/A CYMAR HOUSE,2015-01-26,1664.00,Adult Services,Sub Category To Be Classified
WARMEST WELCOME LTD T/A CYMAR HOUSE,2015-03-23,2614.86,Adult Services,Sub Category To Be Classified
WARMEST WELCOME LTD T/A CYMAR HOUSE,2015-02-16,832.00,Adult Services,Sub Category To Be Classified
WARMEST WELCOME LTD T/A CYMAR HOUSE,2015-02-16,713.14,Adult Services,Sub Category To Be Classified
WARMEST WELCOME LTD T/A CYMAR HOUSE,2015-02-16,4160.00,Adult Services,Sub Category To Be Classified
WARMEST WELCOME LTD T/A CYMAR HOUSE,2015-02-09,1129.14,Adult Services,Sub Category To Be Classified
WARMEST WELCOME LTD T/A CYMAR HOUSE,2015-03-16,1010.29,Adult Services,Sub Category To Be Classified
RIVERSIDE COURT NURSING HOME,2015-02-09,1782.86,Adult Services,Sub Category To Be Classified
RIVERSIDE COURT NURSING HOME,2015-02-23,1426.29,Adult Services,Sub Category To Be Classified
WILLOW PARK CARE HOME,2015-02-16,1604.57,Adult Services,Sub Category To Be Classified
WILLOW PARK CARE HOME,2015-03-16,832.00,Adult Services,Sub Category To Be Classified
WILLOW PARK CARE HOME,2015-03-16,832.00,Adult Services,Sub Category To Be Classified
WILLOW PARK CARE HOME,2015-03-23,1961.14,Adult Services,Sub Category To Be Classified
WILLOW PARK CARE HOME,2015-02-02,1664.00,Adult Services,Sub Category To Be Classified
CROFT HOUSE,2015-03-23,1604.57,Adult Services,Sub Category To Be Classified
CROFT HOUSE,2015-03-16,832.00,Adult Services,Sub Category To Be Classified
MANOR PARK,2015-03-02,2198.86,Adult Services,Sub Category To Be Classified
MANOR PARK,2015-03-09,832.00,Adult Services,Sub Category To Be Classified
MANOR PARK,2015-02-16,3625.14,Adult Services,Sub Category To Be Classified
MANOR PARK,2015-03-23,1069.71,Adult Services,Sub Category To Be Classified
MANOR PARK,2015-01-26,2020.57,Adult Services,Sub Category To Be Classified
HEMSWORTH PARK,2015-03-16,974.00,Adult Services,Sub Category To Be Classified
HEMSWORTH PARK,2015-03-16,556.57,Adult Services,Sub Category To Be Classified
HEMSWORTH PARK,2015-01-26,3565.71,Adult Services,Sub Category To Be Classified
HEMSWORTH PARK,2015-03-23,6834.29,Adult Services,Sub Category To Be Classified
HEMSWORTH PARK,2015-02-02,4754.29,Adult Services,Sub Category To Be Classified
HEMSWORTH PARK,2015-03-02,594.29,Adult Services,Sub Category To Be Classified
HEMSWORTH PARK,2015-03-16,2020.57,Adult Services,Sub Category To Be Classified
HEMSWORTH PARK,2015-03-16,832.00,Adult Services,Sub Category To Be Classified
CARR GATE CARE HOME,2015-03-09,891.43,Adult Services,Sub Category To Be Classified
CARR GATE CARE HOME,2015-03-09,1782.86,Adult Services,Sub Category To Be Classified
CARR GATE CARE HOME,2015-02-02,1485.71,Adult Services,Sub Category To Be Classified
CARR GATE CARE HOME,2015-03-23,6061.71,Adult Services,Sub Category To Be Classified
SNAPETHORPE HALL CARE HOME,2015-02-02,2020.57,Adult Services,Sub Category To Be Classified
SNAPETHORPE HALL CARE HOME,2015-03-30,653.71,Adult Services,Sub Category To Be Classified
PRIORY GARDENS CARE HOME,2015-02-09,1664.00,Adult Services,Sub Category To Be Classified
PRIORY GARDENS CARE HOME,2015-03-09,6953.14,Adult Services,Sub Category To Be Classified
PRIORY GARDENS CARE HOME,2015-03-09,832.00,Adult Services,Sub Category To Be Classified
PRIORY GARDENS CARE HOME,2015-03-16,1307.43,Adult Services,Sub Category To Be Classified
PRIORY GARDENS CARE HOME,2015-02-02,4100.57,Adult Services,Sub Category To Be Classified
PRIORY GARDENS CARE HOME,2015-02-02,1664.00,Adult Services,Sub Category To Be Classified
PRIORY GARDENS CARE HOME,2015-02-02,1842.29,Adult Services,Sub Category To Be Classified
STOCKINGATE CARE HOME,2015-02-02,772.57,Adult Services,Sub Category To Be Classified
STOCKINGATE CARE HOME,2015-02-09,891.43,Adult Services,Sub Category To Be Classified
HAVEN LODGE CARE HOME,2015-02-09,2258.29,Adult Services,Sub Category To Be Classified
HAVEN LODGE CARE HOME,2015-02-09,3506.29,Adult Services,Sub Category To Be Classified
HAVEN LODGE CARE HOME,2015-03-09,3803.43,Adult Services,Sub Category To Be Classified
HAVEN LODGE CARE HOME,2015-03-16,2139.43,Adult Services,Sub Category To Be Classified
HAVEN LODGE CARE HOME,2015-01-26,1069.71,Adult Services,Sub Category To Be Classified
ASHWORTH GRANGE,2015-01-12,3328.00,Adult Services,Sub Category To Be Classified
ASHWORTH GRANGE,2015-03-30,594.29,Adult Services,Sub Category To Be Classified
NEWFIELD LODGE,2015-02-16,1069.71,Adult Services,Sub Category To Be Classified
NEWFIELD LODGE,2015-03-16,1664.00,Adult Services,Sub Category To Be Classified
NEWFIELD LODGE,2015-03-02,1664.00,Adult Services,Sub Category To Be Classified
LANGTREE PARK CARE HOME,2015-02-09,1129.14,Adult Services,Sub Category To Be Classified
KEXBOROUGH HOUSE,2015-02-02,1188.57,Adult Services,Sub Category To Be Classified
MAPPLEWELL MANOR CARE HOME,2015-02-09,1366.86,Adult Services,Sub Category To Be Classified
TRUST CARE LTD T/A HOLLY TREE LODGE,2015-02-02,772.57,Adult Services,Sub Category To Be Classified
TRUST CARE LTD T/A HOLLY TREE LODGE,2015-02-02,653.71,Adult Services,Sub Category To Be Classified
TRUST CARE LTD T/A HOLLY TREE LODGE,2015-03-16,772.57,Adult Services,Sub Category To Be Classified
RICHARD PECK HOUSE,2015-03-16,800.00,Adult Services,Sub Category To Be Classified
HOLYROOD HOUSE,2015-02-09,1248.00,Adult Services,Sub Category To Be Classified
HOLYROOD HOUSE,2015-02-16,1188.57,Adult Services,Sub Category To Be Classified
HOLYROOD HOUSE,2015-02-16,1188.57,Adult Services,Sub Category To Be Classified
HOLYROOD HOUSE,2015-03-23,2198.86,Adult Services,Sub Category To Be Classified
ELM PARK CARE HOME,2015-02-02,2733.71,Adult Services,Sub Category To Be Classified
PARKSIDE CARE HOME,2015-02-09,4341.34,Adult Services,Sub Category To Be Classified
CHAPEL VIEW NURSING HOME,2015-02-09,3030.86,Adult Services,Sub Category To Be Classified
CHAPEL VIEW NURSING HOME,2015-02-09,1069.71,Adult Services,Sub Category To Be Classified
NEW HAVEN,2015-02-23,1723.43,Adult Services,Sub Category To Be Classified
NEW HAVEN,2015-02-02,1782.86,Adult Services,Sub Category To Be Classified
NEW HAVEN,2015-03-23,713.14,Adult Services,Sub Category To Be Classified
NEW HAVEN,2015-01-26,2496.00,Adult Services,Sub Category To Be Classified
THE PARKLANDS CARE HOME,2015-03-09,1664.00,Adult Services,Sub Category To Be Classified
JOHNSTON SWEEPERS LTD,2015-01-05,650.00,Transport,Purchase of Fleet Replacements
HAVERCROFT WITH COLD HIENDLEY PARISH COUNCIL,2015-03-06,900.00,n/a,N/A
HAVERCROFT WITH COLD HIENDLEY PARISH COUNCIL,2015-03-10,900.00,n/a,N/A
HEMSWORTH TOWN COUNCIL,2015-02-05,6840.00,n/a,N/A
WAKEFIELD CATHEDRAL,2015-01-07,657.30,n/a,N/A
ST MARYS COMMUNITY CENTRE,2015-01-22,1543.43,Business Services,Events - Venue Hire
ST MARYS COMMUNITY CENTRE,2015-03-18,2028.56,Business Services,Events - Venue Hire
ST MARYS COMMUNITY CENTRE,2015-02-17,2045.56,Business Services,Events - Venue Hire
T & C C LTD,2015-02-16,1483.00,Property & Asset Management,Cleaning
WAKEFIELD THEATRE ROYAL,2015-03-18,1330.00,Adult Services,Sub Category To Be Classified
WAKEFIELD THEATRE ROYAL,2015-03-18,1120.00,Adult Services,Sub Category To Be Classified
MINSTHORPE ACADEMY TRUST,2015-03-18,1666.66,Children and Young People,Education & Careers
MINSTHORPE ACADEMY TRUST,2015-01-07,1666.66,Children and Young People,Education & Careers
ST LUKES CHURCH,2015-01-22,1540.00,n/a,N/A
OUTWOOD GRANGE ACADEMY,2015-03-18,756.00,Children and Young People,Education & Careers
HORBURY ACADEMY,2015-03-18,540.00,Children and Young People,Education & Careers
HORBURY ACADEMY,2015-02-04,720.00,Children and Young People,Education & Careers
DETAILS REDACTED,2015-03-25,600.00,n/a,N/A
SOUTH ELMSALL COMMUNITY FACILITIES,2015-03-10,3333.00,Adult Services,Sub Category To Be Classified
WAKEFIELD THEATRE ROYAL,2015-02-17,675.00,Adult Services,Sub Category To Be Classified
ST GEORGES LUPSET LTD,2015-03-06,720.00,Children and Young People,Education & Careers
CHRYSALIS YOUTH & COMMUNITY PROJECT,2015-03-04,900.00,Adult Services,Sub Category To Be Classified
AJD SECURITY LTD,2015-03-17,651.00,Property & Asset Management,Security
AJD SECURITY LTD,2015-03-18,649.00,Property & Asset Management,Security
AJD SECURITY LTD,2015-02-10,1400.00,Property & Asset Management,Security
PROTEX SECURITY UK LTD T/A FORCE SHIELD SECURITY,2015-02-09,4836.00,Property & Asset Management,Security
PROTEX SECURITY UK LTD T/A FORCE SHIELD SECURITY,2015-01-20,4836.00,Property & Asset Management,Security
PROTEX SECURITY UK LTD T/A FORCE SHIELD SECURITY,2015-03-12,1281.60,Property & Asset Management,Security
PROTEX SECURITY UK LTD T/A FORCE SHIELD SECURITY,2015-03-12,4209.70,Property & Asset Management,Security
PROTEX SECURITY UK LTD T/A FORCE SHIELD SECURITY,2015-03-12,1922.40,Property & Asset Management,Security
PROTEX SECURITY UK LTD T/A FORCE SHIELD SECURITY,2015-03-12,4005.00,Property & Asset Management,Security
PROTEX SECURITY UK LTD T/A FORCE SHIELD SECURITY,2015-03-12,1068.00,Property & Asset Management,Security
PROTEX SECURITY UK LTD T/A FORCE SHIELD SECURITY,2015-03-12,1584.20,Property & Asset Management,Security
PROTEX SECURITY UK LTD T/A FORCE SHIELD SECURITY,2015-01-08,5658.18,Property & Asset Management,Security
PROTEX SECURITY UK LTD T/A FORCE SHIELD SECURITY,2015-01-07,1148.10,Property & Asset Management,Security
PROTEX SECURITY UK LTD T/A FORCE SHIELD SECURITY,2015-01-07,2242.80,Property & Asset Management,Security
PROTEX SECURITY UK LTD T/A FORCE SHIELD SECURITY,2015-01-07,1697.67,Property & Asset Management,Security
PROTEX SECURITY UK LTD T/A FORCE SHIELD SECURITY,2015-01-20,1252.68,Property & Asset Management,Security
PROTEX SECURITY UK LTD T/A FORCE SHIELD SECURITY,2015-03-26,1157.00,Property & Asset Management,Security
PROTEX SECURITY UK LTD T/A FORCE SHIELD SECURITY,2015-03-26,3382.00,Property & Asset Management,Security
PROTEX SECURITY UK LTD T/A FORCE SHIELD SECURITY,2015-03-26,1317.20,Property & Asset Management,Security
PROTEX SECURITY UK LTD T/A FORCE SHIELD SECURITY,2015-03-26,5847.30,Property & Asset Management,Security
PROTEX SECURITY UK LTD T/A FORCE SHIELD SECURITY,2015-03-26,2990.40,Property & Asset Management,Security
PROTEX SECURITY UK LTD T/A FORCE SHIELD SECURITY,2015-03-26,4663.60,Property & Asset Management,Security
PROTEX SECURITY UK LTD T/A FORCE SHIELD SECURITY,2015-02-05,4921.70,Property & Asset Management,Security
PROTEX SECURITY UK LTD T/A FORCE SHIELD SECURITY,2015-02-05,961.20,Property & Asset Management,Security
PROTEX SECURITY UK LTD T/A FORCE SHIELD SECURITY,2015-02-05,1157.00,Property & Asset Management,Security
PROTEX SECURITY UK LTD T/A FORCE SHIELD SECURITY,2015-02-05,2349.60,Property & Asset Management,Security
PROTEX SECURITY UK LTD T/A FORCE SHIELD SECURITY,2015-02-05,2678.90,Property & Asset Management,Security
PROFILE SECURITY SERVICES LTD,2015-01-13,2774.58,Property & Asset Management,Security
PROFILE SECURITY SERVICES LTD,2015-01-13,1259.35,Property & Asset Management,Security
PROFILE SECURITY SERVICES LTD,2015-01-13,6621.60,Property & Asset Management,Security
PROFILE SECURITY SERVICES LTD,2015-01-13,836.60,Property & Asset Management,Security
PROFILE SECURITY SERVICES LTD,2015-01-13,2136.00,Property & Asset Management,Security
PROFILE SECURITY SERVICES LTD,2015-01-13,3600.05,Property & Asset Management,Security
PROFILE SECURITY SERVICES LTD,2015-03-12,1370.60,Property & Asset Management,Security
PROFILE SECURITY SERVICES LTD,2015-03-12,1263.80,Property & Asset Management,Security
PROFILE SECURITY SERVICES LTD,2015-03-12,934.50,Property & Asset Management,Security
PROFILE SECURITY SERVICES LTD,2015-03-12,2999.30,Property & Asset Management,Security
PROFILE SECURITY SERVICES LTD,2015-03-12,5980.80,Property & Asset Management,Security
PROFILE SECURITY SERVICES LTD,2015-03-10,1174.80,Property & Asset Management,Security
PROFILE SECURITY SERVICES LTD,2015-03-10,2690.03,Property & Asset Management,Security
PROFILE SECURITY SERVICES LTD,2015-03-10,852.18,Property & Asset Management,Security
PROFILE SECURITY SERVICES LTD,2015-02-10,2242.80,Property & Asset Management,Security
PROFILE SECURITY SERVICES LTD,2015-02-10,3239.60,Property & Asset Management,Security
PROFILE SECURITY SERVICES LTD,2015-02-10,2087.05,Property & Asset Management,Security
PROFILE SECURITY SERVICES LTD,2015-02-10,1321.65,Property & Asset Management,Security
PROFILE SECURITY SERVICES LTD,2015-02-10,6617.15,Property & Asset Management,Security
PROFILE SECURITY SERVICES LTD,2015-02-19,625.50,Property & Asset Management,Security
TRITON SECURITY & FACILITIES MANAGEMENT LIMITED,2015-02-10,2056.50,Property & Asset Management,Security
TRITON SECURITY & FACILITIES MANAGEMENT LIMITED,2015-02-10,2002.50,Property & Asset Management,Security
TRITON SECURITY & FACILITIES MANAGEMENT LIMITED,2015-02-10,1602.00,Property & Asset Management,Security
TRITON SECURITY & FACILITIES MANAGEMENT LIMITED,2015-02-10,7785.00,Property & Asset Management,Security
TRITON SECURITY & FACILITIES MANAGEMENT LIMITED,2015-02-10,2592.00,Property & Asset Management,Security
TRITON SECURITY & FACILITIES MANAGEMENT LIMITED,2015-02-10,724.50,Property & Asset Management,Security
TRITON SECURITY & FACILITIES MANAGEMENT LIMITED,2015-02-10,3780.00,Property & Asset Management,Security
TRITON SECURITY & FACILITIES MANAGEMENT LIMITED,2015-03-16,2142.00,Property & Asset Management,Security
TRITON SECURITY & FACILITIES MANAGEMENT LIMITED,2015-03-16,2061.00,Property & Asset Management,Security
TRITON SECURITY & FACILITIES MANAGEMENT LIMITED,2015-03-30,6057.00,Property & Asset Management,Security
TRITON SECURITY & FACILITIES MANAGEMENT LIMITED,2015-03-30,2065.50,Property & Asset Management,Security
TRITON SECURITY & FACILITIES MANAGEMENT LIMITED,2015-01-22,1264.50,Property & Asset Management,Security
TRITON SECURITY & FACILITIES MANAGEMENT LIMITED,2015-01-13,1155.00,Property & Asset Management,Security
TRITON SECURITY & FACILITIES MANAGEMENT LIMITED,2015-01-08,1534.50,Property & Asset Management,Security
TRITON SECURITY & FACILITIES MANAGEMENT LIMITED,2015-01-08,3024.00,Property & Asset Management,Security
TRITON SECURITY & FACILITIES MANAGEMENT LIMITED,2015-01-08,6057.00,Property & Asset Management,Security
TRITON SECURITY & FACILITIES MANAGEMENT LIMITED,2015-01-08,1134.00,Property & Asset Management,Security
TRITON SECURITY & FACILITIES MANAGEMENT LIMITED,2015-01-20,1512.00,Property & Asset Management,Security
TRITON SECURITY & FACILITIES MANAGEMENT LIMITED,2015-01-20,868.50,Property & Asset Management,Security
TRITON SECURITY & FACILITIES MANAGEMENT LIMITED,2015-01-20,1035.00,Property & Asset Management,Security
TRITON SECURITY & FACILITIES MANAGEMENT LIMITED,2015-01-07,2466.00,Property & Asset Management,Security
TRITON SECURITY & FACILITIES MANAGEMENT LIMITED,2015-01-07,2079.00,Property & Asset Management,Security
TRITON SECURITY & FACILITIES MANAGEMENT LIMITED,2015-01-07,1053.00,Property & Asset Management,Security
TRITON SECURITY & FACILITIES MANAGEMENT LIMITED,2015-01-20,1761.75,Property & Asset Management,Security
TRITON SECURITY & FACILITIES MANAGEMENT LIMITED,2015-01-20,3024.00,Property & Asset Management,Security
TRITON SECURITY & FACILITIES MANAGEMENT LIMITED,2015-01-20,6489.00,Property & Asset Management,Security
TRITON SECURITY & FACILITIES MANAGEMENT LIMITED,2015-01-20,1566.00,Property & Asset Management,Security
TRITON SECURITY & FACILITIES MANAGEMENT LIMITED,2015-01-20,2745.00,Property & Asset Management,Security
TRITON SECURITY & FACILITIES MANAGEMENT LIMITED,2015-01-20,1350.00,Property & Asset Management,Security
TRITON SECURITY & FACILITIES MANAGEMENT LIMITED,2015-03-16,1516.50,Property & Asset Management,Security
TRITON SECURITY & FACILITIES MANAGEMENT LIMITED,2015-03-16,6057.00,Property & Asset Management,Security
HEMSWORTH ARTS & COMMUNITY ACADEMY,2015-03-13,3979.98,Children and Young People,Education & Careers
HEMSWORTH ARTS & COMMUNITY ACADEMY,2015-03-13,1961.04,Children and Young People,Education & Careers
HEMSWORTH ARTS & COMMUNITY ACADEMY,2015-03-13,3345.66,Children and Young People,Education & Careers
HEMSWORTH ARTS & COMMUNITY ACADEMY,2015-02-23,1678.78,Children and Young People,Education & Careers
HEMSWORTH ARTS & COMMUNITY ACADEMY,2015-02-23,3627.92,Children and Young People,Education & Careers
KIRKHAMGATE PRE-SCHOOL,2015-02-23,502.57,Children and Young People,Childcare & Early Years
KIRKHAMGATE PRE-SCHOOL,2015-03-13,512.82,Children and Young People,Childcare & Early Years
PONTEFRACT ACADEMIES TRUST T/A CARLETON HIGH SCHOOL,2015-03-13,769.23,Children and Young People,Education & Careers
PONTEFRACT ACADEMIES TRUST T/A CARLETON HIGH SCHOOL,2015-03-13,2153.82,Children and Young People,Education & Careers
PONTEFRACT ACADEMIES TRUST T/A CARLETON HIGH SCHOOL,2015-03-13,564.11,Children and Young People,Education & Careers
PONTEFRACT ACADEMIES TRUST T/A CARLETON HIGH SCHOOL,2015-03-13,1025.64,Children and Young People,Education & Careers
PONTEFRACT ACADEMIES TRUST T/A CARLETON HIGH SCHOOL,2015-03-13,2769.26,Children and Young People,Education & Careers
PONTEFRACT ACADEMIES TRUST T/A CARLETON HIGH SCHOOL,2015-02-23,1025.64,Children and Young People,Education & Careers
PONTEFRACT ACADEMIES TRUST T/A CARLETON HIGH SCHOOL,2015-02-23,3497.47,Children and Young People,Education & Careers
PONTEFRACT ACADEMIES TRUST T/A CARLETON HIGH SCHOOL,2015-01-21,769.23,Children and Young People,Education & Careers
WAKEFIELD COLLEGE,2015-01-20,538.46,Children and Young People,Education & Careers
WAKEFIELD COLLEGE,2015-01-21,653.85,Children and Young People,Education & Careers
WAKEFIELD COLLEGE,2015-03-13,14615.42,Children and Young People,Education & Careers
WAKEFIELD COLLEGE,2015-03-13,4000.04,Children and Young People,Education & Careers
WAKEFIELD COLLEGE,2015-03-13,1128.22,Children and Young People,Education & Careers
WAKEFIELD COLLEGE,2015-03-13,25794.99,Children and Young People,Education & Careers
WAKEFIELD COLLEGE,2015-03-13,6359.01,Children and Young People,Education & Careers
WAKEFIELD COLLEGE,2015-03-13,11138.46,Children and Young People,Education & Careers
WAKEFIELD COLLEGE,2015-03-13,3041.00,Children and Young People,Education & Careers
WAKEFIELD COLLEGE,2015-03-13,846.14,Children and Young People,Education & Careers
WAKEFIELD COLLEGE,2015-03-13,25499.87,Children and Young People,Education & Careers
WAKEFIELD COLLEGE,2015-03-13,4769.20,Children and Young People,Education & Careers
WAKEFIELD COLLEGE,2015-03-13,1410.26,Children and Young People,Education & Careers
WAKEFIELD COLLEGE,2015-03-13,2491.96,Children and Young People,Education & Careers
WAKEFIELD COLLEGE,2015-01-21,769.23,Children and Young People,Education & Careers
WAKEFIELD COLLEGE,2015-01-21,769.23,Children and Young People,Education & Careers
WAKEFIELD COLLEGE,2015-01-21,769.23,Children and Young People,Education & Careers
WAKEFIELD COLLEGE,2015-01-21,615.38,Children and Young People,Education & Careers
WAKEFIELD COLLEGE,2015-01-21,769.23,Children and Young People,Education & Careers
WAKEFIELD COLLEGE,2015-01-21,538.46,Children and Young People,Education & Careers
WAKEFIELD COLLEGE,2015-01-21,538.46,Children and Young People,Education & Careers
