Body Name,Expenditure Category,Capital /Revenue,Service Label,Service Code,Expenditure Code,Payment Date,Supplier Name,Transaction No.,Net amount,Narrative
Harrogate Borough Council,Supplies and Services,R,Economy & Culture,Sport & Leisure,Catering - Vending Purchases,2015-04-15,P P SNACK FOODS LTD,4626488,323.96,
Harrogate Borough Council,Supplies and Services,R,Economy & Culture,Sport & Leisure,Catering - Vending Purchases,2015-04-29,P P SNACK FOODS LTD,4629076,326.53,
Harrogate Borough Council,Supplies and Services,R,Economy & Culture,Sport & Leisure,Catering - Vending Purchases,2015-04-29,P P SNACK FOODS LTD,4629076,29.98,
Harrogate Borough Council,Supplies and Services,R,Economy & Culture,Sport & Leisure,Catering - Vending Purchases,2015-04-29,P P SNACK FOODS LTD,4629076,29.98,
Harrogate Borough Council,Supplies and Services,R,Economy & Culture,Sport & Leisure,Catering - Vending Purchases,2015-04-08,P P SNACK FOODS LTD,4626110,39.35,
Harrogate Borough Council,Supplies and Services,R,Economy & Culture,Sport & Leisure,Catering - Vending Purchases,2015-04-08,P P SNACK FOODS LTD,4626110,39.35,
Harrogate Borough Council,Supplies and Services,R,Economy & Culture,Sport & Leisure,Catering - Vending Purchases,2015-04-08,P P SNACK FOODS LTD,4626110,0.05,
Harrogate Borough Council,Supplies and Services,R,Economy & Culture,Sport & Leisure,Catering - Vending Purchases,2015-04-08,P P SNACK FOODS LTD,4626110,364.51,
Harrogate Borough Council,Supplies and Services,R,Economy & Culture,Sport & Leisure,Catering - Vending Purchases,2015-04-22,P P SNACK FOODS LTD,4628161,436.58,
Harrogate Borough Council,Premises,R,Economy & Culture,Sport & Leisure,Cleaning & Hygiene Services,2015-04-13,PHS GROUP PLC,4626123,411.31,ACCR1516  Starbeck Swimming Bath
Harrogate Borough Council,Premises,R,Economy & Culture,Sport & Leisure,Cleaning & Hygiene Services,2015-04-01,PHS GROUP PLC,4625494,909.12,HYDRO
Harrogate Borough Council,Supplies and Services,R,Economy & Culture,Sport & Leisure,Equipment,2015-04-08,POWERHOUSE FITNESS,4626009,538.61,
Harrogate Borough Council,Supplies and Services,R,Economy & Culture,Sport & Leisure,Equipment,2015-04-22,PRO AUDIO CENTRE LIMITED,4628320,290.00,
Harrogate Borough Council,Supplies and Services,R,Economy & Culture,Sport & Leisure,Cleaning Materials,2015-04-08,PROFESSIONAL PAPER SUPPLIES LTD,4625816,372.15,
Harrogate Borough Council,Supplies and Services,R,Economy & Culture,Sport & Leisure,Other Supplies & Services,2015-04-27,PROFESSIONAL WASHROOM SERVICES LTD,4627945,332.75,KNARESBOROUGH POOL
Harrogate Borough Council,Supplies and Services,R,Economy & Culture,Sport & Leisure,Materials,2015-04-15,PROFILE MARKETING SERVICES,4627861,282.00,
Harrogate Borough Council,Employees,R,Economy & Culture,Sport & Leisure,Qualification Training,2015-04-08,QUALSAFE.COM,4626867,79.00,
Harrogate Borough Council,Employees,R,Economy & Culture,Sport & Leisure,Qualification Training,2015-04-08,QUALSAFE.COM,4626867,1095.00,
Harrogate Borough Council,Employees,R,Economy & Culture,Sport & Leisure,Qualification Training,2015-04-08,QUALSAFE.COM,4626867,345.00,
Harrogate Borough Council,Supplies and Services,R,Economy & Culture,Sport & Leisure,Subsistence,2015-04-22,REDFERN TRAVEL LTD,4627563,162.43,REDACTED -PERSONAL DATA
Harrogate Borough Council,Supplies and Services,R,Economy & Culture,Sport & Leisure,Equipment,2015-04-15,RLSS UK ENTERPRISES LTD,4626994,522.85,
Harrogate Borough Council,Employees,R,Economy & Culture,Sport & Leisure,Non Qualification Training,2015-04-22,S A WHITEHEAD,4626922,2092.40,
Harrogate Borough Council,Premises,R,Economy & Culture,Sport & Leisure,Reactive Repairs & Maint - F&F,2015-04-22,SCOTT JANITORIAL SUPPLIES LTD,4628306,281.37,Ripon Spa Baths
Harrogate Borough Council,Supplies and Services,R,Economy & Culture,Sport & Leisure,Equipment,2015-04-29,SMART INTERIORS (UK) LIMITED,4627856,624.87,
Harrogate Borough Council,Supplies and Services,R,Economy & Culture,Sport & Leisure,Equipment,2015-04-29,SOLUTIONS FOR LEISURE LTD,4629284,350.00,
Harrogate Borough Council,Supplies and Services,R,Economy & Culture,Sport & Leisure,Marketing/Promotion,2015-04-29,STRAY FM,4628261,216.00,
Harrogate Borough Council,Supplies and Services,R,Economy & Culture,Sport & Leisure,Marketing/Promotion,2015-04-29,STRAY FM,4628263,216.00,
Harrogate Borough Council,Supplies and Services,R,Economy & Culture,Sport & Leisure,Marketing/Promotion,2015-04-29,STRAY FM,4628262,802.79,
Harrogate Borough Council,Supplies and Services,R,Economy & Culture,Sport & Leisure,Materials,2015-04-13,TIG,4622758,495.00,
Harrogate Borough Council,Supplies and Services,R,Economy & Culture,Sport & Leisure,Marketing/Promotion,2015-04-29,TIG,4627827,595.00,
Harrogate Borough Council,Supplies and Services,R,Economy & Culture,Sport & Leisure,Marketing/Promotion,2015-04-15,TIG,4626088,810.00,ACCR1516
Harrogate Borough Council,Supplies and Services,R,Economy & Culture,Sport & Leisure,Marketing/Promotion,2015-04-29,TIG,4628247,2295.00,
Harrogate Borough Council,Supplies and Services,R,Economy & Culture,Sport & Leisure,Materials,2015-04-01,UK ESSENCES LIMITED,4626368,364.90,
Harrogate Borough Council,Supplies and Services,R,Economy & Culture,Sport & Leisure,Purchase of Chemicals,2015-04-29,UNIVAR B.V.,4628245,231.19,Ripon Spa Baths
Harrogate Borough Council,Supplies and Services,R,Economy & Culture,Sport & Leisure,Purchase of Chemicals,2015-04-29,UNIVAR B.V.,4628244,240.30,Ripon Spa Baths
Harrogate Borough Council,Supplies and Services,R,Economy & Culture,Sport & Leisure,Miscellaneous Expenditure,2015-04-20,YORKSHIRE PURCHASING,4626970,230.12,
Harrogate Borough Council,Supplies and Services,R,Economy & Culture,Sport & Leisure,Saleable Items,2015-04-22,ZOGGS,4627196,1386.00,ACCR1415 INVOICE I0301903
Harrogate Borough Council,Supplies and Services,R,Economy & Culture,Sport & Leisure,Saleable Items,2015-04-22,ZOGGS,4625558,328.17,
Harrogate Borough Council,Supplies and Services,R,Economy & Culture,Sport & Leisure,Saleable Items,2015-04-22,ZOGGS,4625558,39.39,
Harrogate Borough Council,Supplies and Services,R,Economy & Culture,Sport & Leisure,Saleable Items,2015-04-22,ZOGGS,4625558,39.39,
Harrogate Borough Council,Supplies and Services,R,Economy & Culture,Sport & Leisure,Saleable Items,2015-04-22,ZOGGS,4625852,437.97,
Harrogate Borough Council,Supplies and Services,R,Economy & Culture,Sport & Leisure,Saleable Items,2015-04-22,ZOGGS,4625852,165.41,
Harrogate Borough Council,Supplies and Services,R,Economy & Culture,Sport & Leisure,Saleable Items,2015-04-22,ZOGGS,4625852,158.59,
Harrogate Borough Council,Supplies and Services,R,Economy & Culture,Sport & Leisure,Saleable Items,2015-04-29,ZOGGS,4628130,909.68,
Harrogate Borough Council,Supplies and Services,R,Economy & Culture,Sport & Leisure,Saleable Items,2015-04-29,ZOGGS,4628130,50.40,
Harrogate Borough Council,Supplies and Services,R,Economy & Culture,Sport & Leisure,Saleable Items,2015-04-29,ZOGGS,4628130,50.40,
Harrogate Borough Council,Supplies and Services,R,Economy & Culture,Sport & Leisure,Saleable Items,2015-04-29,ZOGGS,4628129,1023.75,
Harrogate Borough Council,Supplies and Services,R,Economy & Culture,Sport & Leisure,Saleable Items,2015-04-22,ZOGGS,4626859,1400.00,
Harrogate Borough Council,Supplies and Services,R,Economy & Culture,Tourist Information,Miscellaneous Expenditure,2015-04-27,ELGATE PRODUCTS,4628440,319.68,
Harrogate Borough Council,Supplies and Services,R,Economy & Culture,Tourist Information,Miscellaneous Expenditure,2015-04-01,FARRAH'S OF HARROGATE LTD,4625496,230.53,
Harrogate Borough Council,Supplies and Services,R,Economy & Culture,Tourist Information,Miscellaneous Expenditure,2015-04-29,HARROGATE SULPHUR SOAP CO,4628478,253.20,
Harrogate Borough Council,Supplies and Services,R,Economy & Culture,Tourist Information,Misc Expenditure Non-Vatable,2015-04-27,MAYFIELD BOOKS AND GIFTS,4628520,260.11,240
Harrogate Borough Council,Supplies and Services,R,HIC,Commercial (HIC General to 31/3/14),Stationery/Office Consumables,2015-04-29,LYRECO,4628382,823.47,
Harrogate Borough Council,Supplies and Services,R,HIC,Commercial (HIC General to 31/3/14),Stationery/Office Consumables,2015-04-29,LYRECO,4628382,78.55,
Harrogate Borough Council,Supplies and Services,R,HIC,Commercial (HIC General to 31/3/14),Stationery/Office Consumables,2015-04-29,LYRECO,4628382,78.55,
Harrogate Borough Council,Supplies and Services,R,HIC,Commercial (HIC General to 31/3/14),Postage,2015-04-29,PURCHASE POWER,4629148,200.00,HIC
Harrogate Borough Council,Supplies and Services,R,HIC,Commercial (HIC General to 31/3/14),Postage,2015-04-29,PURCHASE POWER,4629148,6.84,HIC
Harrogate Borough Council,Supplies and Services,R,HIC,Commercial (HIC General to 31/3/14),Postage,2015-04-29,PURCHASE POWER,4629148,59.95,HIC
Harrogate Borough Council,Transport,R,HIC,Commercial (HIC General to 31/3/14),Travel,2015-04-22,REDFERN TRAVEL LTD,4627563,203.16,REDACTED -PERSONAL DATA
Harrogate Borough Council,Transport,R,HIC,Commercial (HIC General to 31/3/14),Travel,2015-04-22,REDFERN TRAVEL LTD,4627563,73.19,REDACTED -PERSONAL DATA
Harrogate Borough Council,Premises,C,HIC,HIC Capital,Payments to Ext Contractors,2015-04-15,HORIZON SPECIALIST CONTRACTING LTD,4626348,5486.00,
Harrogate Borough Council,Supplies and Services,R,HIC,Operations,Equipment,2015-04-08,BROXAP LTD,4627272,10929.60,
Harrogate Borough Council,Supplies and Services,R,HIC,Operations,Equipment,2015-04-15,CHEQUERED CHICKEN,4627971,950.00,
Harrogate Borough Council,Supplies and Services,R,HIC,Operations,Equipment,2015-04-08,CHEQUERED CHICKEN,4626105,4000.00,
Harrogate Borough Council,Premises,R,HIC,Operations,External Security,2015-04-29,CHURCHILL SECURITY SOLUTIONS LTD,4628470,12853.48,
Harrogate Borough Council,Employees,R,HIC,Operations,Stewarding Contractors (External Contractors - Event Related to 31/03/15),2015-04-15,CRUSADE EXHIBITION SERVICE LTD,4627898,281.75,
Harrogate Borough Council,Premises,R,HIC,Operations,Bldg Mgmt Recharged Works,2015-04-20,DE-SIGNS SIGNS & GRAPHICS CENTRE LTD,4628362,444.00,
Harrogate Borough Council,Supplies and Services,R,HIC,Operations,Equipment,2015-04-29,DE-SIGNS SIGNS & GRAPHICS CENTRE LTD,4629143,7408.00,
Harrogate Borough Council,Supplies and Services,R,HIC,Operations,Equipment,2015-04-15,DIGITAL ID,4626954,258.00,
Harrogate Borough Council,Employees,R,HIC,Operations,Stewarding Contractors (External Contractors - Event Related to 31/03/15),2015-04-13,DSS SERVICES,4627135,535.00,
Harrogate Borough Council,Employees,R,HIC,Operations,Stewarding Contractors (External Contractors - Event Related to 31/03/15),2015-04-27,FISHERS (HARROGATE) LTD,4628713,44.00,various
Harrogate Borough Council,Employees,R,HIC,Operations,Stewarding Contractors (External Contractors - Event Related to 31/03/15),2015-04-27,FISHERS (HARROGATE) LTD,4628713,88.00,various
Harrogate Borough Council,Employees,R,HIC,Operations,Stewarding Contractors (External Contractors - Event Related to 31/03/15),2015-04-08,FISHERS (HARROGATE) LTD,4627191,165.00,
Harrogate Borough Council,Employees,R,HIC,Operations,Stewarding Contractors (External Contractors - Event Related to 31/03/15),2015-04-08,FISHERS (HARROGATE) LTD,4627191,88.00,
Harrogate Borough Council,Employees,R,HIC,Operations,Stewarding Contractors (External Contractors - Event Related to 31/03/15),2015-04-08,FISHERS (HARROGATE) LTD,4627190,308.00,
Harrogate Borough Council,Employees,R,HIC,Operations,External Contractors - Backfill,2015-04-27,FISHERS (HARROGATE) LTD,4628713,88.00,various
Harrogate Borough Council,Premises,R,HIC,Operations,Bldg Mgmt Recharged Works,2015-04-27,H BEARDMORE DOBSON & SONS LTD,4628805,389.05,
Harrogate Borough Council,Supplies and Services,R,HIC,Operations,Operational Consumables,2015-04-27,H2K LTD,4628463,350.50,Mischief 5 litre Hand Wash
Harrogate Borough Council,Supplies and Services,R,HIC,Operations,Laundry,2015-04-01,HARROGATE CLEANERS,4627216,281.60,
Harrogate Borough Council,Supplies and Services,R,HIC,Operations,Laundry,2015-04-01,HARROGATE CLEANERS,4627216,165.00,
Harrogate Borough Council,Supplies and Services,R,HIC,Operations,Box Office - Ticket Fees,2015-04-27,HARROGATE THEATRE,4628444,273.92,
Harrogate Borough Council,Supplies and Services,R,HIC,Operations,Box Office - Ticket Fees,2015-04-27,HARROGATE THEATRE,4628444,3.84,
Harrogate Borough Council,Supplies and Services,R,HIC,Operations,Box Office - Ticket Fees,2015-04-27,HARROGATE THEATRE,4628444,94.72,
Harrogate Borough Council,Supplies and Services,R,HIC,Operations,Box Office - Ticket Fees,2015-04-27,HARROGATE THEATRE,4628444,414.72,
Harrogate Borough Council,Supplies and Services,R,HIC,Operations,Box Office - Ticket Fees,2015-04-27,HARROGATE THEATRE,4628444,154.88,
Harrogate Borough Council,Supplies and Services,R,HIC,Operations,Box Office - Ticket Fees,2015-04-27,HARROGATE THEATRE,4628444,97.28,
Harrogate Borough Council,Supplies and Services,R,HIC,Operations,Box Office - Ticket Fees,2015-04-27,HARROGATE THEATRE,4628444,230.40,
Harrogate Borough Council,Supplies and Services,R,HIC,Operations,Box Office - Ticket Fees,2015-04-22,HARROGATE THEATRE,4627103,112.64,
Harrogate Borough Council,Supplies and Services,R,HIC,Operations,Box Office - Ticket Fees,2015-04-22,HARROGATE THEATRE,4627103,2.56,
Harrogate Borough Council,Supplies and Services,R,HIC,Operations,Box Office - Ticket Fees,2015-04-22,HARROGATE THEATRE,4627103,5.12,
Harrogate Borough Council,Supplies and Services,R,HIC,Operations,Box Office - Ticket Fees,2015-04-22,HARROGATE THEATRE,4627103,455.68,
Harrogate Borough Council,Supplies and Services,R,HIC,Operations,Box Office - Ticket Fees,2015-04-22,HARROGATE THEATRE,4627103,286.72,
Harrogate Borough Council,Supplies and Services,R,HIC,Operations,Box Office - Ticket Fees,2015-04-22,HARROGATE THEATRE,4627103,391.68,
Harrogate Borough Council,Supplies and Services,R,HIC,Operations,Box Office - Ticket Fees,2015-04-22,HARROGATE THEATRE,4627103,765.44,
Harrogate Borough Council,Supplies and Services,R,HIC,Operations,Box Office - Ticket Fees,2015-04-22,HARROGATE THEATRE,4627103,198.40,
Harrogate Borough Council,Supplies and Services,R,HIC,Operations,Repairs & Maintenance,2015-04-08,IXP LTD,4626449,456.19,
Harrogate Borough Council,Supplies and Services,R,HIC,Operations,Equipment,2015-04-29,J LIVE LTD,4628213,2790.00,
Harrogate Borough Council,Premises,R,HIC,Operations,Bldg Mgmt Recharged Works,2015-04-22,JAPS ENGINEERING,4628618,7200.00,
Harrogate Borough Council,Supplies and Services,R,HIC,Operations,Equipment,2015-04-01,LDD GROUP LTD,4625090,384.26,
Harrogate Borough Council,Premises,R,HIC,Operations,Cleaning & Hygiene Services,2015-04-15,OCEAN INTEGRATED SERVICES LTD,4627854,6904.73,BTME
Harrogate Borough Council,Supplies and Services,R,HIC,Operations,Operational Consumables,2015-04-20,PREMIER FARNELL UK LTD,4628165,835.72,
Harrogate Borough Council,Supplies and Services,R,HIC,Operations,Operational Consumables,2015-04-22,PROFESSIONAL PAPER SUPPLIES LTD,4627006,255.60,
Harrogate Borough Council,Supplies and Services,R,HIC,Operations,Service Maintenance Contracts,2015-04-01,REDCENTRIC SOLUTIONS LIMITED,4626606,1571.00,
Harrogate Borough Council,Transport,R,HIC,Operations,Travel,2015-04-22,REDFERN TRAVEL LTD,4627563,73.36,REDACTED -PERSONAL DATA
Harrogate Borough Council,Supplies and Services,R,HIC,Operations,Box Office - Ticket Fees,2015-04-29,STUDIO 3 DANCeE WORKSHOP,4628556,651.89,DK TICKETS
Harrogate Borough Council,Supplies and Services,R,HIC,Operations,Performing Rights Fees,2015-04-01,THE PERFORMING RIGHT SOCIETY LTD,4625824,203.64,
Harrogate Borough Council,Supplies and Services,R,HIC,Operations,Performing Rights Fees,2015-04-01,THE PERFORMING RIGHT SOCIETY LTD,4625824,46.14,
Harrogate Borough Council,Supplies and Services,R,HIC,Operations,Performing Rights Fees,2015-04-01,THE PERFORMING RIGHT SOCIETY LTD,4625824,130.98,
Harrogate Borough Council,Supplies and Services,R,HIC,Operations,Performing Rights Fees,2015-04-01,THE PERFORMING RIGHT SOCIETY LTD,4625824,150.39,
Harrogate Borough Council,Supplies and Services,R,HIC,Operations,Performing Rights Fees,2015-04-01,THE PERFORMING RIGHT SOCIETY LTD,4625824,313.86,
Harrogate Borough Council,Supplies and Services,R,HIC,Operations,Performing Rights Fees,2015-04-01,THE PERFORMING RIGHT SOCIETY LTD,4625824,351.96,
Harrogate Borough Council,Supplies and Services,R,HIC,Operations,Performing Rights Fees,2015-04-01,THE PERFORMING RIGHT SOCIETY LTD,4625824,121.70,
Harrogate Borough Council,Supplies and Services,R,HIC,Operations,Performing Rights Fees,2015-04-01,THE PERFORMING RIGHT SOCIETY LTD,4625824,140.64,
Harrogate Borough Council,Supplies and Services,R,HIC,Operations,Performing Rights Fees,2015-04-01,THE PERFORMING RIGHT SOCIETY LTD,4625824,57.45,
Harrogate Borough Council,Supplies and Services,R,HIC,Operations,Performing Rights Fees,2015-04-01,THE PERFORMING RIGHT SOCIETY LTD,4625824,218.40,
Harrogate Borough Council,Supplies and Services,R,HIC,Operations,Performing Rights Fees,2015-04-01,THE PERFORMING RIGHT SOCIETY LTD,4625824,410.45,
Harrogate Borough Council,Supplies and Services,R,HIC,Operations,Performing Rights Fees,2015-04-01,THE PERFORMING RIGHT SOCIETY LTD,4625824,684.93,
Harrogate Borough Council,Supplies and Services,R,HIC,Operations,Performing Rights Fees,2015-04-01,THE PERFORMING RIGHT SOCIETY LTD,4625824,143.49,
Harrogate Borough Council,Supplies and Services,R,HIC,Operations,Performing Rights Fees,2015-04-01,THE PERFORMING RIGHT SOCIETY LTD,4625824,877.23,
Harrogate Borough Council,Supplies and Services,R,HIC,Operations,Performing Rights Fees,2015-04-01,THE PERFORMING RIGHT SOCIETY LTD,4625824,538.92,
Harrogate Borough Council,Supplies and Services,R,HIC,Operations,Performing Rights Fees,2015-04-01,THE PERFORMING RIGHT SOCIETY LTD,4625824,800.04,
Harrogate Borough Council,Supplies and Services,R,HIC,Operations,Performing Rights Fees,2015-04-01,THE PERFORMING RIGHT SOCIETY LTD,4625824,326.88,
Harrogate Borough Council,Supplies and Services,R,HIC,Operations,Performing Rights Fees,2015-04-01,THE PERFORMING RIGHT SOCIETY LTD,4625824,188.40,
Harrogate Borough Council,Supplies and Services,R,HIC,Operations,Performing Rights Fees,2015-04-01,THE PERFORMING RIGHT SOCIETY LTD,4625824,272.25,
Harrogate Borough Council,Supplies and Services,R,HIC,Operations,Performing Rights Fees,2015-04-01,THE PERFORMING RIGHT SOCIETY LTD,4625824,426.36,
Harrogate Borough Council,Supplies and Services,R,HIC,Operations,Performing Rights Fees,2015-04-01,THE PERFORMING RIGHT SOCIETY LTD,4625824,77.55,
Harrogate Borough Council,Supplies and Services,R,HIC,Operations,Performing Rights Fees,2015-04-01,THE PERFORMING RIGHT SOCIETY LTD,4625824,209.73,
Harrogate Borough Council,Supplies and Services,R,HIC,Operations,Performing Rights Fees,2015-04-01,THE PERFORMING RIGHT SOCIETY LTD,4625824,239.70,
