Body Name,Expenditure Category,Capital/ Revenue,Service Label,Service Code,Expenditure Code,Expenditure Code,Payment Date,Supplier Name,Supplier Name,Transaction No.,Net Amount,Narrative
Harrogate Borough Council,Supplies and Services,R,Economy & Culture,Museums,433,Other Supplies & Services,2021-09-20,219199,HBA DESIGN & ADVERTISING,3635189,470,
Harrogate Borough Council,Supplies and Services,R,Corporate Affairs,Human Resources,262,Advertising,2021-09-27,201837,HEMMING GROUP LTD,3635583,2000.00,Advertising
Harrogate Borough Council,Supplies and Services,R,Community,Business Development,440,Miscellaneous Expenditure,2021-09-20,230479,HIGH NOON HOSPITALITY SERVICES LTD T/A YOU CAN HIRE,3634960,379.4,
Harrogate Borough Council,Premises,R,Community,Repairs & Maintenance,76,Heating  Maintenance,2021-09-22,225588,HOME UTILITY GROUP LIMITED,1794656,2780.00,354935/1
Harrogate Borough Council,Employees,R,Community,Homelessness,54,Non Qualification Training,2021-09-29,207876,HOMELESS LINK,3635794,850,
Harrogate Borough Council,Supplies and Services,R,Community,Parks & Street Cleansing,202,Hort Materials - Direct Purchase,2021-09-29,201919,HURRELL & McLEAN SEEDS LTD,3635739,14350.00,
Harrogate Borough Council,Employees,R,Community,Technical,54,Non Qualification Training,2021-09-27,228360,ICT WORKSHOP SOLUTIONS LTD,3635468,975,Non Qualification Training
Harrogate Borough Council,Supplies and Services,R,Economy & Culture,Planning Overheads,343,ICT Rechargeables,2021-09-15,200766,IDOX SOFTWARE LTD,3634963,1425.00,Purchases Through ICT
Harrogate Borough Council,Supplies and Services,C,Corporate Affairs,ITD,346,Intangible Assets & licences 1 yr plus,2021-09-27,200766,IDOX SOFTWARE LTD,3635719,22075.00,
Harrogate Borough Council,Premises,C,Economy & Culture,Economic Development,87,Payments to Ext Contractors,2021-09-08,228910,ILLINGWORTH AND GREGORY LIMITED,3634671,11602.44,Conyngham Hall Refurbishment
Harrogate Borough Council,Supplies and Services,R,Community,Strategic Development,263,Marketing/Promotion,2021-09-13,214904,INK MONKEY LTD,3634531,45,Marketing/Promotion
Harrogate Borough Council,Supplies and Services,R,Community,Strategic Development,263,Marketing/Promotion,2021-09-13,214904,INK MONKEY LTD,3634531,178,Marketing/Promotion
Harrogate Borough Council,Premises,R,Community,Repairs & Maintenance,98,Planned Repairs,2021-09-22,228106,INNERCITY ROOFING (YORKSHIRE) LTD,1794657,784.62,352551/1
Harrogate Borough Council,Supplies and Services,R,Corporate Affairs,ITD,335,Software & Hardware Maintenance (just Software to 31.3.13),2021-09-27,214296,INSIGHT DIRECT (UK) LIMITED,3635723,16110.95,
Harrogate Borough Council,Supplies and Services,C,Corporate Affairs,ITD,339,Fixed Assets greater than 5k,2021-09-13,214296,INSIGHT DIRECT (UK) LIMITED,3633889,1234.69,
Harrogate Borough Council,Supplies and Services,R,Community,Highways,251,External Printing/Typesetting,2021-09-20,227188,INTEGRITY PRINT LTD,3634829,8955.00,External Printing/Typesetting
Harrogate Borough Council,Supplies and Services,R,HCC,Sales & Marketing,274,Agents Fees,2021-09-29,230636,INTERGRITY INTERNATIONAL EVENTS LMITED,3635824,1040.00,Agents Fees
Harrogate Borough Council,Transport,R,Community,Central Transport,447,Spares/Consumables Direct Purchase,2021-09-15,222606,J D MACADAM & SON LIMITED,3634813,262.5,Claro Road
Harrogate Borough Council,Premises,R,Community,Bereavement Services,100,Bldg Mgmt Recharged Works,2021-09-01,211476,J HEWSON (BUILDERS) LTD,3633771,10543.00,
Harrogate Borough Council,Premises,R,Economy & Culture,Building Maintenance - DEC,101,Reactive Repairs & Maint - Bldgs,2021-09-15,211476,J HEWSON (BUILDERS) LTD,3634646,351.04,
Harrogate Borough Council,Premises,R,Economy & Culture,Building Maintenance - DEC,101,Reactive Repairs & Maint - Bldgs,2021-09-15,211476,J HEWSON (BUILDERS) LTD,3634641,355,
Harrogate Borough Council,Premises,R,Economy & Culture,Building Maintenance - DEC,101,Reactive Repairs & Maint - Bldgs,2021-09-27,211476,J HEWSON (BUILDERS) LTD,3635326,425,
Harrogate Borough Council,Premises,R,Economy & Culture,Building Maintenance - DEC,101,Reactive Repairs & Maint - Bldgs,2021-09-27,211476,J HEWSON (BUILDERS) LTD,3635325,479.25,
Harrogate Borough Council,Premises,R,Economy & Culture,Building Maintenance - DEC,101,Reactive Repairs & Maint - Bldgs,2021-09-29,211476,J HEWSON (BUILDERS) LTD,3635327,1111.30,
Harrogate Borough Council,Premises,R,Economy & Culture,Building Maintenance - DEC,101,Reactive Repairs & Maint - Bldgs,2021-09-15,211476,J HEWSON (BUILDERS) LTD,3634645,2335.26,
Harrogate Borough Council,Supplies and Services,R,Corporate Affairs,ITD,335,Software & Hardware Maintenance (just Software to 31.3.13),2021-09-15,230074,JACOB BAILEY LIMITED,3634828,1062.50,
Harrogate Borough Council,Supplies and Services,R,Corporate Affairs,ITD,352,Computer Investment spending from Reserves,2021-09-15,230074,JACOB BAILEY LIMITED,3634974,13888.00,
Harrogate Borough Council,Employees,R,Community,Homelessness,19,Temporary Staff,2021-09-22,224133,JAMES ANDREWS RECRUITMENT SOLUTIONS LTD,3635271,725.71,Temporary Staff
Harrogate Borough Council,Employees,R,Community,Homelessness,19,Temporary Staff,2021-09-13,224133,JAMES ANDREWS RECRUITMENT SOLUTIONS LTD,3634488,810.3,Temporary Staff
Harrogate Borough Council,Employees,R,Community,Homelessness,19,Temporary Staff,2021-09-27,224133,JAMES ANDREWS RECRUITMENT SOLUTIONS LTD,3635607,810.3,Temporary Staff
Harrogate Borough Council,Employees,R,Community,Homelessness,19,Temporary Staff,2021-09-29,224133,JAMES ANDREWS RECRUITMENT SOLUTIONS LTD,3635662,810.3,Temporary Staff
Harrogate Borough Council,Employees,R,Community,Homelessness,19,Temporary Staff,2021-09-08,224133,JAMES ANDREWS RECRUITMENT SOLUTIONS LTD,3634532,821.25,Temporary Staff
Harrogate Borough Council,Supplies and Services,R,Community,Building Cleaning Operations,206,Cleaning Materials,2021-09-08,230068,JANGRO NETWORK LIMITED,3634319,297.5,
Harrogate Borough Council,Supplies and Services,R,Community,Building Cleaning Operations,206,Cleaning Materials,2021-09-13,230068,JANGRO NETWORK LIMITED,3634740,346,Jubilee MSC   Toiletries
Harrogate Borough Council,Supplies and Services,R,Community,Building Cleaning Operations,206,Cleaning Materials,2021-09-08,230068,JANGRO NETWORK LIMITED,3633813,387.5,
Harrogate Borough Council,Supplies and Services,R,Community,Building Cleaning Operations,206,Cleaning Materials,2021-09-01,230068,JANGRO NETWORK LIMITED,3633812,405.5,
Harrogate Borough Council,Supplies and Services,R,Community,Building Cleaning Operations,206,Cleaning Materials,2021-09-08,230068,JANGRO NETWORK LIMITED,3633814,551.5,
Harrogate Borough Council,Premises,R,Economy & Culture,Building Maintenance - DEC,73,Electrical Repairs & Maint,2021-09-08,204654,JAPS ENGINEERING,3634536,680,
Harrogate Borough Council,Premises,R,HCC,Commercial (HIC General to 31/3/14),73,Electrical Repairs & Maint,2021-09-08,229178,JCP CONSULTING ENGINEERS LTD,3634534,7400.00,
Harrogate Borough Council,Premises,R,Community,Wardens Service,132,Fixtures & Fittings,2021-09-22,218362,JLA TOTAL CARE LTD,3635190,331.04,Blossomgate
Harrogate Borough Council,Premises,R,Community,Wardens Service,132,Fixtures & Fittings,2021-09-22,218362,JLA TOTAL CARE LTD,3635191,331.04,Hewitson Court
Harrogate Borough Council,Supplies and Services,R,Community,Homelessness,299,Other Services,2021-09-13,230608,JOANNE WARWICK,3634786,400,PQ RIA AND BOND
Harrogate Borough Council,Supplies and Services,R,Community,Homelessness,429,Misc Expenditure Non-Vatable,2021-09-13,230608,JOANNE WARWICK,3634786,634,PQ RIA AND BOND
Harrogate Borough Council,Employees,R,HCC,Operations,32,External Contractors - Backfill,2021-09-01,218417,JOHN BATES,3633506,250,
Harrogate Borough Council,Employees,R,HCC,Operations,32,External Contractors - Backfill,2021-09-22,218417,JOHN BATES,3635202,250,
Harrogate Borough Council,Employees,R,HCC,Operations,32,External Contractors - Backfill,2021-09-22,218417,JOHN BATES,3635201,1250.00,
Harrogate Borough Council,Supplies and Services,R,Community,Homelessness,289,Other Fees,2021-09-20,226159,JOHN NIXON LIMITED,3634916,353.1,
Harrogate Borough Council,Premises,R,Community,Repairs & Maintenance,98,Planned Repairs,2021-09-08,224422,JOJU LTD,1793176,510,354831/1
Harrogate Borough Council,Supplies and Services,R,Economy & Culture,Museums,433,Other Supplies & Services,2021-09-27,225045,Redacted - Personal Data,3635609,384.99,
Harrogate Borough Council,Supplies and Services,R,Economy & Culture,Museums,433,Other Supplies & Services,2021-09-27,225045,Redacted - Personal Data,3635608,1050.00,
Harrogate Borough Council,Supplies and Services,R,Economy & Culture,Estates Management,268,Other Consultants Fees,2021-09-22,211920,JONES LANG LASALLE LTD,3635239,4250.00,
Harrogate Borough Council,Supplies and Services,R,Economy & Culture,Holiday Tourism,263,Marketing/Promotion,2021-09-29,202359,KARIBA CREATIVE MEDIA LTD,3635819,2822.50,
Harrogate Borough Council,Supplies and Services,R,Community,Homelessness,429,Misc Expenditure Non-Vatable,2021-09-29,223583,KARL HANOVER PROPERTIES LTD,3635752,370,PQ RIA AND BOND
Harrogate Borough Council,Premises,R,Community,Repairs & Maintenance,87,Payments to Ext Contractors,2021-09-22,225361,KD CARPETS,1794658,225,355384/1
Harrogate Borough Council,Supplies and Services,R,Community,Car Parking,241,Uniforms,2021-09-01,204871,KELTIC LTD,3632945,224.4,
Harrogate Borough Council,Supplies and Services,R,Community,Car Parking,241,Uniforms,2021-09-27,204871,KELTIC LTD,3635086,268.3,
Harrogate Borough Council,Premises,R,Community,Repairs & Maintenance,87,Payments to Ext Contractors,2021-09-22,227632,KINGFISHER UPVC WINDOWS & DOORS LTD,1794663,610.42,352047/1
Harrogate Borough Council,Premises,C,Community,Housing Development,87,Payments to Ext Contractors,2021-09-13,202387,KINGFISHER UPVC WINDOWS & DOORS LTD,3634668,895.77,
Harrogate Borough Council,Premises,C,Community,Housing Development,87,Payments to Ext Contractors,2021-09-13,202387,KINGFISHER UPVC WINDOWS & DOORS LTD,3634667,1110.22,
Harrogate Borough Council,Premises,R,Community,Repairs & Maintenance,98,Planned Repairs,2021-09-22,227632,KINGFISHER UPVC WINDOWS & DOORS LTD,1794664,610.42,344685/1
Harrogate Borough Council,Premises,R,Community,Repairs & Maintenance,98,Planned Repairs,2021-09-22,227632,KINGFISHER UPVC WINDOWS & DOORS LTD,1794662,617.87,351421/1
Harrogate Borough Council,Premises,R,Community,Repairs & Maintenance,98,Planned Repairs,2021-09-22,227632,KINGFISHER UPVC WINDOWS & DOORS LTD,1794666,650,351667/2
Harrogate Borough Council,Premises,R,Community,Repairs & Maintenance,98,Planned Repairs,2021-09-22,227632,KINGFISHER UPVC WINDOWS & DOORS LTD,1794668,658.57,353847/1
Harrogate Borough Council,Premises,R,Community,Repairs & Maintenance,98,Planned Repairs,2021-09-22,227632,KINGFISHER UPVC WINDOWS & DOORS LTD,1794661,690.45,351419/1
Harrogate Borough Council,Premises,R,Community,Repairs & Maintenance,98,Planned Repairs,2021-09-22,227632,KINGFISHER UPVC WINDOWS & DOORS LTD,1794660,736.02,343756/2
Harrogate Borough Council,Premises,R,Community,Repairs & Maintenance,98,Planned Repairs,2021-09-22,227632,KINGFISHER UPVC WINDOWS & DOORS LTD,1794659,916.39,340816/2
Harrogate Borough Council,Premises,R,Community,Repairs & Maintenance,98,Planned Repairs,2021-09-22,227632,KINGFISHER UPVC WINDOWS & DOORS LTD,1794667,1268.99,353190/1
Harrogate Borough Council,Premises,R,Community,Repairs & Maintenance,98,Planned Repairs,2021-09-22,227632,KINGFISHER UPVC WINDOWS & DOORS LTD,1794665,1313.92,345509/3
Harrogate Borough Council,Premises,C,Community,Parks,87,Payments to Ext Contractors,2021-09-13,217285,KOMPAN LTD,3634827,3094.00,
Harrogate Borough Council,Supplies and Services,R,Community,Parks & Street Cleansing,202,Hort Materials - Direct Purchase,2021-09-20,213726,L S SYSTEMS LTD,3635022,2042.03,
Harrogate Borough Council,Supplies and Services,R,Economy & Culture,Tourist Information,440,Miscellaneous Expenditure,2021-09-08,223623,LANDSCAPE & LIGHT PHOTOGRAPHY,3634649,403,Mixed Postcards
Harrogate Borough Council,Supplies and Services,R,HCC,Operations,184,Technical Services Costs (Facia boards to 31/03/15),2021-09-15,209814,LAVENDER BLACK EVENT CONSTRUCTION LTD,3634934,9667.00,
Harrogate Borough Council,Premises,R,Economy & Culture,Building Maintenance - DEC,101,Reactive Repairs & Maint - Bldgs,2021-09-22,229367,LEE WALKER PIPE & WELDING SERVICES,3635265,638.4,Reactive Repairs and Maintenance
Harrogate Borough Council,Premises,R,Community,Homelessness,121,Rents & Wayleaves,2021-09-27,202522,LEEDS FEDERATED HOUSING ASSOCIATION LTD,3635268,2433.87,PSP income Quarter 2  202122
Harrogate Borough Council,Supplies and Services,R,Community,Parks & Street Cleansing,171,Equipment,2021-09-22,230584,LIFTSAFE LTD,3635199,19450.00,
Harrogate Borough Council,Premises,C,Economy & Culture,Economic Development,87,Payments to Ext Contractors,2021-09-29,230319,LINDUM GROUP LTD,3635787,61598.55,
Harrogate Borough Council,Premises,C,Economy & Culture,Economic Development,87,Payments to Ext Contractors,2021-09-01,230319,LINDUM GROUP LTD,3634264,80596.00,
Harrogate Borough Council,Supplies and Services,R,Community,Homelessness,429,Misc Expenditure Non-Vatable,2021-09-13,224200,LISTER HAIGH,3634773,695,PQ RIA AND BOND
Harrogate Borough Council,Premises,R,Economy & Culture,Building Maintenance - DEC,72,Planned Maintenance,2021-09-29,223567,MACKAYS INTERIORS LIMITED,3635849,605,
Harrogate Borough Council,Supplies and Services,R,Economy & Culture,Development Control,433,Other Supplies & Services,2021-09-27,202728,MAINLINE TAXIS ASSOCIATION,3635668,275,
Harrogate Borough Council,Supplies and Services,R,Economy & Culture,Holiday Tourism,263,Marketing/Promotion,2021-09-27,230245,MANTO FILMS LTD,3635667,2000.00,
Harrogate Borough Council,Supplies and Services,R,Economy & Culture,Sport & Leisure,178,Saleable Items,2021-09-01,204625,MARES S.P.A T/A ZOGGS INTERNATIONAL LIMITED,3633590,300.96,Total cost of saleable items
Harrogate Borough Council,Supplies and Services,R,Economy & Culture,Holiday Tourism,262,Advertising,2021-09-27,202758,MASH MEDIA GROUP LTD,3635679,500,CN Web Newsletter September 2021
Harrogate Borough Council,Premises,R,Economy & Culture,Building Maintenance - DEC,72,Planned Maintenance,2021-09-08,226827,MATTHEW FILIPPI T/A M.E.F ELECTRICAL,3634511,696,
Harrogate Borough Council,Premises,R,HCC,Operations,101,Reactive Repairs & Maint - Bldgs,2021-09-13,226827,MATTHEW FILIPPI T/A M.E.F ELECTRICAL,3634765,175,
Harrogate Borough Council,Premises,R,HCC,Operations,101,Reactive Repairs & Maint - Bldgs,2021-09-13,226827,MATTHEW FILIPPI T/A M.E.F ELECTRICAL,3634765,362.5,
Harrogate Borough Council,Premises,R,Community,Repairs & Maintenance,98,Planned Repairs,2021-09-29,225249,McNAIR UTILITIES LIMITED,1794843,1700.00,351932/1
Harrogate Borough Council,Premises,R,Community,Repairs & Maintenance,98,Planned Repairs,2021-09-22,225249,McNAIR UTILITIES LIMITED,1794672,3500.00,354034/1
Harrogate Borough Council,Premises,R,Economy & Culture,Building Maintenance - DEC,101,Reactive Repairs & Maint - Bldgs,2021-09-29,225248,McNAIR UTILITIES LIMITED,3635683,300,
Harrogate Borough Council,Premises,C,Community,Housing Development,87,Payments to Ext Contractors,2021-09-06,225675,MD INSURANCE SERVICES LIMITED,3634391,3197.40,PQ LABC Warranty Springfield Drive installments
Harrogate Borough Council,Premises,C,Community,Housing Planned Maintenance,87,Payments to Ext Contractors,2021-09-22,224156,MEARS LIMITED,1794673,4655.58,349989/1
Harrogate Borough Council,Premises,C,Community,Housing Planned Maintenance,87,Payments to Ext Contractors,2021-09-01,224156,MEARS LIMITED,1792948,5644.07,353159/1
Harrogate Borough Council,Premises,C,Community,Housing Planned Maintenance,87,Payments to Ext Contractors,2021-09-01,224156,MEARS LIMITED,1792949,8636.94,352098/1
Harrogate Borough Council,Transfer Payments,C,Community,Private Sector Housing,580,Mand Disabled Facilities Grants,2021-09-29,224155,MEARS LIMITED,3635818,577.17,Disabled facilities grant
Harrogate Borough Council,Transfer Payments,C,Community,Private Sector Housing,580,Mand Disabled Facilities Grants,2021-09-29,224155,MEARS LIMITED,3635602,4550.09,Disabled facilities grant
Harrogate Borough Council,Transfer Payments,C,Community,Private Sector Housing,580,Mand Disabled Facilities Grants,2021-09-29,224155,MEARS LIMITED,3635591,5095.48,Disabled facilities grant
Harrogate Borough Council,Transfer Payments,C,Community,Private Sector Housing,580,Mand Disabled Facilities Grants,2021-09-13,224155,MEARS LIMITED,3634689,5188.67,Disabled facilities grant
Harrogate Borough Council,Transfer Payments,C,Community,Private Sector Housing,580,Mand Disabled Facilities Grants,2021-09-06,224155,MEARS LIMITED,3634369,5454.81,Disabled facilities grant
Harrogate Borough Council,Transfer Payments,C,Community,Private Sector Housing,580,Mand Disabled Facilities Grants,2021-09-06,224155,MEARS LIMITED,3634353,5648.36,Disabled facilities grant
Harrogate Borough Council,Transfer Payments,C,Community,Private Sector Housing,580,Mand Disabled Facilities Grants,2021-09-29,224155,MEARS LIMITED,3635588,10180.84,Disabled facilities grant
Harrogate Borough Council,Transfer Payments,C,Community,Private Sector Housing,580,Mand Disabled Facilities Grants,2021-09-29,224155,MEARS LIMITED,3635592,10283.16,Disabled facilities grant
Harrogate Borough Council,Transfer Payments,C,Community,Private Sector Housing,580,Mand Disabled Facilities Grants,2021-09-29,224155,MEARS LIMITED,3635463,10318.57,Disabled facilities grant
Harrogate Borough Council,Premises,R,Community,Repairs & Maintenance,87,Payments to Ext Contractors,2021-09-29,223710,MEL GREEN CONSTRUCTION LTD,1794844,2950.00,348415/1
Harrogate Borough Council,Premises,R,Community,Repairs & Maintenance,87,Payments to Ext Contractors,2021-09-22,223679,METRO ROD LTD,1794684,229.5,357647/1
Harrogate Borough Council,Premises,R,Community,Repairs & Maintenance,87,Payments to Ext Contractors,2021-09-22,223679,METRO ROD LTD,1794678,401,357317/1
