Body Name,Expenditure Category,Capital/ Revenue,Service Label,Service Code,Expenditure Code,Pay date,Supplier Name,Transaction No.,Net Amount,Narrative
Harrogate Borough Council,Premises,R,Community,Repairs & Maintenance,Heating  Maintenance,2018-03-28,HELP-LINK UK LTD,1700468,98.16,276059/1
Harrogate Borough Council,Premises,R,Community,Repairs & Maintenance,Heating  Maintenance,2018-03-28,HELP-LINK UK LTD,1700468,98.16,276060/1
Harrogate Borough Council,Premises,R,Community,Repairs & Maintenance,Heating  Maintenance,2018-03-28,HELP-LINK UK LTD,1700468,98.16,276061/1
Harrogate Borough Council,Premises,R,Community,Repairs & Maintenance,Heating  Maintenance,2018-03-28,HELP-LINK UK LTD,1700468,98.16,274015/1
Harrogate Borough Council,Premises,R,Community,Repairs & Maintenance,Heating  Maintenance,2018-03-28,HELP-LINK UK LTD,1700468,98.16,274283/1
Harrogate Borough Council,Premises,R,Community,Repairs & Maintenance,Heating  Maintenance,2018-03-28,HELP-LINK UK LTD,1700468,98.16,275302/1
Harrogate Borough Council,Premises,R,Community,Repairs & Maintenance,Heating  Maintenance,2018-03-28,HELP-LINK UK LTD,1700468,98.16,276062/1
Harrogate Borough Council,Premises,R,Community,Repairs & Maintenance,Heating  Maintenance,2018-03-28,HELP-LINK UK LTD,1700468,98.16,275369/1
Harrogate Borough Council,Premises,R,Community,Repairs & Maintenance,Heating  Maintenance,2018-03-28,HELP-LINK UK LTD,1700468,98.16,275370/1
Harrogate Borough Council,Premises,R,Community,Repairs & Maintenance,Heating  Maintenance,2018-03-28,HELP-LINK UK LTD,1700468,98.16,275373/1
Harrogate Borough Council,Premises,R,Community,Repairs & Maintenance,Heating  Maintenance,2018-03-28,HELP-LINK UK LTD,1700468,98.16,275374/1
Harrogate Borough Council,Premises,R,Community,Repairs & Maintenance,Heating  Maintenance,2018-03-28,HELP-LINK UK LTD,1700468,98.16,276043/1
Harrogate Borough Council,Premises,R,Community,Repairs & Maintenance,Heating  Maintenance,2018-03-28,HELP-LINK UK LTD,1700468,98.16,276044/1
Harrogate Borough Council,Premises,R,Community,Repairs & Maintenance,Heating  Maintenance,2018-03-28,HELP-LINK UK LTD,1700468,98.16,276045/1
Harrogate Borough Council,Premises,R,Community,Repairs & Maintenance,Heating  Maintenance,2018-03-28,HELP-LINK UK LTD,1700468,98.16,276046/1
Harrogate Borough Council,Premises,R,Community,Repairs & Maintenance,Heating  Maintenance,2018-03-28,HELP-LINK UK LTD,1700468,98.16,276047/1
Harrogate Borough Council,Premises,R,Community,Repairs & Maintenance,Heating  Maintenance,2018-03-28,HELP-LINK UK LTD,1700468,98.16,276050/1
Harrogate Borough Council,Premises,R,Community,Repairs & Maintenance,Heating  Maintenance,2018-03-28,HELP-LINK UK LTD,1700468,98.16,276712/1
Harrogate Borough Council,Premises,R,Community,Repairs & Maintenance,Heating  Maintenance,2018-03-28,HELP-LINK UK LTD,1700468,98.16,276714/1
Harrogate Borough Council,Premises,R,Community,Repairs & Maintenance,Heating  Maintenance,2018-03-28,HELP-LINK UK LTD,1700468,98.16,276715/1
Harrogate Borough Council,Premises,R,Community,Repairs & Maintenance,Heating  Maintenance,2018-03-28,HELP-LINK UK LTD,1700468,98.16,276719/1
Harrogate Borough Council,Premises,R,Community,Repairs & Maintenance,Heating  Maintenance,2018-03-28,HELP-LINK UK LTD,1700468,98.16,276726/1
Harrogate Borough Council,Premises,R,Community,Repairs & Maintenance,Heating  Maintenance,2018-03-28,HELP-LINK UK LTD,1700468,98.16,275375/1
Harrogate Borough Council,Premises,R,Community,Repairs & Maintenance,Heating  Maintenance,2018-03-28,HELP-LINK UK LTD,1700468,98.16,275304/1
Harrogate Borough Council,Premises,R,Community,Repairs & Maintenance,Heating  Maintenance,2018-03-28,HELP-LINK UK LTD,1700468,98.16,275306/1
Harrogate Borough Council,Premises,R,Community,Repairs & Maintenance,Heating  Maintenance,2018-03-28,HELP-LINK UK LTD,1700468,98.16,275308/1
Harrogate Borough Council,Premises,R,Community,Repairs & Maintenance,Heating  Maintenance,2018-03-28,HELP-LINK UK LTD,1700468,98.16,276051/1
Harrogate Borough Council,Premises,R,Community,Repairs & Maintenance,Heating  Maintenance,2018-03-28,HELP-LINK UK LTD,1700468,98.16,276870/1
Harrogate Borough Council,Premises,R,Community,Repairs & Maintenance,Heating  Maintenance,2018-03-28,HELP-LINK UK LTD,1700468,98.16,270615/1
Harrogate Borough Council,Premises,R,Community,Repairs & Maintenance,Heating  Maintenance,2018-03-28,HELP-LINK UK LTD,1700468,98.16,275310/1
Harrogate Borough Council,Premises,R,Community,Repairs & Maintenance,Heating  Maintenance,2018-03-28,HELP-LINK UK LTD,1700468,98.16,276063/1
Harrogate Borough Council,Premises,R,Community,Repairs & Maintenance,Heating  Maintenance,2018-03-28,HELP-LINK UK LTD,1700468,98.16,276064/1
Harrogate Borough Council,Premises,R,Community,Repairs & Maintenance,Heating  Maintenance,2018-03-28,HELP-LINK UK LTD,1700468,98.16,276065/1
Harrogate Borough Council,Premises,R,Community,Repairs & Maintenance,Heating  Maintenance,2018-03-28,HELP-LINK UK LTD,1700468,98.16,276156/1
Harrogate Borough Council,Premises,R,Community,Repairs & Maintenance,Heating  Maintenance,2018-03-28,HELP-LINK UK LTD,1700468,98.16,276658/1
Harrogate Borough Council,Premises,R,Community,Repairs & Maintenance,Heating  Maintenance,2018-03-28,HELP-LINK UK LTD,1700468,98.16,276661/1
Harrogate Borough Council,Premises,R,Community,Repairs & Maintenance,Heating  Maintenance,2018-03-28,HELP-LINK UK LTD,1700468,98.16,275312/1
Harrogate Borough Council,Premises,R,Community,Repairs & Maintenance,Heating  Maintenance,2018-03-28,HELP-LINK UK LTD,1700468,98.16,275314/1
Harrogate Borough Council,Premises,R,Community,Repairs & Maintenance,Heating  Maintenance,2018-03-28,HELP-LINK UK LTD,1700468,98.16,275315/1
Harrogate Borough Council,Premises,R,Community,Repairs & Maintenance,Heating  Maintenance,2018-03-28,HELP-LINK UK LTD,1700468,98.16,276663/1
Harrogate Borough Council,Premises,R,Community,Repairs & Maintenance,Heating  Maintenance,2018-03-28,HELP-LINK UK LTD,1700468,98.16,271295/1
Harrogate Borough Council,Premises,R,Community,Repairs & Maintenance,Heating  Maintenance,2018-03-28,HELP-LINK UK LTD,1700468,98.16,271351/1
Harrogate Borough Council,Premises,R,Community,Repairs & Maintenance,Heating  Maintenance,2018-03-28,HELP-LINK UK LTD,1700468,98.16,272343/1
Harrogate Borough Council,Premises,R,Community,Repairs & Maintenance,Heating  Maintenance,2018-03-28,HELP-LINK UK LTD,1700468,98.16,273140/1
Harrogate Borough Council,Premises,R,Community,Repairs & Maintenance,Heating  Maintenance,2018-03-28,HELP-LINK UK LTD,1700468,98.16,275316/1
Harrogate Borough Council,Premises,R,Community,Repairs & Maintenance,Heating  Maintenance,2018-03-28,HELP-LINK UK LTD,1700468,98.16,275317/1
Harrogate Borough Council,Premises,R,Community,Repairs & Maintenance,Heating  Maintenance,2018-03-28,HELP-LINK UK LTD,1700468,98.16,275344/1
Harrogate Borough Council,Premises,R,Community,Repairs & Maintenance,Heating  Maintenance,2018-03-28,HELP-LINK UK LTD,1700468,98.16,275348/1
Harrogate Borough Council,Premises,R,Community,Repairs & Maintenance,Heating  Maintenance,2018-03-28,HELP-LINK UK LTD,1700468,98.16,275377/1
Harrogate Borough Council,Premises,R,Community,Repairs & Maintenance,Heating  Maintenance,2018-03-28,HELP-LINK UK LTD,1700468,98.16,275378/1
Harrogate Borough Council,Premises,R,Community,Repairs & Maintenance,Heating  Maintenance,2018-03-28,HELP-LINK UK LTD,1700468,98.16,275381/1
Harrogate Borough Council,Premises,R,Community,Repairs & Maintenance,Heating  Maintenance,2018-03-28,HELP-LINK UK LTD,1700468,98.16,275383/1
Harrogate Borough Council,Premises,R,Community,Repairs & Maintenance,Heating  Maintenance,2018-03-28,HELP-LINK UK LTD,1700468,98.16,275989/1
Harrogate Borough Council,Premises,R,Community,Repairs & Maintenance,Heating  Maintenance,2018-03-28,HELP-LINK UK LTD,1700468,98.16,276017/1
Harrogate Borough Council,Premises,R,Community,Repairs & Maintenance,Heating  Maintenance,2018-03-28,HELP-LINK UK LTD,1700468,98.16,276680/1
Harrogate Borough Council,Premises,R,Community,Repairs & Maintenance,Heating  Maintenance,2018-03-28,HELP-LINK UK LTD,1700468,98.16,276684/1
Harrogate Borough Council,Premises,R,Community,Repairs & Maintenance,Heating  Maintenance,2018-03-28,HELP-LINK UK LTD,1700468,98.16,276701/1
Harrogate Borough Council,Premises,R,Community,Repairs & Maintenance,Heating  Maintenance,2018-03-28,HELP-LINK UK LTD,1700468,98.16,276702/1
Harrogate Borough Council,Premises,R,Community,Repairs & Maintenance,Heating  Maintenance,2018-03-28,HELP-LINK UK LTD,1700468,98.16,276704/1
Harrogate Borough Council,Premises,R,Community,Repairs & Maintenance,Heating  Maintenance,2018-03-28,HELP-LINK UK LTD,1700468,98.16,275351/1
Harrogate Borough Council,Premises,R,Community,Repairs & Maintenance,Heating  Maintenance,2018-03-28,HELP-LINK UK LTD,1700468,98.16,275357/1
Harrogate Borough Council,Premises,R,Community,Repairs & Maintenance,Heating  Maintenance,2018-03-28,HELP-LINK UK LTD,1700468,98.16,275366/1
Harrogate Borough Council,Premises,R,Community,Repairs & Maintenance,Heating  Maintenance,2018-03-28,HELP-LINK UK LTD,1700468,98.16,276042/1
Harrogate Borough Council,Premises,R,Community,Repairs & Maintenance,Heating  Maintenance,2018-03-28,HELP-LINK UK LTD,1700468,98.16,276706/1
Harrogate Borough Council,Premises,R,Community,Repairs & Maintenance,Heating  Maintenance,2018-03-28,HELP-LINK UK LTD,1700468,98.16,276710/1
Harrogate Borough Council,Premises,R,Community,Repairs & Maintenance,Heating  Maintenance,2018-03-14,HELP-LINK UK LTD,1699870,98.16,274313/1
Harrogate Borough Council,Premises,R,Community,Repairs & Maintenance,Heating  Maintenance,2018-03-14,HELP-LINK UK LTD,1699870,98.16,274317/1
Harrogate Borough Council,Premises,R,Community,Repairs & Maintenance,Heating  Maintenance,2018-03-14,HELP-LINK UK LTD,1699870,98.16,274318/1
Harrogate Borough Council,Premises,R,Community,Repairs & Maintenance,Heating  Maintenance,2018-03-14,HELP-LINK UK LTD,1699870,98.16,274319/1
Harrogate Borough Council,Premises,R,Community,Repairs & Maintenance,Heating  Maintenance,2018-03-14,HELP-LINK UK LTD,1699870,98.16,274321/1
Harrogate Borough Council,Premises,R,Community,Repairs & Maintenance,Heating  Maintenance,2018-03-14,HELP-LINK UK LTD,1699870,98.16,274020/1
Harrogate Borough Council,Premises,R,Community,Repairs & Maintenance,Heating  Maintenance,2018-03-14,HELP-LINK UK LTD,1699870,98.16,274023/1
Harrogate Borough Council,Premises,R,Community,Repairs & Maintenance,Heating  Maintenance,2018-03-14,HELP-LINK UK LTD,1699870,98.16,274032/1
Harrogate Borough Council,Premises,R,Community,Repairs & Maintenance,Heating  Maintenance,2018-03-14,HELP-LINK UK LTD,1699870,98.16,274034/1
Harrogate Borough Council,Premises,R,Community,Repairs & Maintenance,Heating  Maintenance,2018-03-14,HELP-LINK UK LTD,1699870,98.16,274039/1
Harrogate Borough Council,Premises,R,Community,Repairs & Maintenance,Heating  Maintenance,2018-03-14,HELP-LINK UK LTD,1699870,98.16,274059/1
Harrogate Borough Council,Premises,R,Community,Repairs & Maintenance,Heating  Maintenance,2018-03-14,HELP-LINK UK LTD,1699870,176.29,274060/1
Harrogate Borough Council,Premises,R,Community,Repairs & Maintenance,Heating  Maintenance,2018-03-14,HELP-LINK UK LTD,1699870,98.16,274340/1
Harrogate Borough Council,Premises,R,Community,Repairs & Maintenance,Heating  Maintenance,2018-03-14,HELP-LINK UK LTD,1699870,98.16,274341/1
Harrogate Borough Council,Premises,R,Community,Repairs & Maintenance,Heating  Maintenance,2018-03-14,HELP-LINK UK LTD,1699870,98.16,274347/1
Harrogate Borough Council,Premises,R,Community,Repairs & Maintenance,Heating  Maintenance,2018-03-14,HELP-LINK UK LTD,1699870,98.16,275269/1
Harrogate Borough Council,Premises,R,Community,Repairs & Maintenance,Heating  Maintenance,2018-03-14,HELP-LINK UK LTD,1699870,98.16,275270/1
Harrogate Borough Council,Premises,R,Community,Repairs & Maintenance,Heating  Maintenance,2018-03-14,HELP-LINK UK LTD,1699870,98.16,275271/1
Harrogate Borough Council,Premises,R,Community,Repairs & Maintenance,Heating  Maintenance,2018-03-14,HELP-LINK UK LTD,1699870,98.16,275272/1
Harrogate Borough Council,Premises,R,Community,Repairs & Maintenance,Heating  Maintenance,2018-03-14,HELP-LINK UK LTD,1699870,98.16,275274/1
Harrogate Borough Council,Premises,R,Community,Repairs & Maintenance,Heating  Maintenance,2018-03-14,HELP-LINK UK LTD,1699870,98.16,275275/1
Harrogate Borough Council,Premises,R,Community,Repairs & Maintenance,Heating  Maintenance,2018-03-14,HELP-LINK UK LTD,1699870,98.16,274277/1
Harrogate Borough Council,Premises,R,Community,Repairs & Maintenance,Heating  Maintenance,2018-03-14,HELP-LINK UK LTD,1699870,98.16,274278/1
Harrogate Borough Council,Premises,R,Community,Repairs & Maintenance,Heating  Maintenance,2018-03-14,HELP-LINK UK LTD,1699870,98.16,274279/1
Harrogate Borough Council,Premises,R,Community,Repairs & Maintenance,Heating  Maintenance,2018-03-14,HELP-LINK UK LTD,1699870,98.16,274288/1
Harrogate Borough Council,Premises,R,Community,Repairs & Maintenance,Heating  Maintenance,2018-03-14,HELP-LINK UK LTD,1699870,98.16,274290/1
Harrogate Borough Council,Premises,R,Community,Repairs & Maintenance,Heating  Maintenance,2018-03-14,HELP-LINK UK LTD,1699870,98.16,274301/1
Harrogate Borough Council,Premises,R,Community,Repairs & Maintenance,Heating  Maintenance,2018-03-14,HELP-LINK UK LTD,1699870,98.16,274303/1
Harrogate Borough Council,Premises,R,Community,Repairs & Maintenance,Heating  Maintenance,2018-03-14,HELP-LINK UK LTD,1699870,98.16,274342/1
Harrogate Borough Council,Premises,R,Community,Repairs & Maintenance,Heating  Maintenance,2018-03-14,HELP-LINK UK LTD,1699870,98.16,274343/1
Harrogate Borough Council,Premises,R,Community,Repairs & Maintenance,Heating  Maintenance,2018-03-14,HELP-LINK UK LTD,1699870,98.16,274344/1
Harrogate Borough Council,Premises,R,Community,Repairs & Maintenance,Heating  Maintenance,2018-03-14,HELP-LINK UK LTD,1699870,98.16,274345/1
Harrogate Borough Council,Premises,R,Community,Repairs & Maintenance,Heating  Maintenance,2018-03-14,HELP-LINK UK LTD,1699870,98.16,274346/1
Harrogate Borough Council,Premises,R,Community,Repairs & Maintenance,Heating  Maintenance,2018-03-14,HELP-LINK UK LTD,1699870,98.16,274322/1
Harrogate Borough Council,Premises,R,Community,Repairs & Maintenance,Heating  Maintenance,2018-03-14,HELP-LINK UK LTD,1699870,98.16,274324/1
Harrogate Borough Council,Premises,R,Community,Repairs & Maintenance,Heating  Maintenance,2018-03-14,HELP-LINK UK LTD,1699870,98.16,274326/1
Harrogate Borough Council,Premises,R,Community,Repairs & Maintenance,Heating  Maintenance,2018-03-14,HELP-LINK UK LTD,1699870,98.16,275288/1
Harrogate Borough Council,Premises,R,Community,Repairs & Maintenance,Heating  Maintenance,2018-03-14,HELP-LINK UK LTD,1699870,98.16,275289/1
Harrogate Borough Council,Premises,R,Community,Repairs & Maintenance,Heating  Maintenance,2018-03-14,HELP-LINK UK LTD,1699870,98.16,275290/1
Harrogate Borough Council,Premises,R,Community,Repairs & Maintenance,Heating  Maintenance,2018-03-14,HELP-LINK UK LTD,1699870,98.16,275293/1
Harrogate Borough Council,Premises,R,Community,Repairs & Maintenance,Heating  Maintenance,2018-03-14,HELP-LINK UK LTD,1699870,98.16,275294/1
Harrogate Borough Council,Premises,R,Community,Repairs & Maintenance,Heating  Maintenance,2018-03-14,HELP-LINK UK LTD,1699870,98.16,275300/1
Harrogate Borough Council,Premises,R,Community,Repairs & Maintenance,Heating  Maintenance,2018-03-14,HELP-LINK UK LTD,1699870,98.16,276011/1
Harrogate Borough Council,Premises,R,Community,Repairs & Maintenance,Heating  Maintenance,2018-03-14,HELP-LINK UK LTD,1699870,98.16,276033/1
Harrogate Borough Council,Premises,R,Community,Repairs & Maintenance,Heating  Maintenance,2018-03-14,HELP-LINK UK LTD,1699870,98.16,274327/1
Harrogate Borough Council,Premises,R,Community,Repairs & Maintenance,Heating  Maintenance,2018-03-14,HELP-LINK UK LTD,1699870,98.16,274328/1
Harrogate Borough Council,Premises,R,Community,Repairs & Maintenance,Heating  Maintenance,2018-03-14,HELP-LINK UK LTD,1699870,98.16,274330/1
Harrogate Borough Council,Premises,R,Community,Repairs & Maintenance,Heating  Maintenance,2018-03-14,HELP-LINK UK LTD,1699870,98.16,275279/1
Harrogate Borough Council,Premises,R,Community,Repairs & Maintenance,Heating  Maintenance,2018-03-14,HELP-LINK UK LTD,1699870,98.16,275281/1
Harrogate Borough Council,Premises,R,Community,Repairs & Maintenance,Heating  Maintenance,2018-03-14,HELP-LINK UK LTD,1699870,98.16,275282/1
Harrogate Borough Council,Premises,R,Community,Repairs & Maintenance,Heating  Maintenance,2018-03-14,HELP-LINK UK LTD,1699870,98.16,275283/1
Harrogate Borough Council,Premises,R,Community,Repairs & Maintenance,Heating  Maintenance,2018-03-14,HELP-LINK UK LTD,1699870,98.16,275284/1
Harrogate Borough Council,Premises,R,Community,Repairs & Maintenance,Heating  Maintenance,2018-03-14,HELP-LINK UK LTD,1699870,98.16,275285/1
Harrogate Borough Council,Premises,R,Community,Repairs & Maintenance,Heating  Maintenance,2018-03-14,HELP-LINK UK LTD,1699870,98.16,275286/1
Harrogate Borough Council,Premises,R,Community,Repairs & Maintenance,Heating  Maintenance,2018-03-14,HELP-LINK UK LTD,1699870,98.16,274304/1
Harrogate Borough Council,Premises,R,Community,Repairs & Maintenance,Heating  Maintenance,2018-03-14,HELP-LINK UK LTD,1699870,98.16,275287/1
Harrogate Borough Council,Premises,R,Community,Repairs & Maintenance,Heating  Maintenance,2018-03-14,HELP-LINK UK LTD,1699870,98.16,272723/1
Harrogate Borough Council,Premises,R,Community,Repairs & Maintenance,Heating  Maintenance,2018-03-14,HELP-LINK UK LTD,1699870,98.16,272754/1
Harrogate Borough Council,Premises,R,Community,Repairs & Maintenance,Heating  Maintenance,2018-03-14,HELP-LINK UK LTD,1699870,98.16,273193/1
Harrogate Borough Council,Premises,R,Community,Repairs & Maintenance,Heating  Maintenance,2018-03-14,HELP-LINK UK LTD,1699870,98.16,273461/1
Harrogate Borough Council,Premises,R,Community,Repairs & Maintenance,Heating  Maintenance,2018-03-14,HELP-LINK UK LTD,1699870,98.16,273462/1
Harrogate Borough Council,Premises,R,Community,Repairs & Maintenance,Heating  Maintenance,2018-03-14,HELP-LINK UK LTD,1699870,98.16,273490/1
Harrogate Borough Council,Premises,R,Community,Repairs & Maintenance,Heating  Maintenance,2018-03-14,HELP-LINK UK LTD,1699870,98.16,274331/1
Harrogate Borough Council,Premises,R,Community,Repairs & Maintenance,Heating  Maintenance,2018-03-14,HELP-LINK UK LTD,1699870,98.16,274332/1
Harrogate Borough Council,Premises,R,Community,Repairs & Maintenance,Heating  Maintenance,2018-03-14,HELP-LINK UK LTD,1699870,98.16,274333/1
Harrogate Borough Council,Premises,R,Community,Repairs & Maintenance,Heating  Maintenance,2018-03-14,HELP-LINK UK LTD,1699870,98.16,274334/1
Harrogate Borough Council,Premises,R,Community,Repairs & Maintenance,Heating  Maintenance,2018-03-14,HELP-LINK UK LTD,1699870,98.16,274335/1
Harrogate Borough Council,Premises,R,Community,Repairs & Maintenance,Heating  Maintenance,2018-03-14,HELP-LINK UK LTD,1699870,98.16,274337/1
Harrogate Borough Council,Premises,R,Community,Repairs & Maintenance,Heating  Maintenance,2018-03-14,HELP-LINK UK LTD,1699870,98.16,274339/1
