Body Name,Expenditure Category,Capital/ Revenue,Service Label,Service Code,Expenditure Code,Pay date,Supplier Name,Transaction No.,Net Amount,Narrative
Harrogate Borough Council,Premises,R,Community,Wardens Service,Gas,2018-02-14,CORONA ENERGY RETAIL 4 LTD,4690956,532.57,Gas - Hewitson Court
Harrogate Borough Council,Premises,R,Community,Wardens Service,Gas,2018-02-14,CORONA ENERGY RETAIL 4 LTD,4690958,601.79,"Gas - Maple Creek, Masham (Communal)"
Harrogate Borough Council,Premises,R,Community,Wardens Service,Gas,2018-02-14,CORONA ENERGY RETAIL 4 LTD,4690952,650.59,Gas - Carlton Lodge
Harrogate Borough Council,Premises,R,Community,Wardens Service,Gas,2018-02-14,CORONA ENERGY RETAIL 4 LTD,4691042,829.63,"Gas - Maple Creek, Masham (Communal)"
Harrogate Borough Council,Premises,R,Community,Wardens Service,Gas,2018-02-14,CORONA ENERGY RETAIL 4 LTD,4691056,954.9,"Gas - Maple Creek, Masham (Communal)"
Harrogate Borough Council,Premises,R,Community,Wardens Service,Gas,2018-02-14,CORONA ENERGY RETAIL 4 LTD,4691060,1284.46,Gas - Bondgate Court Community Hall
Harrogate Borough Council,Premises,R,Community,Wardens Service,Fixtures & Fittings,2018-02-21,JLA LTD,4691505,225.5,Labour Callout
Harrogate Borough Council,Premises,R,Community,Wardens Service,Electricity,2018-02-28,NPOWER LTD,4692581,235.59,Elec - Collins Court
Harrogate Borough Council,Premises,R,Community,Wardens Service,Electricity,2018-02-28,NPOWER LTD,4692654,284.47,"Elec - Maple Creek, Masham (Communal)"
Harrogate Borough Council,Premises,R,Community,Wardens Service,Electricity,2018-02-28,NPOWER LTD,4692583,419.63,Elec - Bondgate Court Community Hall
Harrogate Borough Council,Premises,R,Community,Wardens Service,Electricity,2018-02-28,NPOWER LTD,4692570,448.39,Elec - Carlton Lodge
Harrogate Borough Council,Premises,R,Community,Wardens Service,Electricity,2018-02-28,NPOWER LTD,4692575,452.5,Elec - Blossomgate Court
Harrogate Borough Council,Premises,R,Community,Wardens Service,Climate Change Levy,2018-02-28,NPOWER LTD,4692581,9.86,Elec - Collins Court
Harrogate Borough Council,Premises,R,Community,Wardens Service,Climate Change Levy,2018-02-28,NPOWER LTD,4692654,13.47,"Elec - Maple Creek, Masham (Communal)"
Harrogate Borough Council,Premises,R,Community,Wardens Service,Climate Change Levy,2018-02-28,NPOWER LTD,4692583,20.22,Elec - Bondgate Court Community Hall
Harrogate Borough Council,Premises,R,Community,Wardens Service,Climate Change Levy,2018-02-28,NPOWER LTD,4692570,21.48,Elec - Carlton Lodge
Harrogate Borough Council,Premises,R,Community,Wardens Service,Climate Change Levy,2018-02-28,NPOWER LTD,4692575,21.81,Elec - Blossomgate Court
Harrogate Borough Council,Supplies and Services,R,Community,Wardens Service,Wel being Charges,2018-02-07,WEALDEN & EASTBOURNE LIFELINE LTD,4692117,2413.02,Monitoring services
Harrogate Borough Council,Supplies and Services,R,Community,Wardens Service,Equipment,2018-02-26,YORKSHIRE PURCHASING,4691651,285.95,THE WARDEN
Harrogate Borough Council,Employees,R,Community,Waste & Recycling,Temporary Staff,2018-02-07,BROOK STREET (UK) LTD,4691931,455.84,REDACTED - PERSONAL DATA
Harrogate Borough Council,Employees,R,Community,Waste & Recycling,Temporary Staff,2018-02-07,BROOK STREET (UK) LTD,4691932,455.84,REDACTED - PERSONAL DATA
Harrogate Borough Council,Employees,R,Community,Waste & Recycling,Temporary Staff,2018-02-21,BROOK STREET (UK) LTD,4692832,455.84,REDACTED - PERSONAL DATA
Harrogate Borough Council,Employees,R,Community,Waste & Recycling,Temporary Staff,2018-02-21,BROOK STREET (UK) LTD,4692833,455.84,REDACTED - PERSONAL DATA
Harrogate Borough Council,Employees,R,Community,Waste & Recycling,Temporary Staff,2018-02-21,BROOK STREET (UK) LTD,4693065,455.84,REDACTED - PERSONAL DATA
Harrogate Borough Council,Employees,R,Community,Waste & Recycling,Temporary Staff,2018-02-21,BROOK STREET (UK) LTD,4693066,455.84,REDACTED - PERSONAL DATA
Harrogate Borough Council,Employees,R,Community,Waste & Recycling,Temporary Staff,2018-02-28,BROOK STREET (UK) LTD,4693288,455.84,REDACTED - PERSONAL DATA
Harrogate Borough Council,Employees,R,Community,Waste & Recycling,Temporary Staff,2018-02-07,CORDANT PEOPLE LIMITED,4691780,448.81,REDACTED - PERSONAL DATA
Harrogate Borough Council,Employees,R,Community,Waste & Recycling,Temporary Staff,2018-02-21,CORDANT PEOPLE LIMITED,4692724,448.81,
Harrogate Borough Council,Employees,R,Community,Waste & Recycling,Temporary Staff,2018-02-28,CORDANT PEOPLE LIMITED,4693284,448.81,
Harrogate Borough Council,Transport,R,Community,Waste & Recycling,Hire of Vehicles/Plant,2018-02-19,EURO MUNICIPAL LTD,4691277,610,
Harrogate Borough Council,Transport,R,Community,Waste & Recycling,Hire of Vehicles/Plant,2018-02-12,EURO MUNICIPAL LTD,4691280,610,
Harrogate Borough Council,Transport,R,Community,Waste & Recycling,Hire of Vehicles/Plant,2018-02-21,EURO MUNICIPAL LTD,4691616,610,VE59 FXA
Harrogate Borough Council,Employees,R,Community,Waste & Recycling,Other Employee Expenses,2018-02-14,PARK RETAIL LTD,4692619,1267.20,
Harrogate Borough Council,Supplies and Services,R,Community,Waste & Recycling,Other Services,2018-02-12,RB RECYCLING (SCARBOROUGH) LIMITED,4692276,1300.00,
Harrogate Borough Council,Supplies and Services,R,Community,Waste & Recycling,Other Services,2018-02-12,RB RECYCLING (SCARBOROUGH) LIMITED,4692276,290,
Harrogate Borough Council,Employees,R,Community,Waste & Recycling,Temporary Staff,2018-02-21,TRAVAIL EMPLOYMENT GROUP LTD,4692855,880.23,REDACTED - PERSONAL DATA
Harrogate Borough Council,Employees,R,Community,Waste & Recycling,Temporary Staff,2018-02-07,TRAVAIL EMPLOYMENT GROUP LTD,4692035,1067.82,REDACTED - PERSONAL DATA
Harrogate Borough Council,Employees,R,Community,Waste & Recycling,Temporary Staff,2018-02-14,TRAVAIL EMPLOYMENT GROUP LTD,4692426,1067.82,REDACTED - PERSONAL DATA
Harrogate Borough Council,Employees,R,Community,Waste & Recycling,Temporary Staff,2018-02-28,TRAVAIL EMPLOYMENT GROUP LTD,4693344,1067.82,REDACTED - PERSONAL DATA
Harrogate Borough Council,Employees,R,Community,Waste & Recycling,Temporary Staff,2018-02-14,TRAVAIL EMPLOYMENT GROUP LTD,4692427,1161.09,REDACTED - PERSONAL DATA
Harrogate Borough Council,Employees,R,Community,Waste & Recycling,Temporary Staff,2018-02-07,TRAVAIL EMPLOYMENT GROUP LTD,4692036,1328.67,REDACTED - PERSONAL DATA
Harrogate Borough Council,Employees,R,Community,Waste & Recycling,Temporary Staff,2018-02-28,TRAVAIL EMPLOYMENT GROUP LTD,4693345,1400.49,REDACTED - PERSONAL DATA
Harrogate Borough Council,Employees,R,Community,Waste & Recycling,Temporary Staff,2018-02-21,TRAVAIL EMPLOYMENT GROUP LTD,4692856,1615.95,REDACTED - PERSONAL DATA
Harrogate Borough Council,Employees,R,Corporate Affairs,Accountancy,Temporary Staff,2018-02-05,DAISY RECRUITMENT LTD,4691687,332.5,REDACTED - PERSONAL DATA
Harrogate Borough Council,Employees,R,Corporate Affairs,Accountancy,Temporary Staff,2018-02-26,DAISY RECRUITMENT LTD,4693070,332.5,REDACTED - PERSONAL DATA
Harrogate Borough Council,Employees,R,Corporate Affairs,Accountancy,Temporary Staff,2018-02-26,DAISY RECRUITMENT LTD,4693211,332.5,REDACTED - PERSONAL DATA
Harrogate Borough Council,GF Balance Movements/Other,R,Corporate Affairs,Accountancy,CIS Deductions Control,2018-02-20,INLAND REVENUE ACCOUNTS OFFICE,4692452,18166.93,CIS Tax 06012018  05022018
Harrogate Borough Council,Supplies and Services,R,Corporate Affairs,Accountancy,Other Consultants Fees,2018-02-14,MIDLAND SOFTWARE LIMITED,4691866,509.5,
Harrogate Borough Council,Supplies and Services,R,Corporate Affairs,Accountancy,Subsistence,2018-02-21,REDFERN TRAVEL LTD,4691955,74.33,REDACTED - PERSONAL DATA
Harrogate Borough Council,Transport,R,Corporate Affairs,Accountancy,Travel,2018-02-21,REDFERN TRAVEL LTD,4691955,14,REDACTED - PERSONAL DATA
Harrogate Borough Council,Transport,R,Corporate Affairs,Accountancy,Travel,2018-02-21,REDFERN TRAVEL LTD,4691955,134.8,REDACTED - PERSONAL DATA
Harrogate Borough Council,Transport,R,Corporate Affairs,Accountancy,Travel,2018-02-21,REDFERN TRAVEL LTD,4691955,104.5,REDACTED - PERSONAL DATA
Harrogate Borough Council,Employees,R,Corporate Affairs,Accountancy,Non Qualification Training,2018-02-07,SOLACE GROUP,4691896,450,19/01/2018 Training
Harrogate Borough Council,Employees,R,Corporate Affairs,Accountancy,Temporary Staff,2018-02-21,VENN GROUP LTD,4692432,328.8,REDACTED - PERSONAL DATA
Harrogate Borough Council,Employees,R,Corporate Affairs,Accountancy,Temporary Staff,2018-02-14,VENN GROUP LTD,4691975,395.1,REDACTED - PERSONAL DATA
Harrogate Borough Council,Employees,R,Corporate Affairs,Accountancy,Temporary Staff,2018-02-07,VENN GROUP LTD,4691538,541.2,REDACTED - PERSONAL DATA
Harrogate Borough Council,GF Balance Movements/Other,R,Corporate Affairs,Balance Sheet,Insurance Provision,2018-02-19,TRAVELERS INSURANCE CO LTD,4692875,50000.00,PL0816
Harrogate Borough Council,Supplies and Services,R,Corporate Affairs,Benefits,Other Consultants Fees,2018-02-07,AIREY CONSULTANCY SERVICES LTD,4691940,650,Council Reduction Scheme Consultancy
Harrogate Borough Council,Employees,R,Corporate Affairs,Benefits,Non Qualification Training,2018-02-28,HBINFO LTD,4693439,425,Subscription to hbinfo ltd until 31st March 2019
Harrogate Borough Council,Transport,R,Corporate Affairs,Chief Executive,Travel,2018-02-21,REDFERN TRAVEL LTD,4691955,262,REDACTED - PERSONAL DATA
Harrogate Borough Council,Transport,R,Corporate Affairs,Chief Executive,Travel,2018-02-21,REDFERN TRAVEL LTD,4691955,155.5,REDACTED - PERSONAL DATA
Harrogate Borough Council,Transport,R,Corporate Affairs,Chief Executive,Travel,2018-02-21,REDFERN TRAVEL LTD,4691955,4.8,REDACTED - PERSONAL DATA
Harrogate Borough Council,Supplies and Services,R,Corporate Affairs,Committee Administration,Other Supplies & Services,2018-02-21,MORGAN KAI LIMITED,4691103,352,
Harrogate Borough Council,Transport,R,Corporate Affairs,Committee Administration,Travel,2018-02-21,REDFERN TRAVEL LTD,4691955,147.8,REDACTED - PERSONAL DATA
Harrogate Borough Council,Supplies and Services,R,Corporate Affairs,Communications & Marketing,Other Supplies & Services,2018-02-07,ANDY CARTER LTD T/A BE AMBITIOUS,4691939,4400.00,
Harrogate Borough Council,Employees,R,Corporate Affairs,Domestic Revenues,Non Qualification Training,2018-02-21,INSTITUTE OF REVENUES RATING & VALUATION,4692396,175,
Harrogate Borough Council,Employees,R,Corporate Affairs,Domestic Revenues,Non Qualification Training,2018-02-21,INSTITUTE OF REVENUES RATING & VALUATION,4692396,205,
Harrogate Borough Council,Transport,R,Corporate Affairs,Domestic Revenues,Travel,2018-02-21,REDFERN TRAVEL LTD,4691955,37.4,REDACTED - PERSONAL DATA
Harrogate Borough Council,Transport,R,Corporate Affairs,Domestic Revenues,Travel,2018-02-21,REDFERN TRAVEL LTD,4691955,37.4,REDACTED - PERSONAL DATA
Harrogate Borough Council,Supplies and Services,R,Corporate Affairs,Elections,Electoral Registration Fees,2018-02-05,ELECTORAL REFORM SERVICES,4691878,1234.79,Xpress PrintERS
Harrogate Borough Council,Supplies and Services,R,Corporate Affairs,Elections,Other Supplies & Services,2018-02-26,REDACTED - PERSONAL DATA,4693351,775.78,RELOCATION EXPENSES
Harrogate Borough Council,Supplies and Services,R,Corporate Affairs,Facilities Management,Photocopiers,2018-02-21,ARENA GROUP LTD,4691120,217.31,Serial NoTEJC71368
Harrogate Borough Council,Supplies and Services,R,Corporate Affairs,Facilities Management,Photocopiers,2018-02-21,ARENA GROUP LTD,4691138,239.55,Serial NoC7JD16779
Harrogate Borough Council,Supplies and Services,R,Corporate Affairs,Facilities Management,Photocopiers,2018-02-21,ARENA GROUP LTD,4691121,269.1,Serial NoTEJC71358
Harrogate Borough Council,Supplies and Services,R,Corporate Affairs,Facilities Management,Photocopiers,2018-02-21,ARENA GROUP LTD,4691146,278.49,Serial NoC7GD75345
Harrogate Borough Council,Supplies and Services,R,Corporate Affairs,Facilities Management,Photocopiers,2018-02-28,ARENA GROUP LTD,4691786,314,Serial NoC7GD73465
Harrogate Borough Council,Supplies and Services,R,Corporate Affairs,Facilities Management,Photocopiers,2018-02-28,ARENA GROUP LTD,4691721,347.81,CMD327705
Harrogate Borough Council,Supplies and Services,R,Corporate Affairs,Facilities Management,Photocopiers,2018-02-21,ARENA GROUP LTD,4691148,450.38,Serial NoC7GD73506
Harrogate Borough Council,Supplies and Services,R,Corporate Affairs,Facilities Management,Photocopiers,2018-02-21,ARENA GROUP LTD,4691152,485.45,Serial NoC7ED66773
Harrogate Borough Council,Supplies and Services,R,Corporate Affairs,Facilities Management,Photocopiers,2018-02-21,ARENA GROUP LTD,4691144,493.73,Serial NoC7ID14085
Harrogate Borough Council,Supplies and Services,R,Corporate Affairs,Facilities Management,Photocopiers,2018-02-21,ARENA GROUP LTD,4691142,499.59,Serial NoC7JD16740
Harrogate Borough Council,Supplies and Services,R,Corporate Affairs,Facilities Management,Photocopiers,2018-02-21,ARENA GROUP LTD,4691157,506.61,Serial NoC7HD77912
Harrogate Borough Council,Supplies and Services,R,Corporate Affairs,Facilities Management,Photocopiers,2018-02-21,ARENA GROUP LTD,4691156,544.54,Serial NoC7GD73323
Harrogate Borough Council,Supplies and Services,R,Corporate Affairs,Facilities Management,Photocopiers,2018-02-21,ARENA GROUP LTD,4691155,734.1,Serial NoC7ED65393
Harrogate Borough Council,Supplies and Services,R,Corporate Affairs,Facilities Management,Photocopiers,2018-02-28,ARENA GROUP LTD,4691790,1356.02,Serial NoV0980900173
Harrogate Borough Council,Supplies and Services,R,Corporate Affairs,Facilities Management,Photocopiers,2018-02-28,ARENA GROUP LTD,4691791,2958.52,Serial NoCUJ911332
Harrogate Borough Council,Supplies and Services,R,Corporate Affairs,Facilities Management,Photocopiers,2018-02-21,ARENA GROUP LTD,4691268,3508.03,CSGE20316
Harrogate Borough Council,Employees,R,Corporate Affairs,Facilities Management,Temporary Staff,2018-02-19,BROOK STREET (UK) LTD,4692391,313.2,REDACTED - PERSONAL DATA
Harrogate Borough Council,Employees,R,Corporate Affairs,Facilities Management,Temporary Staff,2018-02-28,BROOK STREET (UK) LTD,4693315,313.2,REDACTED - PERSONAL DATA
Harrogate Borough Council,Employees,R,Corporate Affairs,Facilities Management,Temporary Staff,2018-02-26,BROOK STREET (UK) LTD,4693255,324,REDACTED - PERSONAL DATA
Harrogate Borough Council,Employees,R,Corporate Affairs,Facilities Management,Temporary Staff,2018-02-19,BROOK STREET (UK) LTD,4692044,406.8,REDACTED - PERSONAL DATA
Harrogate Borough Council,Supplies and Services,R,Corporate Affairs,Facilities Management,Paper,2018-02-28,LYRECO,4692188,330,
Harrogate Borough Council,Supplies and Services,R,Corporate Affairs,Facilities Management,Paper,2018-02-28,LYRECO,4692181,420,
Harrogate Borough Council,Supplies and Services,R,Corporate Affairs,Facilities Management,Stationery/Office Consumables,2018-02-28,LYRECO,4692164,340.52,CIVIC CENTRE
Harrogate Borough Council,Supplies and Services,R,Corporate Affairs,Facilities Management,Stationery/Office Consumables,2018-02-07,MOROAK T/A BLAKE ENVELOPES,4690946,606.5,
Harrogate Borough Council,Transport,R,Corporate Affairs,Facilities Management,Travel,2018-02-21,REDFERN TRAVEL LTD,4691955,13.9,REDACTED - PERSONAL DATA
Harrogate Borough Council,Supplies and Services,R,Corporate Affairs,Facilities Management,Postage,2018-02-07,ROYAL MAIL GROUP LTD,4690996,1144.55,645219012
Harrogate Borough Council,Supplies and Services,R,Corporate Affairs,Facilities Management,Postage,2018-02-21,ROYAL MAIL GROUP LTD,4691546,1123.78,645219012
Harrogate Borough Council,Supplies and Services,R,Corporate Affairs,Facilities Management,Postage,2018-02-21,ROYAL MAIL GROUP LTD,4691546,63.02,645219012
Harrogate Borough Council,Supplies and Services,R,Corporate Affairs,Facilities Management,Postage,2018-02-21,ROYAL MAIL GROUP LTD,4691546,91.99,645219012
Harrogate Borough Council,Supplies and Services,R,Corporate Affairs,Facilities Management,Equipment,2018-02-07,TOTAL ID LTD,4691035,342.95,
Harrogate Borough Council,Supplies and Services,R,Corporate Affairs,Facilities Management,Postage,2018-02-21,WHISTL UK LIMITED,4691512,442.74,POSTAGE
Harrogate Borough Council,Supplies and Services,R,Corporate Affairs,Facilities Management,Postage,2018-02-28,WHISTL UK LIMITED,4691747,525.71,POSTAGE
Harrogate Borough Council,Supplies and Services,R,Corporate Affairs,Facilities Management,Postage,2018-02-07,WHISTL UK LIMITED,4690786,720.71,POSTAGE
Harrogate Borough Council,Supplies and Services,R,Corporate Affairs,Facilities Management,Postage,2018-02-14,WHISTL UK LIMITED,4690788,1105.92,POSTAGE
Harrogate Borough Council,Supplies and Services,R,Corporate Affairs,Facilities Management,Postage,2018-02-28,WHISTL UK LIMITED,4691750,1160.02,POSTAGE
Harrogate Borough Council,Supplies and Services,R,Corporate Affairs,Facilities Management,Postage,2018-02-21,WHISTL UK LIMITED,4691510,2604.77,POSTAGE
Harrogate Borough Council,GF Balance Movements/Other,R,Corporate Affairs,Human Resources,Debits,2018-02-28,COMPUTERSHARE VOUCHER SERVICES,4693526,7676.92,Service and Voucher Funding
Harrogate Borough Council,GF Balance Movements/Other,R,Corporate Affairs,Human Resources,Debits,2018-02-28,COMPUTERSHARE VOUCHER SERVICES,4693526,191.92,Service and Voucher Funding
Harrogate Borough Council,Employees,R,Corporate Affairs,Human Resources,Other Employee Expenses,2018-02-12,DARTINGTON CRYSTAL (TORRINGTON) LTD,4692441,324.95,Carriage  and  Packing
Harrogate Borough Council,Supplies and Services,C,Corporate Affairs,Improvement & Development (Policy & Improvement to 31/3/15),Other Supplies & Services,2018-02-05,ADBELL SIGN SYSTEMS,4689434,19319.00,signs
Harrogate Borough Council,Supplies and Services,R,Corporate Affairs,Improvement & Development (Policy & Improvement to 31/3/15),Other Supplies & Services,2018-02-19,ARENA GROUP LTD,4692077,7687.50,SALE OF PHOTOCOPIER
Harrogate Borough Council,Supplies and Services,C,Corporate Affairs,Improvement & Development (Policy & Improvement to 31/3/15),Other Consultants Fees,2018-02-21,BARCHAM TREES PLC,4691214,320,
Harrogate Borough Council,Supplies and Services,R,Corporate Affairs,Improvement & Development (Policy & Improvement to 31/3/15),Other Supplies & Services,2018-02-28,BUSINESS MOVES GROUP LTD,4692050,9905.20,
Harrogate Borough Council,Employees,R,Corporate Affairs,Improvement & Development (Policy & Improvement to 31/3/15),Other Employee Expenses,2018-02-20,INLAND REVENUE ACCOUNTS OFFICE,4692898,9151.00,585PP001 22686 National Insurance Contributions Mth 10 2017
Harrogate Borough Council,Supplies and Services,C,Corporate Affairs,Improvement & Development (Policy & Improvement to 31/3/15),Equipment,2018-02-14,MRC ROADS LTD,4691869,1071.05,
Harrogate Borough Council,Supplies and Services,C,Corporate Affairs,Improvement & Development (Policy & Improvement to 31/3/15),Equipment,2018-02-14,MRC ROADS LTD,4691869,982.05,
Harrogate Borough Council,Supplies and Services,C,Corporate Affairs,Improvement & Development (Policy & Improvement to 31/3/15),Equipment,2018-02-14,MRC ROADS LTD,4691869,982.05,
Harrogate Borough Council,Employees,R,Corporate Affairs,Improvement & Development (Policy & Improvement to 31/3/15),Corporate Training,2018-02-28,NORTH YORKSHIRE COUNTY COUNCIL,4693436,2750.00,
